station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
서귀포연안3_연안,2017-05-14 15:10:00,126.5669444,33.22944444,128.3,34.16,16.94,0.37,0.1,8.71,8.22,,2.4,,39.5,10.5,41.9,0.98,0.0,12.1
서귀포연안3_연안,2017-08-17 00:00:00,126.5669444,33.22944444,55.6,30.79,27.24,0.53,2.2,7.38,8.27,,1.7,,1.6,8.5,5.4,1.57,2.0,15.5
서귀포연안3_연안,2017-11-01 15:15:00,126.5669444,33.22944444,100.3,34.15,23.2,0.49,1.4,7.28,8.2,,0.7,,6.7,17.0,10.5,0.81,3.2,13.5
서귀포연안H1_항만,2017-02-27 10:00:00,126.5652778,33.23638889,272.3,32.24,4.33,1.08,13.5,9.68,8.19,,2.3,,128.2,1.6,251.1,1.09,120.5,28.5
서귀포연안H1_항만,2017-08-27 00:00:00,126.5652778,33.23638889,197.8,31.46,26.82,1.38,9.9,5.91,8.05,,8.0,,13.7,1.3,26.8,2.02,5.0,28.4
서귀포연안H2_항만,2017-02-27 09:55:00,126.56,33.24027778,684.2,30.26,2.75,0.54,14.5,10.95,8.07,,5.4,,,1.1,380.7,1.28,24.4,48.9
서귀포연안H2_항만,2017-08-27 00:00:00,126.56,33.24027778,341.6,28.91,25.61,0.68,16.1,6.42,8.0,,23.1,,,2.2,323.6,1.85,7.1,39.6
섬진강하구1_하구역,2017-02-22 09:23:00,127.77,35.0425,1591.1,,7.54,2.37,2.1,13.81,8.45,,17.1,,,2.3,1326.5,0.95,15.4,22.0
섬진강하구1_하구역,2017-05-16 10:19:00,127.77,35.0425,482.3,17.34,19.69,7.14,6.7,7.98,7.66,,7.6,0.6,37.9,1.9,47.7,2.82,2.2,38.1
섬진강하구1_하구역,2017-08-18 00:00:00,127.77,35.0425,626.9,9.66,27.48,0.42,2.6,7.73,7.41,,9.7,,,3.0,250.7,3.66,3.4,35.3
섬진강하구1_하구역,2017-11-15 11:15:00,127.77,35.0425,540.0,19.69,13.26,7.08,7.15,8.66,7.94,,5.9,,,2.3,469.5,2.22,39.3,27.3
섬진강하구10_하구역,2017-02-22 10:40:00,127.77639,34.92667,328.1,31.05,9.35,1.77,5.2,11.47,8.48,,3.3,,110.4,3.3,124.8,1.26,11.1,20.5
섬진강하구10_하구역,2017-05-16 11:43:00,127.77639,34.92667,214.7,32.4,17.89,4.06,10.9,7.45,7.99,,6.4,0.5,12.3,2.2,21.8,1.16,3.1,17.7
섬진강하구10_하구역,2017-08-18 00:00:00,127.77639,34.92667,416.7,27.62,28.24,3.85,3.3,6.58,7.93,,10.0,,,3.8,186.5,2.6,6.6,43.9
섬진강하구10_하구역,2017-11-15 12:14:00,127.77639,34.92667,209.9,31.23,15.63,1.24,18.8,7.82,8.07,,6.6,,75.8,1.2,169.3,2.38,86.9,36.1
섬진강하구2_하구역,2017-02-22 09:36:00,127.77778,35.02583,1322.5,20.84,7.7,2.26,3.3,13.8,8.55,,15.7,,,2.5,1238.0,1.53,26.7,21.2
섬진강하구2_하구역,2017-05-16 10:30:00,127.77778,35.02583,486.6,22.73,19.16,6.74,10.0,7.67,7.76,,7.8,0.5,28.9,1.8,38.7,2.87,2.0,27.1
섬진강하구2_하구역,2017-08-18 00:00:00,127.77778,35.02583,1129.9,4.92,27.63,0.55,3.9,7.46,7.5,,11.1,,,3.2,250.6,2.23,3.1,69.3
섬진강하구2_하구역,2017-11-15 11:23:00,127.77778,35.02583,533.5,21.67,13.73,7.34,6.6,8.82,8.0,,6.4,,,2.0,400.8,2.44,48.6,33.3
섬진강하구3_하구역,2017-02-22 09:45:00,127.78639,35.01667,1153.6,14.56,6.7,1.84,1.7,13.75,8.55,,14.6,,,2.7,1132.9,1.61,13.7,22.1
섬진강하구3_하구역,2017-05-16 10:40:00,127.78639,35.01667,357.5,21.95,19.09,4.08,4.8,7.74,7.77,,7.6,0.5,31.0,1.9,40.9,3.21,2.3,37.4
섬진강하구3_하구역,2017-08-18 00:00:00,127.78639,35.01667,1093.6,9.01,27.32,1.08,3.0,6.59,7.52,,10.7,,,2.0,251.4,2.03,4.5,69.9
섬진강하구3_하구역,2017-11-15 01:30:00,127.78639,35.01667,406.7,23.11,13.88,5.3,8.4,8.68,8.01,,6.4,,,1.8,366.9,2.12,48.0,30.2
섬진강하구4_하구역,2017-02-22 09:54:00,127.77778,34.99,806.3,28.73,8.23,3.26,3.8,12.71,8.59,,11.5,,,2.7,726.7,1.58,19.5,22.5
섬진강하구4_하구역,2017-05-16 10:49:00,127.77778,34.99,327.7,19.88,19.42,5.46,4.7,7.87,7.8,,7.5,0.5,30.2,1.9,39.7,2.72,2.0,15.5
섬진강하구4_하구역,2017-08-18 00:00:00,127.77778,34.99,530.5,10.64,27.32,0.97,2.7,6.89,7.52,,11.1,,,3.5,251.4,2.19,4.3,58.9
섬진강하구4_하구역,2017-11-15 11:33:00,127.77778,34.99,383.5,24.57,13.99,7.23,4.9,8.69,8.01,,6.5,,,1.2,358.4,2.15,49.4,29.7
섬진강하구5_하구역,2017-02-22 10:05:00,127.77306,34.98361,914.1,22.76,7.52,3.98,3.9,13.28,8.59,,11.1,,,2.2,732.0,1.72,13.2,24.3
섬진강하구5_하구역,2017-05-16 11:03:00,127.77306,34.98361,332.9,25.69,18.74,8.58,5.4,7.68,7.91,,7.0,0.5,22.9,1.9,33.4,2.69,3.5,20.6
섬진강하구5_하구역,2017-08-18 00:00:00,127.77306,34.98361,953.9,11.59,27.4,1.35,4.9,6.4,7.6,,10.9,,,2.5,253.1,2.03,6.2,70.2
섬진강하구5_하구역,2017-11-15 11:45:00,127.77306,34.98361,320.4,25.74,14.02,7.65,8.35,8.54,8.03,,6.8,,,1.2,311.2,2.39,55.4,32.6
섬진강하구6_하구역,2017-02-22 10:08:00,127.7625,34.97222,770.5,20.87,7.24,2.08,3.5,9.7,8.58,,11.4,,,2.5,749.9,1.74,17.2,16.3
섬진강하구6_하구역,2017-05-16 11:11:00,127.7625,34.97222,362.4,27.2,18.56,4.14,9.6,7.5,7.93,,6.4,0.6,19.0,1.7,30.7,2.82,5.3,27.7
섬진강하구6_하구역,2017-08-18 00:00:00,127.7625,34.97222,880.7,15.11,27.54,1.82,6.1,6.38,7.64,,11.9,,,3.2,464.6,2.24,6.9,66.9
섬진강하구6_하구역,2017-11-15 11:50:00,127.7625,34.97222,446.7,27.42,14.26,7.28,5.6,8.64,8.04,,7.0,,,1.5,246.6,1.87,38.6,36.0
섬진강하구7_하구역,2017-02-22 10:19:00,127.75056,34.95778,662.3,26.44,7.86,2.99,3.9,13.05,8.55,,8.2,,,2.5,482.0,0.91,11.4,23.8
섬진강하구7_하구역,2017-05-16 11:20:00,127.75056,34.95778,204.7,29.67,18.27,4.46,13.5,7.39,7.99,,4.7,0.5,10.2,2.0,17.8,2.36,3.0,19.8
섬진강하구7_하구역,2017-08-18 00:00:00,127.75056,34.95778,903.6,22.36,28.1,3.11,7.0,6.38,7.64,,12.3,,,2.0,395.2,2.14,6.3,75.3
섬진강하구7_하구역,2017-11-15 11:57:00,127.75056,34.95778,295.4,29.03,14.59,5.41,6.55,7.91,8.05,,7.0,,,1.5,231.0,2.1,75.1,35.2
섬진강하구8_하구역,2017-02-22 10:26:00,127.77222,34.95278,605.4,27.55,7.95,2.48,4.5,12.66,8.53,,7.7,,,2.5,395.9,1.13,13.5,23.4
섬진강하구8_하구역,2017-05-16 11:22:00,127.77222,34.95278,282.2,31.4,18.02,4.56,12.2,7.28,7.98,,5.1,0.5,11.3,2.0,21.0,2.25,4.6,21.1
섬진강하구8_하구역,2017-08-18 00:00:00,127.77222,34.95278,704.8,19.67,27.77,2.26,4.8,6.16,7.77,,11.3,,,2.5,419.1,2.19,7.8,52.0
섬진강하구8_하구역,2017-11-15 12:02:00,127.77222,34.95278,374.3,29.67,14.79,1.56,8.5,7.94,8.06,,6.9,,128.3,1.2,215.0,2.32,79.8,43.2
섬진강하구9_하구역,2017-02-22 10:32:00,127.77111,34.94083333,476.8,29.98,8.32,2.89,4.6,12.24,8.51,,5.6,,,2.9,282.8,1.08,9.4,21.9
섬진강하구9_하구역,2017-05-16 11:35:00,127.77111,34.94083333,216.1,30.87,17.98,3.5,7.8,7.26,8.01,,4.7,0.5,9.6,1.8,17.4,2.08,3.1,20.6
섬진강하구9_하구역,2017-08-18 00:00:00,127.77111,34.94083333,731.8,23.77,27.98,2.74,7.8,6.21,7.86,,10.7,,,3.0,320.9,2.09,8.4,65.0
섬진강하구9_하구역,2017-11-15 12:08:00,127.77111,34.94083333,316.4,30.26,15.1,1.27,16.9,7.79,8.06,,6.9,,111.1,1.2,200.9,2.44,82.8,37.5
성산연안1_연안,2017-02-26 16:40:00,126.9386111,33.48,155.1,34.56,13.71,0.06,8.4,9.15,8.21,,1.4,,56.2,10.5,61.2,0.9,3.6,11.3
성산연안1_연안,2017-05-14 12:45:00,126.9386111,33.48,130.6,33.97,15.64,0.13,0.7,8.94,8.2,,3.8,,33.9,17.0,37.7,0.82,0.0,10.0
성산연안1_연안,2017-08-17 00:00:00,126.9386111,33.48,83.5,30.52,27.87,0.26,2.2,7.16,8.25,,1.9,,9.7,11.0,13.4,0.9,1.8,18.0
성산연안1_연안,2017-11-01 12:45:00,126.9386111,33.48,136.3,33.87,21.26,0.37,1.4,7.45,8.13,,1.7,,26.4,12.0,29.9,1.09,1.8,14.7
성산연안2_연안,2017-02-26 17:05:00,126.9386111,33.41138889,148.8,34.64,14.44,0.02,1.9,9.07,8.15,,2.8,,61.8,10.5,66.3,0.69,1.7,11.9
성산연안2_연안,2017-05-14 13:10:00,126.9386111,33.41138889,133.8,33.91,15.95,0.12,0.2,9.03,8.21,,2.2,4.3,22.2,18.0,24.4,1.08,0.0,11.2
성산연안2_연안,2017-08-17 00:00:00,126.9386111,33.41138889,120.6,30.64,28.0,0.21,2.6,7.33,8.25,,2.6,,12.0,9.0,15.8,0.68,1.2,15.5
성산연안2_연안,2017-11-01 13:05:00,126.9386111,33.41138889,117.8,34.01,21.86,0.5,2.3,7.65,8.18,,1.5,,13.7,10.5,19.4,1.47,4.2,12.2
성산연안H1_항만,2017-02-26 16:20:00,126.9275,33.47083333,399.4,29.93,6.13,1.61,16.0,11.75,8.29,,7.7,,,1.1,257.9,1.56,71.0,25.0
성산연안H1_항만,2017-08-26 00:00:00,126.9275,33.47083333,216.3,30.24,26.78,1.41,3.1,6.91,8.25,,4.2,,,2.0,202.7,2.02,0.8,29.3
속초연안1_연안,2017-02-19 07:35:00,128.605,38.19972222,173.4,34.27,10.2,0.64,10.6,9.61,8.18,,1.8,,,11.0,57.6,0.95,2.1,24.9
속초연안1_연안,2017-05-12 17:00:00,128.605,38.19972222,136.4,34.09,7.87,3.18,6.0,9.37,8.21,60.6,0.9,2.0,8.0,5.0,9.5,1.41,0.6,19.8
속초연안1_연안,2017-08-20 00:00:00,128.605,38.19972222,109.6,31.82,23.72,0.98,3.6,6.98,8.17,,1.8,,19.7,5.5,22.7,0.75,1.2,7.3
속초연안1_연안,2017-11-24 07:00:00,128.605,38.19972222,148.2,33.74,14.66,0.97,4.6,8.18,8.24,,6.2,,,7.5,73.8,0.45,11.9,17.4
속초연안2_연안,2017-02-19 07:53:00,128.6116667,38.21361111,145.3,34.31,10.32,0.43,9.7,9.2,8.23,,1.7,,,13.0,75.4,1.03,14.3,19.6
속초연안2_연안,2017-05-12 16:40:00,128.6116667,38.21361111,114.5,34.3,12.82,1.56,3.5,9.15,8.21,111.0,1.6,,15.3,7.5,17.2,1.09,0.3,13.5
속초연안2_연안,2017-08-20 00:00:00,128.6116667,38.21361111,143.5,32.57,23.36,1.26,6.6,7.03,8.17,,0.7,2.4,5.1,9.5,6.5,0.75,0.7,7.2
속초연안2_연안,2017-11-24 07:12:00,128.6116667,38.21361111,186.9,33.75,14.93,0.84,3.6,8.13,8.23,,4.8,,41.6,8.0,50.7,0.71,4.3,16.6
속초연안3_연안,2017-02-19 08:05:00,128.6136111,38.22083333,165.6,34.3,10.23,0.0,12.0,9.36,8.26,,1.9,,,10.0,61.1,1.21,1.4,13.7
속초연안3_연안,2017-05-12 16:25:00,128.6136111,38.22083333,121.1,34.3,13.11,1.79,3.8,9.27,8.22,73.5,0.7,2.5,3.7,7.0,4.8,1.2,0.4,15.3
속초연안3_연안,2017-08-20 00:00:00,128.6136111,38.22083333,123.2,32.4,23.51,0.78,4.9,7.49,8.2,148.4,0.5,1.7,5.2,9.5,6.0,1.02,0.4,6.5
속초연안3_연안,2017-11-24 07:23:00,128.6136111,38.22083333,137.7,33.75,15.04,0.86,3.2,8.06,8.24,,5.7,,,12.8,59.4,0.69,4.7,17.9
속초연안4_연안,2017-02-19 17:53:00,128.6655556,38.1175,152.8,34.23,10.35,0.38,9.8,9.2,8.28,,2.2,,,13.0,73.6,1.16,3.1,19.4
속초연안4_연안,2017-05-12 15:37:00,128.6655556,38.1175,108.7,34.25,13.35,1.08,3.2,9.08,8.16,59.5,0.5,,4.0,8.0,5.3,1.6,0.7,12.5
속초연안4_연안,2017-08-20 00:00:00,128.6655556,38.1175,200.0,31.66,23.75,0.74,3.4,8.2,8.22,,0.9,0.8,23.6,7.4,24.8,0.57,0.3,6.2
속초연안4_연안,2017-11-24 11:58:00,128.6655556,38.1175,139.8,33.71,14.69,0.75,3.4,8.18,8.21,,6.5,,,12.1,70.2,0.42,3.5,20.3
속초연안H1_항만,2017-02-19 18:58:00,128.5977778,38.20888889,177.9,33.54,9.33,1.87,12.6,10.1,8.33,136.2,2.8,,,4.5,72.1,1.21,22.5,24.3
속초연안H1_항만,2017-08-19 00:00:00,128.5977778,38.20888889,280.2,30.94,23.61,3.38,6.2,6.81,8.1,,9.0,,,2.4,132.7,1.61,6.8,20.9
속초연안H2_항만,2017-02-19 18:48:00,128.5883333,38.19722222,234.5,33.81,9.37,1.13,4.8,9.92,8.33,143.5,3.0,,,4.5,89.4,1.38,34.5,29.6
속초연안H2_항만,2017-08-19 00:00:00,128.5883333,38.19722222,240.7,30.64,23.4,1.34,3.6,6.79,8.03,,9.3,,,4.5,163.5,1.74,6.4,18.9
시화호1_환경관리,2017-02-27 11:59:00,126.71194,37.29694,2059.3,30.67,3.95,0.73,5.2,12.53,8.29,,21.4,,,1.5,349.6,1.55,47.2,157.3
시화호1_환경관리,2017-05-19 10:16:00,126.71194,37.29694,1399.9,31.66,18.96,2.44,7.9,8.03,8.41,,1.8,,55.0,1.5,58.7,1.51,2.0,213.3
시화호1_환경관리,2017-08-18 00:00:00,126.71194,37.29694,887.1,28.02,25.62,3.5,6.8,7.33,7.42,,36.5,,,1.5,860.0,2.24,648.0,81.6
시화호1_환경관리,2017-11-10 09:35:00,126.71194,37.29694,1331.7,30.16,12.47,3.23,4.4,8.04,7.35,,60.1,,,1.8,786.4,1.4,199.3,206.3
시화호10_환경관리,2017-02-27 13:25:00,126.61528,37.30833,386.0,31.55,3.1,0.74,10.8,11.95,8.14,,6.5,,,1.5,288.1,0.93,35.5,33.3
시화호10_환경관리,2017-05-19 11:40:00,126.61528,37.30833,413.1,31.62,15.51,2.54,5.8,8.45,8.6,88.3,5.5,,97.4,2.0,140.1,1.49,37.1,21.1
시화호10_환경관리,2017-08-18 00:00:00,126.61528,37.30833,392.9,29.08,25.34,5.84,11.2,7.45,7.5,,30.5,,110.4,2.7,304.7,2.73,163.8,45.4
시화호10_환경관리,2017-11-10 11:00:00,126.61528,37.30833,424.6,31.02,15.28,0.68,3.95,7.05,7.4,,50.3,,118.8,1.5,199.1,1.34,30.0,53.0
시화호2_환경관리,2017-02-27 11:35:00,126.66722,37.30083,557.7,31.37,3.01,0.8,6.4,11.83,8.2,,7.2,,,2.5,303.2,1.02,30.4,35.6
시화호2_환경관리,2017-05-19 09:54:00,126.66722,37.30083,942.9,31.54,16.45,2.32,3.9,8.66,8.48,90.8,5.3,,67.2,1.9,73.5,1.15,1.0,106.9
시화호2_환경관리,2017-08-18 00:00:00,126.66722,37.30083,710.6,28.91,25.51,5.08,5.4,7.5,7.42,,35.9,,,3.5,663.0,2.74,476.3,83.6
시화호2_환경관리,2017-11-10 09:16:00,126.66722,37.30083,913.0,31.02,14.92,0.65,4.55,8.49,7.26,,45.9,,,2.0,540.3,1.58,127.9,136.5
시화호3_환경관리,2017-02-27 10:28:00,126.60306,37.29139,473.7,31.62,3.18,0.18,18.1,10.92,7.92,,14.4,,,0.8,281.1,1.19,39.4,30.3
시화호3_환경관리,2017-05-19 09:16:00,126.60306,37.29139,293.1,31.59,16.1,2.76,5.8,8.41,8.41,86.1,5.7,,52.1,2.0,71.7,1.03,13.9,24.5
시화호3_환경관리,2017-08-18 00:00:00,126.60306,37.29139,626.7,28.92,25.26,3.45,10.3,7.28,7.14,,31.8,,,1.0,375.5,2.01,194.1,65.4
시화호3_환경관리,2017-11-10 08:45:00,126.60306,37.29139,414.9,31.04,14.93,0.76,4.4,8.16,6.56,,59.4,,,2.0,262.6,1.47,28.2,54.2
시화호4_환경관리,2017-02-27 16:55:00,126.78139,37.2925,1620.5,25.29,6.37,3.41,13.0,12.32,8.34,,83.8,,,0.5,1453.0,3.17,213.7,70.1
시화호4_환경관리,2017-05-19 10:42:00,126.78139,37.2925,1021.3,29.45,20.83,1.52,17.7,4.6,7.99,,2.6,,11.7,0.8,52.3,2.61,38.0,113.7
시화호4_환경관리,2017-08-18 00:00:00,126.78139,37.2925,2095.0,23.77,26.14,1.65,13.5,4.28,7.21,,140.5,,,0.6,1137.9,2.71,213.6,233.6
시화호4_환경관리,2017-11-10 10:01:00,126.78139,37.2925,455.9,26.93,12.08,1.74,3.65,7.5,7.26,,32.5,,,2.0,218.1,1.73,37.2,61.3
시화호5_환경관리,2017-02-27 12:24:00,126.75611,37.29333,1658.0,25.06,5.3,3.38,27.4,12.66,8.22,,70.7,,,0.8,1127.8,3.36,143.1,61.6
시화호5_환경관리,2017-05-19 10:30:00,126.75611,37.29333,867.6,30.52,20.54,1.6,8.3,7.49,8.11,,39.6,,23.2,1.5,90.6,2.14,27.8,35.6
시화호5_환경관리,2017-08-18 00:00:00,126.75611,37.29333,681.2,27.8,26.07,2.98,13.1,5.28,7.38,,101.1,,,0.8,426.9,2.61,170.1,133.1
시화호5_환경관리,2017-11-10 09:50:00,126.75611,37.29333,384.6,29.04,12.8,1.0,2.7,8.13,7.33,,61.8,,,1.5,233.7,1.9,15.1,57.0
시화호6_환경관리,2017-02-27 13:08:00,126.65667,37.31667,510.8,31.22,3.28,0.04,7.0,12.31,8.23,,10.9,,,2.5,293.9,0.88,37.0,170.1
시화호6_환경관리,2017-05-19 11:24:00,126.65667,37.31667,283.9,31.54,17.87,2.98,4.5,8.66,8.5,78.9,4.5,3.1,77.0,1.5,93.9,1.56,12.4,32.3
시화호6_환경관리,2017-08-18 00:00:00,126.65667,37.31667,578.0,28.52,25.64,8.04,5.5,7.5,7.51,,34.2,,,3.2,353.3,2.33,167.3,72.9
시화호6_환경관리,2017-11-10 10:43:00,126.65667,37.31667,423.7,31.03,15.17,0.71,4.95,8.13,7.37,,71.9,,,1.5,258.9,1.31,29.5,52.5
시화호7_환경관리,2017-02-27 11:45:00,126.72028,37.30167,532.6,31.15,3.51,0.68,5.6,11.8,8.26,,20.8,,,2.0,331.9,1.72,56.1,35.4
시화호7_환경관리,2017-05-19 10:08:00,126.72028,37.30167,297.3,31.5,17.26,1.85,3.9,10.11,8.48,,3.4,,22.8,1.6,34.5,1.44,8.3,31.4
시화호7_환경관리,2017-08-18 00:00:00,126.72028,37.30167,638.3,28.06,25.87,4.48,7.8,6.63,7.42,,36.0,,,2.1,367.1,1.82,158.3,86.0
시화호7_환경관리,2017-11-10 09:28:00,126.72028,37.30167,391.7,30.54,12.8,1.78,2.75,8.33,7.34,,59.9,,,1.8,227.7,1.43,25.5,46.8
시화호8_환경관리,2017-02-27 12:51:00,126.68306,37.31083,577.8,30.82,3.64,0.75,6.9,12.89,8.29,,12.5,,,2.5,274.8,1.01,34.3,52.8
시화호8_환경관리,2017-05-19 11:12:00,126.68306,37.31083,300.4,31.55,17.92,2.64,2.9,8.7,8.51,71.6,5.7,,85.4,1.7,109.9,1.98,18.8,34.6
시화호8_환경관리,2017-08-18 00:00:00,126.68306,37.31083,640.3,28.02,25.41,6.84,4.7,7.93,7.47,,36.1,,,2.5,363.3,1.87,161.3,78.1
시화호8_환경관리,2017-11-10 10:31:00,126.68306,37.31083,414.2,30.58,13.63,2.96,2.55,8.58,7.39,,56.0,,,3.5,226.1,1.76,32.6,50.5
시화호9_환경관리,2017-02-27 10:54:00,126.63167,37.28833,589.6,31.54,3.05,0.36,17.1,11.2,8.21,,8.0,,,0.6,300.7,0.96,27.2,45.0
시화호9_환경관리,2017-05-19 09:41:00,126.63167,37.28833,360.0,31.58,15.72,1.54,5.8,7.45,8.61,51.6,6.0,,82.5,2.5,132.3,1.69,43.8,27.4
시화호9_환경관리,2017-08-18 00:00:00,126.63167,37.28833,610.9,29.41,25.25,2.52,7.3,6.85,7.35,,38.1,,111.4,3.0,325.7,2.28,176.1,71.9
시화호9_환경관리,2017-11-10 09:04:00,126.63167,37.28833,322.4,31.03,15.3,0.66,8.85,8.29,7.12,,62.7,,,1.7,237.5,1.24,25.8,39.6
신안연안1_연안,2017-02-27 12:07:00,126.2677778,34.80611111,246.6,32.03,5.7,0.75,130.0,10.5,8.16,,2.3,,97.5,0.4,104.1,1.58,4.3,51.4
신안연안1_연안,2017-05-24 14:04:00,126.2677778,34.80611111,250.2,33.5,18.05,2.94,20.8,8.67,8.07,,4.8,,60.4,1.0,65.6,1.1,0.4,27.3
신안연안1_연안,2017-08-19 00:00:00,126.2677778,34.80611111,229.6,31.28,25.36,2.51,15.6,6.91,8.07,,25.8,,91.8,0.7,118.6,1.79,1.0,17.3
신안연안1_연안,2017-11-28 12:10:00,126.2677778,34.80611111,186.5,32.31,11.72,0.68,17.2,8.52,8.15,,7.7,,,1.1,163.4,1.35,4.4,24.1
신안연안2_연안,2017-02-27 12:43:00,126.2263889,34.71916667,235.4,32.62,6.24,0.23,102.5,10.2,8.13,,2.2,,108.5,0.5,111.7,1.25,1.1,32.2
신안연안2_연안,2017-05-24 14:32:00,126.2263889,34.71916667,228.7,33.66,16.93,1.52,33.9,8.42,8.05,,5.5,,81.6,1.0,87.2,1.13,0.1,25.3
신안연안2_연안,2017-08-19 00:00:00,126.2263889,34.71916667,197.2,32.01,24.24,1.27,8.9,6.89,8.04,,18.8,,72.4,1.8,91.5,1.72,0.3,17.5
신안연안2_연안,2017-11-28 12:40:00,126.2263889,34.71916667,177.1,32.65,12.38,0.62,21.5,7.26,8.15,,1.2,,,1.1,151.5,1.59,0.1,26.3
신항연안1_환경관리,2017-02-03 14:19:00,128.82333,35.07361,171.0,33.95,11.66,0.09,6.7,9.01,8.21,,6.9,,81.6,2.5,104.2,1.56,15.7,17.4
신항연안1_환경관리,2017-05-13 16:38:00,128.82333,35.07361,313.8,32.54,16.26,3.06,5.9,8.58,8.21,,9.6,,,2.2,181.1,1.18,21.4,24.0
신항연안1_환경관리,2017-08-24 00:00:00,128.82333,35.07361,225.6,31.27,24.78,5.1,2.1,6.03,8.22,,8.8,,49.5,5.0,84.7,1.9,26.4,19.1
신항연안1_환경관리,2017-11-09 13:00:00,128.82333,35.07361,182.0,33.48,18.03,0.99,5.15,7.36,8.13,,9.1,,76.6,2.5,89.2,1.44,3.4,23.2
신항연안2_환경관리,2017-02-03 14:00:00,128.77833,35.06861,234.9,34.15,12.25,0.13,6.6,8.87,8.2,,4.5,,70.8,2.8,89.9,1.31,14.7,14.6
신항연안2_환경관리,2017-05-13 16:15:00,128.77833,35.06861,210.0,33.6,15.95,2.34,6.4,8.67,8.22,,5.7,,45.1,3.4,63.3,1.82,12.6,15.9
신항연안2_환경관리,2017-08-24 00:00:00,128.77833,35.06861,189.8,31.02,25.63,4.98,2.9,7.3,8.27,106.3,5.7,3.4,30.5,4.7,43.2,1.9,7.1,15.2
신항연안2_환경관리,2017-11-09 12:38:00,128.77833,35.06861,102.6,33.19,18.92,0.78,2.3,8.09,8.19,,6.9,,19.3,8.0,35.5,1.64,9.2,21.3
아산연안1_연안,2017-02-04 09:40:00,126.4125,37.20416667,391.4,32.0,4.3,0.37,17.6,10.55,8.09,,3.6,,,0.9,264.0,1.75,9.6,45.8
아산연안1_연안,2017-05-16 09:40:00,126.4125,37.20416667,250.3,31.9,12.42,4.28,17.6,9.62,8.11,31.9,2.8,,104.8,2.5,108.0,1.07,0.3,21.0
아산연안1_연안,2017-08-10 00:00:00,126.4125,37.20416667,395.7,30.72,24.38,1.21,24.6,7.5,8.01,,21.1,,87.6,1.1,111.8,1.29,3.2,20.0
아산연안1_연안,2017-11-17 10:36:00,126.4125,37.20416667,372.0,31.35,13.63,0.79,18.5,8.72,8.11,,22.3,,,1.1,260.3,1.31,2.2,48.9
아산연안2_연안,2017-02-04 10:05:00,126.4583333,37.16805556,376.4,31.99,4.29,0.31,12.9,10.53,8.17,,2.2,,101.8,1.1,111.7,1.72,7.8,40.5
아산연안2_연안,2017-05-16 10:04:00,126.4583333,37.16805556,270.0,31.83,13.38,5.72,12.9,9.75,8.15,18.3,3.3,,87.2,2.3,90.7,1.43,0.2,22.7
아산연안2_연안,2017-08-10 00:00:00,126.4583333,37.16805556,249.7,30.09,25.25,1.05,18.3,6.97,7.96,,21.1,,85.0,1.3,111.5,1.24,5.4,24.1
아산연안2_연안,2017-11-17 10:58:00,126.4583333,37.16805556,315.8,31.49,13.83,0.82,17.1,8.59,8.14,,8.4,,,1.5,202.3,1.43,0.9,44.3
아산연안3_연안,2017-02-04 15:05:00,126.5194444,37.08888889,419.8,31.74,3.53,0.13,6.1,10.72,8.16,,4.4,,,1.5,257.6,1.42,14.0,40.3
아산연안3_연안,2017-05-16 14:58:00,126.5194444,37.08888889,238.1,31.85,13.76,3.21,6.1,9.45,8.14,39.2,2.6,,78.5,2.2,81.6,1.33,0.5,19.4
아산연안3_연안,2017-08-11 00:00:00,126.5194444,37.08888889,400.3,30.66,24.36,0.76,7.7,7.46,8.0,,23.4,,77.6,2.2,105.2,1.21,4.2,20.3
아산연안3_연안,2017-11-19 11:20:00,126.5194444,37.08888889,274.6,31.18,12.28,0.89,10.9,8.94,8.16,,32.3,,,1.2,266.7,1.58,4.8,43.5
아산연안4_연안,2017-02-04 13:44:00,126.7452778,37.00555556,624.6,30.68,2.83,0.21,10.9,11.07,8.15,,6.5,,,1.3,386.1,1.27,32.4,43.5
아산연안4_연안,2017-05-16 11:57:00,126.7452778,37.00555556,290.6,31.27,16.02,4.56,10.9,8.51,8.15,95.3,3.4,,51.5,1.9,57.2,1.41,2.3,26.8
아산연안4_연안,2017-08-10 00:00:00,126.7452778,37.00555556,368.4,28.75,25.52,0.97,16.0,6.79,7.91,,29.7,,,1.8,227.9,1.09,8.9,34.6
아산연안4_연안,2017-11-17 12:45:00,126.7452778,37.00555556,454.6,30.2,13.06,1.08,27.8,8.77,8.08,,84.1,,,0.8,395.1,1.1,9.2,60.8
아산연안5_연안,2017-02-04 11:10:00,126.6472222,37.09027778,449.7,31.53,2.72,0.06,10.7,10.97,8.15,,4.1,,,1.6,194.3,1.32,19.1,39.1
아산연안5_연안,2017-05-16 11:05:00,126.6472222,37.09027778,246.4,31.72,15.27,3.64,10.7,9.06,8.15,95.0,3.4,,50.5,2.0,56.4,1.87,2.5,20.5
