station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
낙동강하구3_환경관리,2012-05-08,128.90833,35.0,265.2,32.61,15.24,8.09,3.9,10.18,8.31,108.7,4.3,0.9,31.9,2.8,41.7,1.84,5.5,18.8
낙동강하구3_환경관리,2012-08-08,128.90833,35.0,154.3,31.7,27.3,2.48,29.6,7.02,8.14,84.1,1.0,1.6,2.3,4.5,13.0,2.44,9.7,12.0
낙동강하구3_환경관리,2012-11-07,128.90833,35.0,397.0,30.1,15.99,3.07,5.3,9.4,8.22,582.1,9.2,16.3,228.9,7.0,252.3,0.86,14.2,29.6
낙동강하구4_환경관리,2012-02-22,128.86528,34.99583,143.5,34.11,9.54,3.13,7.5,9.16,7.94,108.3,3.7,4.0,33.0,2.5,44.4,0.03,7.7,31.9
낙동강하구4_환경관리,2012-05-08,128.86528,34.99583,613.0,33.44,14.2,6.01,6.9,9.59,8.34,302.1,10.5,3.5,323.9,2.5,355.8,2.35,21.5,26.4
낙동강하구4_환경관리,2012-08-08,128.86528,34.99583,231.0,30.9,27.0,6.26,5.6,7.38,8.24,223.5,2.2,2.1,5.3,2.5,12.9,1.59,5.4,22.4
낙동강하구4_환경관리,2012-11-07,128.86528,34.99583,214.6,33.01,17.53,2.11,4.1,9.03,8.23,258.2,5.8,12.3,51.1,10.0,58.8,0.6,1.9,23.7
남해도남안1_연안,2012-02-21,127.8844444,34.53805556,119.7,34.3,8.92,5.54,3.1,11.09,8.06,33.3,1.0,3.7,2.4,5.2,5.9,0.38,2.6,14.4
남해도남안1_연안,2012-05-09,127.8844444,34.53805556,152.0,33.34,16.87,1.77,12.1,9.47,8.38,7.8,0.4,1.2,1.5,4.5,2.5,1.17,0.6,12.5
남해도남안1_연안,2012-08-08,127.8844444,34.53805556,138.6,32.02,26.2,1.45,6.1,6.93,8.18,169.9,1.8,3.0,4.7,9.0,15.2,0.67,8.8,10.0
남해도남안1_연안,2012-11-09,127.8844444,34.53805556,384.2,32.58,16.27,4.38,2.2,8.29,8.27,157.9,3.2,3.6,16.7,8.0,23.9,1.06,4.0,40.7
남해도남안2_연안,2012-02-21,127.9327778,34.63777778,129.6,34.32,9.49,3.34,3.8,10.6,8.12,68.3,2.1,6.0,11.5,5.2,21.0,0.56,7.4,13.0
남해도남안2_연안,2012-05-09,127.9327778,34.63777778,157.1,33.34,16.12,1.1,47.0,9.54,8.34,18.4,0.6,1.1,2.5,4.5,3.7,1.79,0.6,13.5
남해도남안2_연안,2012-08-08,127.9327778,34.63777778,102.7,31.83,26.57,0.75,10.0,6.86,8.2,148.3,1.4,2.5,3.2,19.5,6.5,0.63,1.9,7.6
남해도남안2_연안,2012-11-09,127.9327778,34.63777778,213.1,32.49,16.46,4.75,3.8,8.21,8.25,249.0,6.0,6.2,28.7,5.5,47.2,1.06,12.5,17.4
남해도남안3_연안,2012-02-21,128.0666667,34.61611111,162.7,34.39,10.58,1.33,5.8,11.0,8.0,182.9,3.6,10.6,47.1,5.0,60.6,0.61,10.0,13.2
남해도남안3_연안,2012-05-09,128.0666667,34.61611111,136.2,33.72,15.61,1.3,13.4,8.8,8.28,18.8,0.5,0.3,0.8,6.5,2.3,1.05,1.0,13.0
남해도남안3_연안,2012-08-08,128.0666667,34.61611111,104.9,31.92,27.2,1.22,7.0,7.35,8.23,144.8,1.3,2.6,3.9,15.5,12.1,0.86,6.8,9.0
남해도남안3_연안,2012-11-09,128.0666667,34.61611111,190.1,32.7,16.5,5.04,0.6,8.68,8.3,80.9,0.7,1.3,6.0,8.0,26.7,1.23,19.9,12.0
남해도남안4_연안,2012-02-21,127.9908333,34.71361111,129.7,34.27,8.83,3.3,4.6,12.35,8.08,72.1,2.3,5.3,6.8,6.7,12.8,0.93,3.7,12.8
남해도남안4_연안,2012-05-09,127.9908333,34.71361111,148.5,33.63,15.36,1.57,15.2,9.38,8.28,29.8,0.5,0.9,1.3,3.5,2.0,1.12,0.2,13.3
남해도남안4_연안,2012-08-08,127.9908333,34.71361111,134.4,32.17,27.3,1.68,8.6,7.35,8.23,156.1,1.3,3.1,3.1,7.8,8.4,0.54,4.0,11.7
남해도남안4_연안,2012-11-09,127.9908333,34.71361111,216.0,32.79,16.43,4.43,2.9,7.4,8.21,296.0,6.9,10.2,46.8,5.0,73.2,0.83,19.5,14.2
남해도남안5_연안,2012-02-21,127.7819444,34.55888889,134.8,34.11,6.88,3.57,10.6,10.93,8.06,79.4,1.5,6.6,12.6,1.9,16.0,0.87,1.8,13.5
남해도남안5_연안,2012-05-09,127.7819444,34.55888889,192.3,33.61,14.97,4.41,9.8,8.21,8.23,121.6,2.8,0.9,7.6,1.5,10.7,0.96,0.2,17.5
남해도남안5_연안,2012-08-08,127.7819444,34.55888889,192.5,32.25,26.05,3.01,10.2,6.62,8.13,268.2,5.9,8.6,12.5,2.5,41.8,0.51,23.5,22.0
남해도남안5_연안,2012-11-09,127.7819444,34.55888889,223.3,32.09,16.08,4.49,2.7,8.26,8.23,322.8,10.7,8.1,46.9,8.5,73.8,1.17,16.2,13.3
대산연안1_연안,2012-02-28,126.4755556,37.05222222,259.3,31.68,2.04,16.79,10.8,13.21,8.15,50.1,4.3,4.2,74.5,1.6,99.2,1.3,20.5,29.3
대산연안1_연안,2012-05-11,126.4755556,37.05222222,304.8,31.26,10.85,3.05,11.8,9.53,8.13,71.9,3.1,7.9,56.3,2.1,145.5,1.92,86.1,19.4
대산연안1_연안,2012-08-24,126.4755556,37.05222222,329.3,29.46,23.74,1.51,17.2,6.96,8.03,387.3,14.4,23.8,73.7,2.5,166.0,0.61,77.9,36.5
대산연안1_연안,2012-11-07,126.4755556,37.05222222,333.2,29.83,15.86,1.51,8.4,8.01,8.15,297.7,10.0,29.5,209.0,2.5,219.6,1.7,0.6,35.4
대산연안2_연안,2012-02-28,126.3788889,37.04472222,328.0,31.9,2.47,4.44,55.8,12.01,8.0,318.8,3.2,18.4,179.3,1.5,199.9,2.07,17.4,49.7
대산연안2_연안,2012-05-11,126.3788889,37.04472222,245.6,31.59,9.32,5.21,5.8,10.25,8.02,45.2,1.9,8.8,52.7,2.7,212.2,1.44,157.6,15.8
대산연안2_연안,2012-08-24,126.3788889,37.04472222,249.7,30.38,23.2,1.51,12.6,6.97,8.07,206.9,18.4,15.3,47.7,2.5,100.3,1.09,34.1,24.0
대산연안2_연안,2012-11-07,126.3788889,37.04472222,284.4,30.19,16.06,1.3,8.0,8.3,8.15,283.0,6.0,27.6,185.3,2.5,196.3,1.28,4.9,28.8
대산연안3_연안,2012-02-28,126.3736111,37.07916667,264.0,31.76,2.23,15.43,16.2,12.96,8.11,91.0,4.1,7.6,96.0,1.2,108.2,1.91,8.0,33.0
대산연안3_연안,2012-05-11,126.3736111,37.07916667,155.1,31.32,10.67,6.25,8.0,9.75,8.12,63.1,2.9,8.0,54.3,2.3,143.9,1.25,86.7,8.6
대산연안3_연안,2012-08-24,126.3736111,37.07916667,285.3,30.12,23.42,1.51,18.6,6.82,8.04,268.0,15.2,18.8,56.5,2.5,123.2,1.09,51.5,29.5
대산연안3_연안,2012-11-07,126.3736111,37.07916667,304.7,30.07,16.08,1.33,8.4,8.41,8.14,271.5,4.0,27.4,189.1,2.4,195.3,1.41,2.2,31.1
대산연안4_연안,2012-02-28,126.2077778,37.07444444,327.3,31.83,2.07,5.97,19.2,12.12,8.06,292.7,2.6,20.3,186.7,1.6,220.8,1.96,31.6,35.7
대산연안4_연안,2012-05-11,126.2077778,37.07444444,231.0,31.55,8.95,5.67,8.2,10.02,8.09,54.4,2.0,10.8,57.3,2.7,96.1,1.68,36.8,20.1
대산연안4_연안,2012-08-24,126.2077778,37.07444444,231.0,31.01,22.91,1.51,17.4,7.05,8.07,126.0,17.5,11.5,29.0,3.0,69.0,1.1,22.5,20.8
대산연안4_연안,2012-11-07,126.2077778,37.07444444,242.4,30.19,16.27,3.76,8.0,8.15,8.15,267.3,2.7,27.3,181.3,2.5,186.1,1.2,2.1,27.6
대정연안1_연안,2012-03-07,126.2516667,33.2025,134.5,34.48,14.73,0.87,7.0,8.89,8.21,135.3,2.5,8.3,54.2,10.5,73.8,1.0,17.0,9.2
대정연안1_연안,2012-05-24,126.2516667,33.2025,197.1,33.93,17.34,0.62,45.6,7.42,8.01,108.9,1.5,1.3,2.5,13.5,10.9,0.28,6.9,15.3
대정연안1_연안,2012-08-21,126.2516667,33.2025,188.9,32.12,21.77,2.46,12.8,7.23,8.12,147.1,1.3,2.1,5.4,7.0,13.3,0.74,6.6,18.4
대정연안1_연안,2012-11-30,126.2516667,33.2025,177.9,33.9,18.26,1.4,8.2,7.47,8.23,269.1,7.1,10.1,82.9,9.5,96.3,0.73,6.3,12.4
대정연안2_연안,2012-03-07,126.3275,33.22,114.3,34.48,14.87,1.07,3.8,8.67,8.22,155.8,2.4,7.6,47.3,12.5,87.6,0.92,37.9,10.5
대정연안2_연안,2012-05-24,126.3275,33.22,138.6,33.85,18.19,0.84,39.0,8.06,8.08,185.9,2.1,0.4,10.5,15.0,39.1,0.31,26.4,11.2
대정연안2_연안,2012-08-21,126.3275,33.22,160.3,31.3,26.09,2.05,6.8,7.28,8.23,170.6,1.4,1.7,9.3,8.0,15.0,1.1,4.4,15.7
대정연안2_연안,2012-11-30,126.3275,33.22,139.9,34.06,18.63,2.02,11.1,7.69,8.25,198.5,8.3,6.8,49.9,12.0,62.1,0.75,4.0,10.5
대정연안3_연안,2012-03-07,126.2027778,33.23777778,128.8,34.49,14.84,1.07,4.2,8.81,8.22,148.6,2.5,8.6,51.7,10.0,62.7,0.34,8.6,11.5
대정연안3_연안,2012-05-24,126.2027778,33.23777778,217.6,33.95,16.76,0.43,36.4,8.04,8.04,105.8,0.3,0.2,2.7,15.7,10.4,0.58,7.5,13.4
대정연안3_연안,2012-08-21,126.2027778,33.23777778,171.6,31.44,24.28,3.87,6.2,7.33,8.02,219.7,2.3,4.7,39.0,6.5,50.6,1.06,9.3,17.4
대정연안3_연안,2012-11-30,126.2027778,33.23777778,167.4,34.09,18.41,1.69,6.5,7.42,8.23,227.2,7.4,8.9,61.2,10.0,72.8,0.36,4.2,12.7
도암만1_환경관리,2012-02-21,126.86472,34.42778,143.9,33.88,8.25,3.04,17.2,10.09,8.21,282.4,2.2,15.8,87.9,1.0,94.6,0.55,4.4,15.9
도암만1_환경관리,2012-05-15,126.86472,34.42778,247.3,33.18,16.0,1.28,6.4,7.66,8.14,294.0,4.1,12.8,58.0,2.2,82.7,0.4,20.6,21.6
도암만1_환경관리,2012-08-14,126.86472,34.42778,236.3,32.18,26.45,6.23,12.8,6.24,8.16,393.6,4.3,12.6,7.0,1.6,41.6,0.67,30.3,32.7
도암만1_환경관리,2012-11-06,126.86472,34.42778,294.7,32.05,15.49,1.68,4.1,8.52,8.07,348.5,11.6,17.9,74.4,2.2,166.7,0.98,80.7,34.4
도암만2_환경관리,2012-02-21,126.77222,34.45694,217.6,33.47,5.33,1.27,6.6,11.08,8.26,223.9,1.8,12.5,44.0,4.5,48.7,0.57,2.9,29.9
도암만2_환경관리,2012-05-15,126.77222,34.45694,320.2,32.38,16.9,2.18,5.8,7.86,8.09,425.5,5.2,12.3,103.1,1.7,110.7,0.8,2.5,25.5
도암만2_환경관리,2012-08-14,126.77222,34.45694,270.4,32.02,26.89,1.94,13.2,5.82,8.12,560.8,5.2,22.4,10.1,1.3,80.4,0.58,65.2,37.9
도암만2_환경관리,2012-11-06,126.77222,34.45694,268.2,31.58,14.31,4.61,9.3,7.92,8.15,385.8,9.6,15.7,63.5,0.7,102.2,1.38,29.1,43.9
동해연안1_연안,2012-02-11,129.135,37.53555556,191.3,34.25,9.07,0.64,1.8,8.95,8.22,253.4,2.8,12.2,82.8,11.0,90.9,0.53,5.3,15.5
동해연안1_연안,2012-05-08,129.135,37.53555556,158.8,34.26,14.16,2.23,4.4,9.22,8.2,28.2,0.0,2.0,14.1,6.0,22.1,1.28,8.0,15.2
동해연안1_연안,2012-08-08,129.135,37.53555556,153.1,32.93,26.78,0.81,2.6,7.51,8.23,93.4,1.3,2.2,13.9,6.0,17.5,1.47,2.2,15.1
동해연안1_연안,2012-11-21,129.135,37.53555556,162.6,33.43,13.39,0.9,2.4,8.04,8.14,119.1,2.3,1.4,36.8,8.0,50.9,0.51,11.8,11.3
동해연안2_연안,2012-02-11,129.1547222,37.50305556,198.1,34.04,9.19,0.64,1.8,8.85,8.23,259.7,2.8,13.0,86.9,12.0,95.0,0.64,5.3,15.9
동해연안2_연안,2012-05-08,129.1547222,37.50305556,171.5,34.22,14.25,1.97,4.6,9.23,8.22,8.0,0.3,1.8,3.7,6.0,9.9,1.23,5.9,18.2
동해연안2_연안,2012-08-08,129.1547222,37.50305556,144.2,32.86,26.93,1.22,3.0,7.88,8.23,58.9,1.3,2.2,10.6,9.0,14.1,1.42,2.2,16.3
동해연안2_연안,2012-11-21,129.1547222,37.50305556,104.6,33.43,13.5,1.34,3.4,8.18,8.14,114.0,2.2,0.9,30.8,7.0,38.3,0.46,5.3,10.7
동해연안3_연안,2012-02-11,129.1522222,37.52333333,188.1,34.29,9.63,0.87,1.6,8.63,8.23,251.0,2.7,12.7,74.4,13.0,85.7,0.61,8.6,15.1
동해연안3_연안,2012-05-08,129.1522222,37.52333333,159.6,34.32,14.39,1.33,4.6,8.98,8.21,11.9,0.2,1.3,5.7,6.0,13.6,0.99,7.7,16.0
동해연안3_연안,2012-08-08,129.1522222,37.52333333,137.2,32.88,27.02,1.28,1.2,7.73,8.23,79.6,1.3,2.3,8.8,7.0,12.2,1.57,2.1,15.6
동해연안3_연안,2012-11-21,129.1522222,37.52333333,149.6,33.44,13.48,1.31,2.6,8.02,8.14,113.5,2.2,1.2,31.2,9.0,40.3,0.79,6.9,10.8
동해연안4_연안,2012-02-10,129.115,37.61138889,180.3,34.22,8.6,0.87,2.6,9.17,8.25,236.7,2.6,11.9,70.9,12.0,79.1,0.7,5.6,14.5
동해연안4_연안,2012-05-07,129.115,37.61138889,182.0,34.32,15.44,1.33,4.6,8.9,8.19,8.6,0.1,1.2,4.2,6.0,9.4,0.91,5.1,17.1
동해연안4_연안,2012-08-08,129.115,37.61138889,163.9,32.36,26.48,1.22,2.0,7.83,8.25,57.2,1.4,2.4,8.5,7.0,13.3,1.49,3.4,16.1
동해연안4_연안,2012-11-21,129.115,37.61138889,200.2,24.95,13.33,1.11,1.0,8.15,8.14,103.3,2.1,0.9,25.4,12.0,35.5,0.36,7.9,14.4
동해연안H1_항만,2012-08-08,129.1152778,37.54666667,212.1,32.87,27.09,6.62,3.4,9.77,8.31,2.5,0.9,0.3,12.0,3.0,20.7,2.37,7.8,15.5
동해연안H2_항만,2012-08-08,129.1402778,37.49666667,148.2,33.09,27.06,2.2,2.8,7.93,8.22,8.8,0.7,1.6,9.0,5.0,20.3,1.09,10.6,13.5
득량만1_환경관리,2012-02-25,127.21861,34.70667,211.2,32.94,4.08,6.57,50.1,11.53,8.17,7.4,0.5,1.5,1.0,0.8,3.8,2.62,2.4,46.0
득량만1_환경관리,2012-05-13,127.21861,34.70667,218.4,31.83,17.7,4.87,9.8,9.97,8.28,255.8,0.9,1.0,1.1,0.8,7.6,2.84,5.6,19.3
득량만1_환경관리,2012-08-07,127.21861,34.70667,222.4,32.03,28.07,7.94,31.4,7.81,8.19,256.4,1.0,5.9,3.0,1.7,7.3,1.65,3.3,35.5
득량만1_환경관리,2012-11-06,127.21861,34.70667,328.0,,15.03,4.14,5.0,8.02,8.2,480.6,5.2,23.8,35.9,1.5,108.5,1.55,67.5,33.4
득량만2_환경관리,2012-02-25,127.13944,34.63944,194.8,33.69,5.47,5.68,24.4,11.5,8.19,4.2,0.9,4.1,4.5,1.2,10.9,1.72,5.5,28.3
득량만2_환경관리,2012-05-13,127.13944,34.63944,213.8,32.22,16.9,1.64,9.8,9.49,8.27,104.8,0.3,0.9,1.1,2.5,6.3,1.27,4.9,14.0
득량만2_환경관리,2012-08-07,127.13944,34.63944,190.6,32.08,27.91,4.98,9.2,7.69,8.27,245.4,1.2,4.0,2.2,2.3,19.1,1.57,15.7,26.3
득량만2_환경관리,2012-11-06,127.13944,34.63944,281.1,,16.04,4.83,10.4,7.72,8.2,326.2,8.7,14.1,46.3,1.5,84.7,1.23,29.7,29.4
득량만3_환경관리,2012-02-25,127.05083,34.52167,226.3,34.17,8.74,0.87,90.2,11.06,8.12,12.1,2.4,14.2,143.2,1.0,148.6,2.2,2.9,23.3
득량만3_환경관리,2012-05-13,127.05083,34.52167,178.0,32.28,17.4,1.07,5.6,9.74,8.33,44.5,0.0,0.9,1.0,2.5,7.6,1.79,6.5,14.5
득량만3_환경관리,2012-08-07,127.05083,34.52167,183.9,31.98,28.19,6.42,11.0,7.84,8.29,205.6,0.8,1.9,3.2,2.3,19.7,1.76,15.7,28.4
득량만3_환경관리,2012-11-06,127.05083,34.52167,153.5,,15.42,4.52,4.6,8.03,8.23,324.6,6.3,13.2,33.9,2.5,68.0,1.65,27.8,16.0
득량만4_환경관리,2012-02-25,127.03111,34.595,234.3,33.22,4.31,1.54,113.4,11.02,8.12,10.4,0.8,2.4,2.9,0.8,9.6,1.09,5.9,57.8
득량만4_환경관리,2012-05-13,127.03111,34.595,212.9,31.97,18.6,2.67,18.6,8.85,8.26,55.2,0.1,0.2,1.1,0.8,5.2,1.9,4.0,27.9
득량만4_환경관리,2012-08-07,127.03111,34.595,251.6,31.5,29.9,14.13,16.4,7.15,8.32,245.5,0.8,1.8,0.9,0.8,6.0,3.02,4.2,48.1
득량만4_환경관리,2012-11-06,127.03111,34.595,277.9,,14.31,4.97,6.8,8.15,8.22,416.7,4.4,17.7,38.5,1.2,91.6,1.42,48.7,29.5
득량만5_환경관리,2012-02-25,127.04111,34.48389,240.1,34.16,8.77,5.37,103.0,9.16,8.09,287.8,2.4,14.2,86.3,0.8,92.8,1.33,4.1,30.4
득량만5_환경관리,2012-05-13,127.04111,34.48389,183.5,32.68,16.9,2.17,8.8,9.76,8.32,38.0,0.4,0.9,2.0,1.5,5.9,2.57,3.5,16.0
득량만5_환경관리,2012-08-07,127.04111,34.48389,178.6,32.29,26.85,8.45,8.0,7.37,8.29,166.3,0.9,1.5,0.8,2.0,18.0,1.09,16.3,25.5
득량만5_환경관리,2012-11-06,127.04111,34.48389,257.5,,14.73,4.31,6.6,8.41,8.21,384.4,6.4,14.6,45.4,2.3,78.7,1.86,26.9,22.1
마산만1_환경관리,2012-02-22,128.58333,35.19583,246.0,32.68,4.56,7.69,4.0,12.67,8.09,51.4,1.9,4.6,8.3,3.8,60.0,3.04,49.8,34.7
마산만1_환경관리,2012-05-10,128.58333,35.19583,413.2,31.35,17.19,12.68,10.5,12.14,8.23,100.0,0.8,60.7,2.3,1.5,3.0,3.96,0.0,75.4
마산만1_환경관리,2012-08-10,128.58333,35.19583,535.0,30.37,26.53,,26.0,9.91,8.31,818.0,1.3,8.2,2.0,1.2,21.2,6.03,17.9,96.9
마산만2_환경관리,2012-02-22,128.60417,35.14722,164.2,32.94,4.7,6.52,3.3,12.73,8.09,32.5,1.3,1.2,0.0,3.7,9.3,2.91,8.0,25.8
마산만2_환경관리,2012-05-10,128.60417,35.14722,307.8,34.3,16.52,7.45,19.4,11.31,8.34,46.9,0.5,2.2,1.3,2.4,9.0,1.61,7.2,32.7
마산만2_환경관리,2012-08-10,128.60417,35.14722,308.0,30.9,26.53,4.84,34.4,8.07,8.3,316.8,1.1,4.3,2.2,3.0,13.8,3.7,10.5,38.5
마산만3_환경관리,2012-02-22,128.58972,35.1675,215.2,32.79,4.62,6.5,4.0,12.49,8.09,43.6,1.7,3.8,5.4,3.1,42.4,3.11,35.3,29.5
마산만3_환경관리,2012-05-10,128.58972,35.1675,366.1,31.58,16.64,7.95,4.5,12.2,8.41,29.3,0.2,1.9,0.6,1.6,13.2,2.34,12.3,39.6
마산만3_환경관리,2012-08-10,128.58972,35.1675,339.3,30.64,26.15,9.8,6.7,7.51,8.25,609.6,1.2,8.9,1.6,2.0,13.3,4.46,10.6,49.2
마산만H1_항만,2012-02-21,128.5938889,35.20555556,259.5,32.65,4.44,8.67,3.0,12.32,7.99,64.0,2.9,8.6,13.5,3.6,47.8,0.92,31.4,35.1
마산만H1_항만,2012-08-10,128.5938889,35.20555556,1011.6,29.95,26.66,,64.4,10.31,8.54,1014.3,1.3,24.3,4.5,0.7,30.1,7.29,24.3,228.0
목포연안1_연안,2012-02-23,126.425,34.78027778,676.3,28.58,5.06,7.31,3.7,12.95,8.33,294.2,8.3,11.2,452.1,1.6,540.6,1.4,80.1,15.9
목포연안1_연안,2012-05-11,126.425,34.78027778,1055.0,28.13,16.09,11.57,21.6,8.09,8.21,116.7,18.7,0.2,404.8,1.1,433.5,2.62,10.1,43.0
목포연안1_연안,2012-08-16,126.425,34.78027778,1781.1,16.02,27.28,24.23,8.2,7.93,8.06,2695.5,23.0,31.3,1414.0,1.6,1443.3,3.2,6.3,58.1
목포연안1_연안,2012-11-08,126.425,34.78027778,297.6,29.62,15.91,2.81,3.4,8.14,8.08,697.8,45.3,30.3,142.6,2.2,234.3,1.0,46.5,34.0
목포연안2_연안,2012-02-23,126.3805556,34.84444444,248.1,32.38,4.5,9.6,12.1,11.93,8.23,190.5,2.7,6.0,110.1,0.6,123.6,1.24,10.8,28.9
목포연안2_연안,2012-05-10,126.3805556,34.84444444,509.0,31.03,17.19,2.49,14.6,8.64,8.05,241.8,7.5,11.2,128.8,0.8,137.4,1.01,1.0,25.7
목포연안2_연안,2012-08-16,126.3805556,34.84444444,425.5,28.86,25.99,3.73,15.1,6.69,8.09,624.7,23.6,17.6,214.3,1.5,265.4,1.95,27.5,29.6
목포연안2_연안,2012-11-08,126.3805556,34.84444444,394.9,30.1,14.62,1.1,4.8,8.22,8.08,585.7,18.1,25.1,153.3,2.0,187.7,0.79,16.3,36.3
목포연안3_연안,2012-02-23,126.35,34.78972222,274.1,32.41,4.59,6.21,9.9,11.87,8.2,246.4,2.9,10.3,151.3,1.0,159.0,1.22,4.8,28.6
목포연안3_연안,2012-05-10,126.35,34.78972222,665.9,31.17,15.19,4.29,8.6,9.79,8.17,235.1,12.3,9.9,222.5,1.0,235.9,1.45,1.1,27.6
목포연안3_연안,2012-08-16,126.35,34.78972222,601.9,27.98,25.88,5.21,13.6,7.0,8.19,856.8,24.9,16.2,362.8,1.6,400.1,1.84,12.4,31.5
목포연안3_연안,2012-11-08,126.35,34.78972222,318.2,30.26,15.29,1.41,4.4,8.23,8.13,585.9,23.8,27.0,165.6,1.7,211.6,0.95,22.2,38.9
목포연안4_연안,2012-02-24,126.3419444,34.75916667,257.9,32.79,4.86,3.57,14.4,11.33,8.18,296.7,2.5,15.7,154.7,0.5,163.7,0.92,6.5,32.8
목포연안4_연안,2012-05-10,126.3419444,34.75916667,590.7,31.3,15.52,3.39,2.0,10.64,8.05,123.7,11.8,2.6,203.3,2.1,215.8,1.77,0.7,16.6
목포연안4_연안,2012-08-16,126.3419444,34.75916667,397.9,29.69,25.62,3.85,17.1,6.85,8.09,538.4,25.5,15.4,188.6,1.8,231.5,1.34,17.4,27.6
목포연안4_연안,2012-11-08,126.3419444,34.75916667,275.3,30.4,15.28,1.1,5.4,8.65,8.14,570.4,17.4,22.7,142.5,2.9,172.4,0.84,12.5,31.0
목포연안H1_항만,2012-02-23,126.3886111,34.78527778,415.5,31.86,4.62,7.8,15.6,12.28,8.17,266.2,4.2,13.1,208.8,0.7,218.6,1.14,5.6,25.8
목포연안H1_항만,2012-08-16,126.3886111,34.78527778,1447.6,20.33,26.87,9.69,13.6,6.99,8.05,1907.2,30.5,43.5,959.3,1.5,1111.6,3.37,121.7,58.1
목포연안H2_항만,2012-02-23,126.3805556,34.77888889,374.6,31.52,4.87,5.1,3.4,11.87,8.18,273.0,4.0,12.7,197.7,1.1,213.2,0.82,11.5,18.4
목포연안H2_항만,2012-08-16,126.3805556,34.77888889,1257.8,17.99,26.97,11.03,10.2,7.44,8.19,1857.0,28.5,29.7,898.8,1.9,973.7,3.0,46.4,47.9
무안연안1_연안,2012-02-23,126.3788889,34.90555556,214.4,32.44,4.32,10.3,11.6,12.75,8.18,92.5,2.1,2.2,45.1,0.9,53.4,1.19,6.2,31.8
무안연안1_연안,2012-05-10,126.3788889,34.90555556,440.1,30.68,18.2,2.58,24.2,7.44,7.97,311.9,8.3,13.6,148.9,0.7,162.2,1.41,5.0,35.0
무안연안1_연안,2012-08-16,126.3788889,34.90555556,459.2,29.93,26.66,2.5,23.0,6.45,8.15,538.1,16.9,18.5,100.1,1.5,157.3,0.83,40.3,52.5
무안연안1_연안,2012-11-08,126.3788889,34.90555556,242.6,29.8,14.02,1.89,4.7,8.34,8.03,605.6,18.8,25.1,154.4,2.2,199.5,0.75,26.3,26.0
무안연안2_연안,2012-02-26,126.2891667,35.01111111,183.1,32.74,3.73,12.52,32.3,11.99,8.23,133.9,1.9,1.7,15.3,0.9,26.2,1.14,9.0,14.9
무안연안2_연안,2012-05-12,126.2891667,35.01111111,226.2,31.89,18.7,2.73,21.6,8.32,8.1,182.3,3.2,5.3,42.1,1.1,46.0,0.81,0.8,18.2
무안연안2_연안,2012-08-14,126.2891667,35.01111111,300.5,30.74,28.38,1.95,24.8,6.83,7.82,578.9,24.4,15.7,101.0,0.5,140.0,1.71,14.6,33.1
무안연안2_연안,2012-11-09,126.2891667,35.01111111,275.0,30.16,13.5,1.68,13.2,9.14,8.01,462.1,15.9,21.2,106.7,1.2,128.1,0.89,5.5,33.7
무안연안3_연안,2012-02-26,126.2380556,34.87888889,250.5,33.1,4.57,3.19,49.0,11.77,8.22,356.8,2.1,16.0,145.7,0.5,154.4,0.81,6.5,33.2
무안연안3_연안,2012-05-12,126.2380556,34.87888889,278.9,32.33,16.68,3.71,15.0,7.94,8.12,208.3,4.8,10.0,78.1,0.8,83.6,0.75,0.7,28.0
무안연안3_연안,2012-08-14,126.2380556,34.87888889,265.5,31.37,27.16,2.18,30.4,6.81,7.93,498.1,17.9,13.4,83.9,0.5,118.4,1.2,16.6,40.1
무안연안3_연안,2012-11-09,126.2380556,34.87888889,280.1,30.6,14.43,0.43,18.7,8.95,8.11,505.4,7.8,20.4,96.8,0.8,116.4,0.79,11.9,49.5
보령연안1_연안,2012-02-26,126.5,36.35194444,214.5,32.17,3.3,5.54,8.4,12.56,8.02,298.6,2.2,14.4,110.7,1.5,125.5,1.37,12.6,16.9
보령연안1_연안,2012-05-10,126.5,36.35194444,190.6,31.79,12.19,5.97,8.4,10.21,8.0,41.8,2.4,0.1,9.0,2.3,24.5,2.13,13.1,20.1
보령연안1_연안,2012-08-21,126.5,36.35194444,277.9,28.99,27.82,2.9,39.0,6.97,8.07,351.9,4.1,14.4,30.8,2.0,115.3,1.46,80.4,35.3
보령연안1_연안,2012-11-05,126.5,36.35194444,304.8,31.38,15.64,2.69,13.2,7.23,8.17,408.6,18.6,25.4,121.0,1.8,161.0,1.2,21.4,29.8
보령연안2_연안,2012-02-26,126.5,36.30611111,197.2,32.18,3.22,5.14,13.0,12.45,8.05,304.6,2.2,13.3,91.8,1.2,117.3,1.56,23.3,17.8
보령연안2_연안,2012-05-10,126.5,36.30611111,226.2,31.76,12.61,5.33,2.8,10.12,8.2,35.2,2.0,1.4,9.1,2.8,149.9,2.14,138.9,21.2
보령연안2_연안,2012-08-21,126.5,36.30611111,278.5,28.49,27.83,6.91,103.0,6.75,8.17,190.3,2.8,4.0,17.8,1.5,73.8,2.48,53.2,31.1
