station,date_time,longitude,latitude,bot.depth[m],depth(m),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
207-02,2018-12-16 14:20:00,129.1867,34.96,0,50,34.3487,16.3503,,,,,,15.0
207-02,2018-12-16 14:20:00,129.1867,34.96,0,75,34.5396,15.7857,,,,,,15.0
207-02,2018-12-16 14:20:00,129.1867,34.96,0,98,34.4538,13.6502,,,,,,15.0
207-03,2018-02-22 17:45:00,129.2567,34.8983,0,0,34.6007,13.9164,5.771,8.959,0.255,0.3,7.748,13.0
207-03,2018-02-22 17:45:00,129.2567,34.8983,0,10,34.5654,13.0814,5.971,,,,,13.0
207-03,2018-02-22 17:45:00,129.2567,34.8983,0,20,34.5173,12.3963,6.057,9.955,0.41,0.347,4.582,13.0
207-03,2018-02-22 17:45:00,129.2567,34.8983,0,30,34.5088,12.3423,6.0,,,,,13.0
207-03,2018-02-22 17:45:00,129.2567,34.8983,0,50,34.4931,12.1272,5.429,9.346,0.469,0.351,4.195,13.0
207-03,2018-02-22 17:45:00,129.2567,34.8983,0,75,34.4861,11.9981,6.0,,,,,13.0
207-03,2018-02-22 17:45:00,129.2567,34.8983,0,100,34.4829,11.8879,5.914,,,,,13.0
207-03,2018-02-22 17:45:00,129.2567,34.8983,0,125,34.4843,11.8835,6.0,11.502,0.505,0.382,6.033,13.0
207-03,2018-04-19 12:35:00,129.2567,34.8983,0,0,34.4413,14.421,,7.925,0.087,0.038,,8.0
207-03,2018-04-19 12:35:00,129.2567,34.8983,0,10,34.4429,14.4274,6.546,,,,,8.0
207-03,2018-04-19 12:35:00,129.2567,34.8983,0,20,34.4122,14.1221,6.857,7.557,0.08,0.03,0.243,8.0
207-03,2018-04-19 12:35:00,129.2567,34.8983,0,30,34.3996,13.8605,6.39,,,,,8.0
207-03,2018-04-19 12:35:00,129.2567,34.8983,0,50,34.3804,13.7258,6.256,7.744,0.276,0.154,2.553,8.0
207-03,2018-04-19 12:35:00,129.2567,34.8983,0,75,34.373,13.0741,5.999,,,,,8.0
207-03,2018-04-19 12:35:00,129.2567,34.8983,0,100,34.3699,12.5763,5.918,,,,,8.0
207-03,2018-04-19 12:35:00,129.2567,34.8983,0,125,34.3468,11.2212,5.855,13.465,0.8,0.542,7.051,8.0
207-03,2018-06-17 20:50:00,129.2567,34.8983,0,0,33.6637,20.8977,5.0,8.046,0.021,0.187,0.231,
207-03,2018-06-17 20:50:00,129.2567,34.8983,0,10,33.6634,20.8956,5.0,,,,,
207-03,2018-06-17 20:50:00,129.2567,34.8983,0,20,33.6331,20.7183,5.171,7.54,0.013,0.04,0.168,
207-03,2018-06-17 20:50:00,129.2567,34.8983,0,30,33.6597,20.259,5.343,,,,,
207-03,2018-06-17 20:50:00,129.2567,34.8983,0,50,34.1876,15.3357,4.629,12.226,0.126,0.542,6.982,
207-03,2018-06-17 20:50:00,129.2567,34.8983,0,75,34.4685,14.1753,4.314,,,,,
207-03,2018-06-17 20:50:00,129.2567,34.8983,0,100,34.4399,13.0123,4.4,21.792,0.266,1.114,12.753,
207-03,2018-08-14 10:30:00,129.2567,34.8983,0,0,32.5741,29.3351,4.629,7.259,0.023,0.332,0.486,23.0
207-03,2018-08-14 10:30:00,129.2567,34.8983,0,10,32.7898,28.3373,4.971,,,,,23.0
207-03,2018-08-14 10:30:00,129.2567,34.8983,0,20,32.8995,26.7896,6.314,5.839,0.008,0.706,0.268,23.0
207-03,2018-08-14 10:30:00,129.2567,34.8983,0,30,33.1462,20.2163,5.657,,,,,23.0
207-03,2018-08-14 10:30:00,129.2567,34.8983,0,50,33.7261,16.5147,4.714,10.479,0.137,0.218,5.823,23.0
207-03,2018-08-14 10:30:00,129.2567,34.8983,0,75,34.2504,13.8399,4.086,,,,,23.0
207-03,2018-08-14 10:30:00,129.2567,34.8983,0,100,34.2449,10.9949,3.543,,,,,23.0
207-03,2018-08-14 10:30:00,129.2567,34.8983,0,125,34.1376,6.1138,5.086,23.922,0.122,0.755,15.109,23.0
207-03,2018-10-21 19:45:00,129.2567,34.8983,0,0,33.9707,22.2871,5.143,2.688,0.163,0.092,0.641,
207-03,2018-10-21 19:45:00,129.2567,34.8983,0,10,33.9709,22.2935,5.257,,,,,
207-03,2018-10-21 19:45:00,129.2567,34.8983,0,20,33.9767,22.3069,5.229,2.468,0.454,0.068,0.246,
207-03,2018-10-21 19:45:00,129.2567,34.8983,0,30,33.9861,22.3171,,,,,,
207-03,2018-10-21 19:45:00,129.2567,34.8983,0,50,34.0565,22.4476,4.914,,,,,
207-03,2018-10-21 19:45:00,129.2567,34.8983,0,75,33.8879,18.2555,3.6,14.425,0.342,0.838,10.246,
207-03,2018-10-21 19:45:00,129.2567,34.8983,0,100,34.5726,15.8967,3.714,18.571,0.182,1.031,12.17,
207-03,2018-12-16 14:55:00,129.2567,34.8983,0,0,34.1115,16.7499,5.171,7.658,0.507,0.292,3.702,13.0
207-03,2018-12-16 14:55:00,129.2567,34.8983,0,10,34.1117,16.7578,4.943,,,,,13.0
207-03,2018-12-16 14:55:00,129.2567,34.8983,0,20,34.1072,16.7292,5.114,10.093,0.441,0.291,3.667,13.0
207-03,2018-12-16 14:55:00,129.2567,34.8983,0,30,34.0392,16.1236,4.829,,,,,13.0
207-03,2018-12-16 14:55:00,129.2567,34.8983,0,50,34.3395,16.1907,3.714,19.236,0.103,0.716,11.881,13.0
207-03,2018-12-16 14:55:00,129.2567,34.8983,0,75,34.5562,16.2545,3.686,,,,,13.0
207-03,2018-12-16 14:55:00,129.2567,34.8983,0,100,34.5563,16.1563,3.714,,,,,13.0
207-03,2018-12-16 14:55:00,129.2567,34.8983,0,125,34.3889,11.77,3.8,24.799,0.465,0.862,15.429,13.0
208-01,2018-03-04 16:39:00,129.455,35.475,0,0,34.488,12.4232,5.581,10.764,0.275,0.419,5.693,3.5
208-01,2018-03-04 16:39:00,129.455,35.475,0,10,34.4833,12.2905,5.581,,,,,3.5
208-01,2018-03-04 16:39:00,129.455,35.475,0,20,34.4748,12.1834,5.596,10.734,0.299,0.42,5.782,3.5
208-01,2018-03-04 16:39:00,129.455,35.475,0,30,34.4682,12.1362,5.578,,,,,3.5
208-01,2018-03-04 16:39:00,129.455,35.475,0,50,34.4613,12.0583,5.589,11.304,0.338,0.446,6.001,3.5
208-01,2018-04-19 10:59:00,129.455,35.475,0,0,34.3124,13.6339,6.12,4.326,0.065,0.078,0.748,6.0
208-01,2018-04-19 10:59:00,129.455,35.475,0,10,34.3181,13.1463,6.123,,,,,6.0
208-01,2018-04-19 10:59:00,129.455,35.475,0,20,34.3361,12.7643,5.756,7.869,0.406,0.282,3.533,6.0
208-01,2018-04-19 10:59:00,129.455,35.475,0,30,34.3526,12.0289,5.506,,,,,6.0
208-01,2018-04-19 10:59:00,129.455,35.475,0,50,34.2815,8.5161,5.277,18.14,0.558,0.858,10.365,6.0
208-01,2018-06-25 06:40:00,129.455,35.475,0,0,34.1223,16.9938,5.389,12.293,0.109,0.302,2.723,
208-01,2018-06-25 06:40:00,129.455,35.475,0,10,34.3636,14.7399,4.266,,,,,
208-01,2018-06-25 06:40:00,129.455,35.475,0,20,34.4117,13.7018,4.261,24.623,0.192,1.081,14.035,
208-01,2018-06-25 06:40:00,129.455,35.475,0,30,34.38,12.0627,4.374,,,,,
208-01,2018-06-25 06:40:00,129.455,35.475,0,50,34.2428,6.6926,4.896,30.23,0.111,1.363,18.789,
208-01,2018-08-30 03:59:00,129.455,35.475,0,0,32.5503,22.5684,4.824,3.312,0.071,0.046,1.384,
208-01,2018-08-30 03:59:00,129.455,35.475,0,10,33.3789,18.8441,3.956,,,,,
208-01,2018-08-30 03:59:00,129.455,35.475,0,20,34.1047,13.1739,3.88,16.147,0.07,0.732,10.243,
208-01,2018-08-30 03:59:00,129.455,35.475,0,30,34.1294,12.4941,3.864,,,,,
208-01,2018-08-30 03:59:00,129.455,35.475,0,50,34.1469,11.6067,3.884,16.139,0.068,0.799,11.659,
208-01,2018-10-31 00:50:00,129.455,35.475,0,0,33.5264,17.4177,4.58,11.694,0.341,0.594,7.65,
208-01,2018-10-31 00:50:00,129.455,35.475,0,10,33.5591,17.405,4.587,,,,,
208-01,2018-10-31 00:50:00,129.455,35.475,0,20,34.1622,16.3389,3.407,18.972,0.113,0.973,12.799,
208-01,2018-10-31 00:50:00,129.455,35.475,0,30,34.3564,15.1426,3.265,,,,,
208-01,2018-10-31 00:50:00,129.455,35.475,0,50,34.3205,10.3435,3.892,26.413,0.129,1.342,16.782,
208-01,2018-12-22 03:42:00,129.455,35.475,0,0,34.1561,15.6283,4.734,,,,,
208-01,2018-12-22 03:42:00,129.455,35.475,0,10,34.1462,15.5422,4.793,,,,,
208-01,2018-12-22 03:42:00,129.455,35.475,0,20,34.1523,15.488,4.674,,,,,
208-01,2018-12-22 03:42:00,129.455,35.475,0,30,34.1935,15.2583,4.504,,,,,
208-01,2018-12-22 03:42:00,129.455,35.475,0,50,34.4147,14.0282,3.484,,,,,
208-02,2018-03-04 15:49:00,129.5633,35.405,0,0,34.5883,14.1821,5.425,,,,,20.0
208-02,2018-03-04 15:49:00,129.5633,35.405,0,10,34.5865,14.1802,5.45,,,,,20.0
208-02,2018-03-04 15:49:00,129.5633,35.405,0,20,34.5901,14.0286,5.464,,,,,20.0
208-02,2018-03-04 15:49:00,129.5633,35.405,0,30,34.5895,14.0062,5.434,,,,,20.0
208-02,2018-03-04 15:49:00,129.5633,35.405,0,50,34.5836,13.8173,5.451,,,,,20.0
208-02,2018-03-04 15:49:00,129.5633,35.405,0,75,34.5805,13.54,5.47,,,,,20.0
208-02,2018-03-04 15:49:00,129.5633,35.405,0,100,34.5608,12.8363,5.455,,,,,20.0
208-02,2018-04-19 10:09:00,129.5633,35.405,0,0,34.5074,14.7794,5.594,,,,,9.2
208-02,2018-04-19 10:09:00,129.5633,35.405,0,10,34.5085,14.7194,5.673,,,,,9.2
208-02,2018-04-19 10:09:00,129.5633,35.405,0,20,34.509,14.6936,5.641,,,,,9.2
208-02,2018-04-19 10:09:00,129.5633,35.405,0,30,34.5094,14.6795,5.608,,,,,9.2
208-02,2018-04-19 10:09:00,129.5633,35.405,0,50,34.4691,14.0825,5.24,,,,,9.2
208-02,2018-04-19 10:09:00,129.5633,35.405,0,75,34.4135,13.0505,5.417,,,,,9.2
208-02,2018-04-19 10:09:00,129.5633,35.405,0,100,34.2957,8.4464,5.248,,,,,9.2
208-02,2018-06-25 05:41:00,129.5633,35.405,0,0,33.689,19.5022,5.236,,,,,
208-02,2018-06-25 05:41:00,129.5633,35.405,0,10,33.7042,19.2403,5.233,,,,,
208-02,2018-06-25 05:41:00,129.5633,35.405,0,20,33.937,17.6242,5.587,,,,,
208-02,2018-06-25 05:41:00,129.5633,35.405,0,30,34.1282,15.358,5.385,,,,,
208-02,2018-06-25 05:41:00,129.5633,35.405,0,50,34.4481,14.5313,4.241,,,,,
208-02,2018-06-25 05:41:00,129.5633,35.405,0,75,34.4438,13.4019,4.542,,,,,
208-02,2018-06-25 05:41:00,129.5633,35.405,0,100,34.0598,2.1537,5.387,,,,,
208-02,2018-08-30 04:47:00,129.5633,35.405,0,0,32.3621,23.9713,5.329,,,,,
208-02,2018-08-30 04:47:00,129.5633,35.405,0,10,32.4293,23.9615,5.151,,,,,
208-02,2018-08-30 04:47:00,129.5633,35.405,0,20,33.0315,20.7138,4.329,,,,,
208-02,2018-08-30 04:47:00,129.5633,35.405,0,30,33.6956,15.9631,3.81,,,,,
208-02,2018-08-30 04:47:00,129.5633,35.405,0,50,34.0912,12.5141,3.877,,,,,
208-02,2018-08-30 04:47:00,129.5633,35.405,0,75,34.1712,9.1142,4.22,,,,,
208-02,2018-08-30 04:47:00,129.5633,35.405,0,100,34.063,2.8565,5.316,,,,,
208-02,2018-10-31 00:06:00,129.5633,35.405,0,0,33.5634,18.9232,4.517,,,,,
208-02,2018-10-31 00:06:00,129.5633,35.405,0,10,33.5653,18.9315,4.944,,,,,
208-02,2018-10-31 00:06:00,129.5633,35.405,0,20,33.5697,18.923,4.949,,,,,
208-02,2018-10-31 00:06:00,129.5633,35.405,0,30,33.6707,18.1683,4.11,,,,,
208-02,2018-10-31 00:06:00,129.5633,35.405,0,50,34.4837,15.7653,3.284,,,,,
208-02,2018-10-31 00:06:00,129.5633,35.405,0,75,34.4706,13.9098,3.543,,,,,
208-02,2018-10-31 00:06:00,129.5633,35.405,0,100,34.1512,4.9828,4.767,,,,,
208-03,2018-03-04 14:40:00,129.715,35.2967,0,0,34.5908,14.2244,5.42,8.569,0.226,0.328,4.835,18.5
208-03,2018-03-04 14:40:00,129.715,35.2967,0,10,34.5951,14.115,5.406,,,,,18.5
208-03,2018-03-04 14:40:00,129.715,35.2967,0,20,34.5932,14.058,5.404,8.795,0.247,0.343,4.894,18.5
208-03,2018-03-04 14:40:00,129.715,35.2967,0,30,34.5929,14.0486,5.405,,,,,18.5
208-03,2018-03-04 14:40:00,129.715,35.2967,0,50,34.5927,14.0458,5.399,8.89,0.263,0.353,4.969,18.5
208-03,2018-03-04 14:40:00,129.715,35.2967,0,75,34.5731,13.7746,5.387,,,,,18.5
208-03,2018-03-04 14:40:00,129.715,35.2967,0,100,34.5796,13.0352,5.558,9.99,0.253,0.382,5.565,18.5
208-03,2018-03-04 14:40:00,129.715,35.2967,0,125,34.5467,12.6969,5.468,,,,,18.5
208-03,2018-04-19 09:02:00,129.715,35.2967,0,0,34.5637,15.1308,5.4,8.008,0.2,0.229,3.024,11.3
208-03,2018-04-19 09:02:00,129.715,35.2967,0,10,34.564,15.1268,5.462,,,,,11.3
208-03,2018-04-19 09:02:00,129.715,35.2967,0,20,34.564,15.1225,5.437,7.889,0.193,0.227,3.082,11.3
208-03,2018-04-19 09:02:00,129.715,35.2967,0,30,34.5642,15.1147,5.445,,,,,11.3
208-03,2018-04-19 09:02:00,129.715,35.2967,0,50,34.5638,15.0511,5.313,8.549,0.302,0.287,3.91,11.3
208-03,2018-04-19 09:02:00,129.715,35.2967,0,75,34.5648,14.9032,5.217,,,,,11.3
208-03,2018-04-19 09:02:00,129.715,35.2967,0,100,34.5428,14.6653,5.301,7.924,0.423,0.285,3.713,11.3
208-03,2018-04-19 09:02:00,129.715,35.2967,0,125,34.5418,14.3797,5.462,,,,,11.3
208-03,2018-06-25 04:22:00,129.715,35.2967,0,0,33.5963,20.4188,4.476,5.828,0.014,0.059,0.027,
208-03,2018-06-25 04:22:00,129.715,35.2967,0,10,33.6006,20.4141,4.22,,,,,
208-03,2018-06-25 04:22:00,129.715,35.2967,0,20,33.6333,20.0257,5.265,5.886,0.014,0.057,0.027,
208-03,2018-06-25 04:22:00,129.715,35.2967,0,30,34.1345,16.2882,5.681,,,,,
208-03,2018-06-25 04:22:00,129.715,35.2967,0,50,34.4586,15.4391,4.434,12.499,0.168,0.586,7.889,
208-03,2018-06-25 04:22:00,129.715,35.2967,0,75,34.5034,14.9852,4.195,,,,,
208-03,2018-06-25 04:22:00,129.715,35.2967,0,100,34.4826,14.617,4.143,17.374,0.047,0.771,10.795,
208-03,2018-06-25 04:22:00,129.715,35.2967,0,125,34.2699,6.8666,4.764,,,,,
208-03,2018-08-30 06:06:00,129.715,35.2967,0,0,32.2459,26.9649,4.425,5.697,0.002,0.024,0.107,
208-03,2018-08-30 06:06:00,129.715,35.2967,0,10,32.2461,26.9701,4.484,,,,,
208-03,2018-08-30 06:06:00,129.715,35.2967,0,20,32.2785,26.9704,4.483,4.615,0.002,0.01,0.076,
208-03,2018-08-30 06:06:00,129.715,35.2967,0,30,32.4679,23.8998,4.519,,,,,
208-03,2018-08-30 06:06:00,129.715,35.2967,0,50,33.5131,14.4538,4.423,10.865,0.026,0.563,8.437,
208-03,2018-08-30 06:06:00,129.715,35.2967,0,75,34.2089,13.8855,3.778,,,,,
208-03,2018-08-30 06:06:00,129.715,35.2967,0,100,34.2412,11.3615,3.922,18.116,0.036,0.893,13.13,
208-03,2018-08-30 06:06:00,129.715,35.2967,0,125,34.1359,4.9901,4.923,,,,,
208-03,2018-10-30 22:53:00,129.715,35.2967,0,0,33.4388,18.8408,5.015,6.278,0.154,0.309,3.669,
208-03,2018-10-30 22:53:00,129.715,35.2967,0,10,33.439,18.8507,5.005,,,,,
208-03,2018-10-30 22:53:00,129.715,35.2967,0,20,33.4489,18.8628,4.98,6.396,0.16,0.335,3.708,
208-03,2018-10-30 22:53:00,129.715,35.2967,0,30,33.5354,18.6033,4.737,,,,,
208-03,2018-10-30 22:53:00,129.715,35.2967,0,50,33.9766,16.5555,3.204,15.157,0.001,0.904,12.573,
208-03,2018-10-30 22:53:00,129.715,35.2967,0,75,34.4981,16.9038,3.334,,,,,
208-03,2018-10-30 22:53:00,129.715,35.2967,0,100,34.5605,16.4399,3.38,17.475,0.001,0.958,12.701,
208-03,2018-10-30 22:53:00,129.715,35.2967,0,125,34.2292,6.8019,4.474,,,,,
208-03,2018-12-22 01:09:00,129.715,35.2967,0,0,34.3044,17.989,4.893,,,,,
208-03,2018-12-22 01:09:00,129.715,35.2967,0,10,34.3079,17.9963,4.888,,,,,
208-03,2018-12-22 01:09:00,129.715,35.2967,0,20,34.2634,17.6808,4.845,,,,,
208-03,2018-12-22 01:09:00,129.715,35.2967,0,30,34.2602,17.6354,4.845,,,,,
208-03,2018-12-22 01:09:00,129.715,35.2967,0,50,34.2579,17.6263,4.822,,,,,
208-03,2018-12-22 01:09:00,129.715,35.2967,0,75,34.2405,17.4933,4.791,,,,,
208-03,2018-12-22 01:09:00,129.715,35.2967,0,100,34.3849,16.7617,3.992,,,,,
208-03,2018-12-22 01:09:00,129.715,35.2967,0,125,34.4513,15.6688,3.24,,,,,
208-04,2018-03-04 13:32:00,129.8783,35.185,0,0,34.589,14.0572,5.406,,,,,20.0
208-04,2018-03-04 13:32:00,129.8783,35.185,0,10,34.5888,14.022,5.417,,,,,20.0
208-04,2018-03-04 13:32:00,129.8783,35.185,0,20,34.5881,13.9763,5.414,,,,,20.0
208-04,2018-03-04 13:32:00,129.8783,35.185,0,30,34.5875,13.9707,5.42,,,,,20.0
208-04,2018-03-04 13:32:00,129.8783,35.185,0,50,34.5869,13.9568,5.402,,,,,20.0
208-04,2018-03-04 13:32:00,129.8783,35.185,0,75,34.5636,13.5572,5.452,,,,,20.0
208-04,2018-03-04 13:32:00,129.8783,35.185,0,100,34.5518,13.1675,5.505,,,,,20.0
208-04,2018-03-04 13:32:00,129.8783,35.185,0,125,34.5073,12.1317,5.419,,,,,20.0
208-04,2018-04-19 07:48:00,129.8783,35.185,0,0,34.563,15.0816,5.416,,,,,10.6
208-04,2018-04-19 07:48:00,129.8783,35.185,0,10,34.5636,15.0768,5.473,,,,,10.6
208-04,2018-04-19 07:48:00,129.8783,35.185,0,20,34.5635,15.0747,5.469,,,,,10.6
208-04,2018-04-19 07:48:00,129.8783,35.185,0,30,34.5642,15.0713,5.476,,,,,10.6
208-04,2018-04-19 07:48:00,129.8783,35.185,0,50,34.6151,14.9515,5.688,,,,,10.6
208-04,2018-04-19 07:48:00,129.8783,35.185,0,75,34.591,14.6534,5.493,,,,,10.6
208-04,2018-04-19 07:48:00,129.8783,35.185,0,100,34.5622,14.1896,5.5,,,,,10.6
208-04,2018-04-19 07:48:00,129.8783,35.185,0,125,34.5377,13.6087,5.41,,,,,10.6
208-04,2018-06-25 02:59:00,129.8783,35.185,0,0,33.2099,21.7682,4.901,,,,,
208-04,2018-06-25 02:59:00,129.8783,35.185,0,10,33.2235,21.7185,5.012,,,,,
208-04,2018-06-25 02:59:00,129.8783,35.185,0,20,33.5662,20.6514,5.144,,,,,
208-04,2018-06-25 02:59:00,129.8783,35.185,0,30,34.0316,17.6949,5.607,,,,,
208-04,2018-06-25 02:59:00,129.8783,35.185,0,50,34.3452,16.1624,4.955,,,,,
208-04,2018-06-25 02:59:00,129.8783,35.185,0,75,34.4204,15.5501,4.476,,,,,
208-04,2018-06-25 02:59:00,129.8783,35.185,0,100,34.437,15.0679,4.405,,,,,
208-04,2018-06-25 02:59:00,129.8783,35.185,0,125,34.478,14.5671,4.211,,,,,
208-04,2018-08-30 07:32:00,129.8783,35.185,0,0,32.4265,27.3354,4.475,,,,,12.7
208-04,2018-08-30 07:32:00,129.8783,35.185,0,10,32.4438,27.3146,4.486,,,,,12.7
208-04,2018-08-30 07:32:00,129.8783,35.185,0,20,32.6544,26.618,4.493,,,,,12.7
208-04,2018-08-30 07:32:00,129.8783,35.185,0,30,32.895,26.588,4.492,,,,,12.7
208-04,2018-08-30 07:32:00,129.8783,35.185,0,50,33.71,16.1236,4.049,,,,,12.7
208-04,2018-08-30 07:32:00,129.8783,35.185,0,75,33.9326,14.4723,3.969,,,,,12.7
208-04,2018-08-30 07:32:00,129.8783,35.185,0,100,34.3085,14.9714,3.591,,,,,12.7
208-04,2018-08-30 07:32:00,129.8783,35.185,0,125,34.2868,13.6648,3.723,,,,,12.7
208-04,2018-08-30 07:32:00,129.8783,35.185,0,150,34.1323,5.4138,4.826,,,,,12.7
208-04,2018-10-30 21:37:00,129.8783,35.185,0,0,33.9102,20.7321,4.9,,,,,
208-04,2018-10-30 21:37:00,129.8783,35.185,0,10,33.8678,20.5407,4.833,,,,,
208-04,2018-10-30 21:37:00,129.8783,35.185,0,20,33.7858,20.0761,4.836,,,,,
208-04,2018-10-30 21:37:00,129.8783,35.185,0,30,33.7462,19.8754,4.839,,,,,
208-04,2018-10-30 21:37:00,129.8783,35.185,0,50,33.5797,18.9144,4.867,,,,,
208-04,2018-10-30 21:37:00,129.8783,35.185,0,75,34.1,19.038,3.724,,,,,
208-04,2018-10-30 21:37:00,129.8783,35.185,0,100,34.2498,16.6699,3.424,,,,,
208-04,2018-10-30 21:37:00,129.8783,35.185,0,125,34.369,14.3676,3.39,,,,,
208-04,2018-12-21 23:51:00,129.8783,35.185,0,0,34.2469,17.5396,4.827,,,,,
208-04,2018-12-21 23:51:00,129.8783,35.185,0,10,34.2491,17.5379,4.833,,,,,
208-04,2018-12-21 23:51:00,129.8783,35.185,0,20,34.2479,17.5439,4.81,,,,,
208-04,2018-12-21 23:51:00,129.8783,35.185,0,30,34.2362,17.4978,4.81,,,,,
208-04,2018-12-21 23:51:00,129.8783,35.185,0,50,34.2435,17.4617,4.794,,,,,
208-04,2018-12-21 23:51:00,129.8783,35.185,0,75,34.2844,17.5522,4.778,,,,,
208-04,2018-12-21 23:51:00,129.8783,35.185,0,100,34.2751,17.4595,4.753,,,,,
208-04,2018-12-21 23:51:00,129.8783,35.185,0,125,34.3952,16.405,3.376,,,,,
209-00,2018-03-04 02:37:00,129.5317,35.795,0,0,34.4445,11.3127,5.638,,,,,
209-00,2018-03-04 02:37:00,129.5317,35.795,0,10,34.4443,11.3133,5.649,,,,,
209-00,2018-03-04 02:37:00,129.5317,35.795,0,20,34.4381,11.2043,5.661,,,,,
209-00,2018-03-04 02:37:00,129.5317,35.795,0,30,34.4093,10.593,5.666,,,,,
209-00,2018-06-24 18:44:00,129.5317,35.795,0,0,34.1767,13.9185,6.767,,,,,4.0
209-00,2018-06-24 18:44:00,129.5317,35.795,0,10,34.2782,10.9417,5.191,,,,,4.0
209-00,2018-06-24 18:44:00,129.5317,35.795,0,20,34.2585,8.4097,4.68,,,,,4.0
209-00,2018-06-24 18:44:00,129.5317,35.795,0,30,34.1348,4.4071,5.156,,,,,4.0
209-00,2018-08-30 01:51:00,129.5317,35.795,0,0,32.8925,22.3875,4.802,,,,,
209-00,2018-08-30 01:51:00,129.5317,35.795,0,10,33.3184,20.3654,4.84,,,,,
209-00,2018-08-30 01:51:00,129.5317,35.795,0,20,33.6198,17.675,4.869,,,,,
209-00,2018-08-30 01:51:00,129.5317,35.795,0,30,34.0532,13.9913,4.454,,,,,
209-00,2018-10-30 11:47:00,129.5317,35.795,0,0,33.6563,17.3395,4.585,,,,,5.0
209-00,2018-10-30 11:47:00,129.5317,35.795,0,10,33.7343,16.8824,4.515,,,,,5.0
209-00,2018-10-30 11:47:00,129.5317,35.795,0,20,34.087,15.3199,3.717,,,,,5.0
209-00,2018-10-30 11:47:00,129.5317,35.795,0,30,34.2117,13.1781,3.771,,,,,5.0
209-00,2018-12-21 14:15:00,129.5317,35.795,0,0,34.1616,16.0479,4.945,,,,,10.0
209-00,2018-12-21 14:15:00,129.5317,35.795,0,10,34.163,16.0187,4.918,,,,,10.0
209-00,2018-12-21 14:15:00,129.5317,35.795,0,20,34.1668,15.6427,4.912,,,,,10.0
209-00,2018-12-21 14:15:00,129.5317,35.795,0,30,34.1728,15.0872,4.814,,,,,10.0
209-04,2018-03-04 02:49:00,129.5467,35.7883,0,0,34.4395,11.447,5.611,,,,,
209-04,2018-03-04 02:49:00,129.5467,35.7883,0,10,34.4488,11.4544,5.662,,,,,
209-04,2018-03-04 02:49:00,129.5467,35.7883,0,20,34.4489,11.4258,5.682,,,,,
209-04,2018-03-04 02:49:00,129.5467,35.7883,0,30,34.3515,9.3291,5.594,,,,,
209-04,2018-03-04 02:49:00,129.5467,35.7883,0,50,34.2718,8.5361,5.532,,,,,
209-04,2018-04-18 20:11:00,129.5467,35.7883,0,0,34.1742,13.9058,6.625,,,,,
209-04,2018-04-18 20:11:00,129.5467,35.7883,0,10,34.1729,13.8972,6.421,,,,,
209-04,2018-04-18 20:11:00,129.5467,35.7883,0,20,34.2478,13.5439,6.505,,,,,
209-04,2018-04-18 20:11:00,129.5467,35.7883,0,30,34.1879,12.7072,5.982,,,,,
209-04,2018-06-24 18:57:00,129.5467,35.7883,0,0,34.1569,14.3841,6.539,,,,,4.0
209-04,2018-06-24 18:57:00,129.5467,35.7883,0,10,34.2445,13.0914,4.614,,,,,4.0
209-04,2018-06-24 18:57:00,129.5467,35.7883,0,20,34.261,7.6803,4.858,,,,,4.0
209-04,2018-06-24 18:57:00,129.5467,35.7883,0,30,34.1537,5.5556,5.166,,,,,4.0
209-04,2018-06-24 18:57:00,129.5467,35.7883,0,50,34.0576,3.4915,5.236,,,,,4.0
209-04,2018-08-30 01:40:00,129.5467,35.7883,0,0,32.9875,22.2204,4.828,,,,,
209-04,2018-08-30 01:40:00,129.5467,35.7883,0,10,33.3995,19.764,4.902,,,,,
209-04,2018-08-30 01:40:00,129.5467,35.7883,0,20,33.7356,16.4783,4.844,,,,,
209-04,2018-08-30 01:40:00,129.5467,35.7883,0,30,34.0373,14.0711,4.089,,,,,
209-04,2018-08-30 01:40:00,129.5467,35.7883,0,50,34.2016,11.6009,3.96,,,,,
209-04,2018-10-30 12:38:00,129.5467,35.7883,0,0,33.6228,18.5054,4.933,,,,,8.0
209-04,2018-10-30 12:38:00,129.5467,35.7883,0,10,33.7602,16.9903,4.505,,,,,8.0
209-04,2018-10-30 12:38:00,129.5467,35.7883,0,20,33.8955,15.8526,4.25,,,,,8.0
209-04,2018-10-30 12:38:00,129.5467,35.7883,0,30,34.3639,14.5629,3.401,,,,,8.0
209-04,2018-10-30 12:38:00,129.5467,35.7883,0,50,34.2293,7.7567,4.212,,,,,8.0
209-04,2018-12-21 14:35:00,129.5467,35.7883,0,0,34.161,15.6679,4.9,,,,,7.8
209-04,2018-12-21 14:35:00,129.5467,35.7883,0,10,34.1644,15.5351,4.755,,,,,7.8
209-04,2018-12-21 14:35:00,129.5467,35.7883,0,20,34.1745,15.3306,4.631,,,,,7.8
209-04,2018-12-21 14:35:00,129.5467,35.7883,0,30,34.1825,15.1935,4.521,,,,,7.8
209-05,2018-03-04 03:39:00,129.64,35.7567,0,0,34.4528,11.6789,5.612,11.312,0.429,0.477,6.312,
209-05,2018-03-04 03:39:00,129.64,35.7567,0,10,34.4525,11.6794,5.598,11.463,0.428,0.48,6.1,
