station,date_time,longitude,latitude,depth(m),depth(text),전체수심(m),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
103-09,2020-08-28 22:38:00,130.6217,36.505,0,,2150.0,31.8938,27.8119,4.645,5.92601,0.002185,0.002465,1.13882,
103-09,2020-08-28 22:38:00,130.6217,36.505,10,,2150.0,31.91,27.7338,4.8893,5.12119,0.002306,0.001513,1.02885,
103-09,2020-08-28 22:38:00,130.6217,36.505,20,,2150.0,33.3091,20.0792,7.1897,3.77096,0.002028,0.007197,0.888924,
103-09,2020-08-28 22:38:00,130.6217,36.505,30,,2150.0,33.8576,18.8856,7.2797,6.45817,0.096337,0.123521,2.53664,
103-09,2020-08-28 22:38:00,130.6217,36.505,50,,2150.0,34.1738,17.5792,8.0892,10.7674,0.174966,0.485545,8.57309,
103-09,2020-08-28 22:38:00,130.6217,36.505,75,,2150.0,34.3281,16.0991,8.9759,15.9768,0.066895,0.651468,10.756,
103-09,2020-08-28 22:38:00,130.6217,36.505,100,,2150.0,34.3523,14.3469,10.111,11.2932,0.030624,0.556192,8.53348,
103-09,2020-08-28 22:38:00,130.6217,36.505,125,,2150.0,34.2575,11.9338,11.4196,,,,,
103-09,2020-08-28 22:38:00,130.6217,36.505,150,,2150.0,34.2246,11.1407,11.7372,,,,,
103-09,2020-08-28 22:38:00,130.6217,36.505,200,,2150.0,34.0994,8.0276,10.6597,12.0015,0.007453,0.699916,11.2482,
103-09,2020-08-28 22:38:00,130.6217,36.505,250,,2150.0,34.0215,2.2881,11.6633,,,,,
103-09,2020-08-28 22:38:00,130.6217,36.505,300,,2150.0,34.0213,1.2338,10.5742,,,,,
103-09,2020-08-28 22:38:00,130.6217,36.505,400,,2150.0,34.0325,0.868,11.0543,,,,,
103-09,2020-08-28 22:38:00,130.6217,36.505,500,,2150.0,34.0432,0.7265,12.716,44.1597,0.001818,1.64954,27.1375,
103-09,2020-10-27 23:26:00,130.6217,36.505,0,,2150.0,32.724,19.6229,5.3918,4.72009,0.011467,0.00217,2.30751,
103-09,2020-10-27 23:26:00,130.6217,36.505,10,,2150.0,32.7251,19.5689,5.3984,4.67756,0.251733,0.002118,1.75316,
103-09,2020-10-27 23:26:00,130.6217,36.505,20,,2150.0,32.7821,19.3935,5.2873,4.34828,0.0071,0.002419,1.37282,
103-09,2020-10-27 23:26:00,130.6217,36.505,30,,2150.0,32.7933,19.1083,5.119,5.31032,0.171267,0.054024,2.18656,
103-09,2020-10-27 23:26:00,130.6217,36.505,50,,2150.0,34.2001,14.6836,3.579,18.5466,0.038633,0.881498,13.0154,
103-09,2020-10-27 23:26:00,130.6217,36.505,75,,2150.0,34.2678,9.4687,3.9062,22.3099,0.0096,1.15837,16.021,
103-09,2020-10-27 23:26:00,130.6217,36.505,100,,2150.0,34.1252,5.4416,4.9985,21.0483,0.002323,1.18165,16.6244,
103-09,2020-10-27 23:26:00,130.6217,36.505,125,,2150.0,34.0682,2.6422,5.3601,,,,,
103-09,2020-10-27 23:26:00,130.6217,36.505,150,,2150.0,34.0469,1.8346,5.5169,,,,,
103-09,2020-10-27 23:26:00,130.6217,36.505,200,,2150.0,34.0426,1.0954,5.7317,25.7638,0.002123,1.41712,19.4282,
103-09,2020-10-27 23:26:00,130.6217,36.505,250,,2150.0,34.0492,0.9174,5.5825,,,,,
103-09,2020-10-27 23:26:00,130.6217,36.505,300,,2150.0,34.0562,0.8147,5.296,,,,,
103-09,2020-10-27 23:26:00,130.6217,36.505,400,,2150.0,34.0668,0.6942,4.8975,,,,,
103-09,2020-10-27 23:26:00,130.6217,36.505,500,,2150.0,34.0739,0.5842,4.5266,50.0163,0.0021,1.97459,25.4411,
103-09,2020-12-09 22:40:00,130.6217,36.505,0,,2150.0,33.852,18.501,4.8193,,,,,
103-09,2020-12-09 22:40:00,130.6217,36.505,10,,2150.0,33.8529,18.4931,4.8182,,,,,
103-09,2020-12-09 22:40:00,130.6217,36.505,20,,2150.0,33.853,18.5078,4.8124,,,,,
103-09,2020-12-09 22:40:00,130.6217,36.505,30,,2150.0,33.8528,18.515,4.8083,,,,,
103-09,2020-12-09 22:40:00,130.6217,36.505,50,,2150.0,33.8573,18.5207,4.8143,,,,,
103-09,2020-12-09 22:40:00,130.6217,36.505,75,,2150.0,33.8673,18.5194,4.8046,,,,,
103-09,2020-12-09 22:40:00,130.6217,36.505,100,,2150.0,34.2989,16.5583,3.0645,,,,,
103-09,2020-12-09 22:40:00,130.6217,36.505,125,,2150.0,34.3221,12.7345,3.6425,,,,,
103-09,2020-12-09 22:40:00,130.6217,36.505,150,,2150.0,34.1244,7.5867,4.7537,,,,,
103-09,2020-12-09 22:40:00,130.6217,36.505,200,,2150.0,34.024,3.1191,5.3891,,,,,
103-09,2020-12-09 22:40:00,130.6217,36.505,250,,2150.0,34.034,1.7657,5.5432,,,,,
103-09,2020-12-09 22:40:00,130.6217,36.505,300,,2150.0,34.0356,1.1407,5.4154,,,,,
103-09,2020-12-09 22:40:00,130.6217,36.505,400,,2150.0,34.0499,0.8083,4.94,,,,,
103-09,2020-12-09 22:40:00,130.6217,36.505,500,,2150.0,34.0606,0.6863,4.5613,,,,,
103-10,2020-01-05 21:37:00,130.9267,36.505,0,,1800.0,33.9458,13.2086,,,,,,
103-10,2020-01-05 21:37:00,130.9267,36.505,10,,1800.0,33.9471,13.2107,,,,,,
103-10,2020-01-05 21:37:00,130.9267,36.505,20,,1800.0,33.9481,13.2111,,,,,,
103-10,2020-01-05 21:37:00,130.9267,36.505,30,,1800.0,33.9481,13.2126,,,,,,
103-10,2020-01-05 21:37:00,130.9267,36.505,50,,1800.0,33.9493,13.211,,,,,,
103-10,2020-01-05 21:37:00,130.9267,36.505,75,,1800.0,34.2274,11.1696,,,,,,
103-10,2020-01-05 21:37:00,130.9267,36.505,100,,1800.0,34.2201,8.2008,,,,,,
103-10,2020-01-05 21:37:00,130.9267,36.505,125,,1800.0,34.1309,5.5218,,,,,,
103-10,2020-01-05 21:37:00,130.9267,36.505,150,,1800.0,34.0806,4.0332,,,,,,
103-10,2020-01-05 21:37:00,130.9267,36.505,200,,1800.0,34.0253,1.7631,,,,,,
103-10,2020-01-05 21:37:00,130.9267,36.505,250,,1800.0,34.0372,1.1816,,,,,,
103-10,2020-01-05 21:37:00,130.9267,36.505,300,,1800.0,34.0424,0.9557,,,,,,
103-10,2020-01-05 21:37:00,130.9267,36.505,400,,1800.0,34.0551,0.7535,,,,,,
103-10,2020-01-05 21:37:00,130.9267,36.505,500,,1800.0,34.0622,0.6403,,,,,,
103-10,2020-02-21 01:15:00,130.9267,36.505,0,,1800.0,34.2841,12.4186,6.9784,,,,,
103-10,2020-02-21 01:15:00,130.9267,36.505,10,,1800.0,34.2838,12.4178,6.9954,,,,,
103-10,2020-02-21 01:15:00,130.9267,36.505,20,,1800.0,34.2715,12.275,7.0337,,,,,
103-10,2020-02-21 01:15:00,130.9267,36.505,30,,1800.0,34.2436,12.0883,6.978,,,,,
103-10,2020-02-21 01:15:00,130.9267,36.505,50,,1800.0,34.1886,11.7721,6.9419,,,,,
103-10,2020-02-21 01:15:00,130.9267,36.505,75,,1800.0,34.1768,10.6146,6.9592,,,,,
103-10,2020-02-21 01:15:00,130.9267,36.505,100,,1800.0,34.1256,9.285,7.1597,,,,,
103-10,2020-02-21 01:15:00,130.9267,36.505,125,,1800.0,34.0694,7.7735,7.4133,,,,,
103-10,2020-02-21 01:15:00,130.9267,36.505,150,,1800.0,34.1358,6.6898,7.3202,,,,,
103-10,2020-02-21 01:15:00,130.9267,36.505,200,,1800.0,34.0658,3.0376,7.6594,,,,,
103-10,2020-02-21 01:15:00,130.9267,36.505,250,,1800.0,34.036,1.5907,8.0276,,,,,
103-10,2020-02-21 01:15:00,130.9267,36.505,300,,1800.0,34.0291,1.0588,8.0383,,,,,
103-10,2020-02-21 01:15:00,130.9267,36.505,400,,1800.0,34.0482,0.8494,6.7026,,,,,
103-10,2020-02-21 01:15:00,130.9267,36.505,500,,1800.0,34.0602,0.7044,5.6384,,,,,
103-10,2020-04-19 20:13:00,130.9267,36.505,0,,1800.0,34.2312,11.8602,7.6525,,,,,
103-10,2020-04-19 20:13:00,130.9267,36.505,10,,1800.0,34.2313,11.8519,7.6881,,,,,
103-10,2020-04-19 20:13:00,130.9267,36.505,20,,1800.0,34.2206,11.6705,7.7383,,,,,
103-10,2020-04-19 20:13:00,130.9267,36.505,30,,1800.0,34.227,11.6467,7.735,,,,,
103-10,2020-04-19 20:13:00,130.9267,36.505,50,,1800.0,34.2401,11.2514,7.4832,,,,,
103-10,2020-04-19 20:13:00,130.9267,36.505,75,,1800.0,34.238,10.8093,7.4939,,,,,
103-10,2020-04-19 20:13:00,130.9267,36.505,100,,1800.0,34.2408,10.6244,7.5655,,,,,
103-10,2020-04-19 20:13:00,130.9267,36.505,125,,1800.0,34.2334,10.3873,7.4759,,,,,
103-10,2020-04-19 20:13:00,130.9267,36.505,150,,1800.0,34.1703,9.1193,7.2497,,,,,
103-10,2020-04-19 20:13:00,130.9267,36.505,200,,1800.0,34.0928,5.5941,7.4567,,,,,
103-10,2020-04-19 20:13:00,130.9267,36.505,250,,1800.0,34.0354,2.3223,8.0956,,,,,
103-10,2020-04-19 20:13:00,130.9267,36.505,300,,1800.0,34.0271,1.3887,8.0269,,,,,
103-10,2020-04-19 20:13:00,130.9267,36.505,400,,1800.0,34.0314,0.8351,7.3431,,,,,
103-10,2020-04-19 20:13:00,130.9267,36.505,500,,1800.0,34.0535,0.7503,5.9087,,,,,
103-10,2020-06-17 20:29:00,130.9267,36.505,0,,1800.0,33.8324,21.0172,6.2226,,,,,
103-10,2020-06-17 20:29:00,130.9267,36.505,10,,1800.0,33.7778,21.0083,6.2327,,,,,
103-10,2020-06-17 20:29:00,130.9267,36.505,20,,1800.0,34.4302,17.3967,6.9906,,,,,
103-10,2020-06-17 20:29:00,130.9267,36.505,30,,1800.0,34.4104,15.0494,7.6844,,,,,
103-10,2020-06-17 20:29:00,130.9267,36.505,50,,1800.0,34.3499,13.01,7.0713,,,,,
103-10,2020-06-17 20:29:00,130.9267,36.505,75,,1800.0,34.268,11.6264,7.5658,,,,,
103-10,2020-06-17 20:29:00,130.9267,36.505,100,,1800.0,34.2492,11.1749,7.8034,,,,,
103-10,2020-06-17 20:29:00,130.9267,36.505,125,,1800.0,34.2231,10.2996,7.8907,,,,,
103-10,2020-06-17 20:29:00,130.9267,36.505,150,,1800.0,34.163,8.6788,8.0327,,,,,
103-10,2020-06-17 20:29:00,130.9267,36.505,200,,1800.0,34.0779,4.6827,8.486,,,,,
103-10,2020-06-17 20:29:00,130.9267,36.505,250,,1800.0,34.033,1.5761,8.9969,,,,,
103-10,2020-06-17 20:29:00,130.9267,36.505,300,,1800.0,34.0311,1.1824,8.5864,,,,,
103-10,2020-06-17 20:29:00,130.9267,36.505,400,,1800.0,34.0477,0.8321,6.9459,,,,,
103-10,2020-06-17 20:29:00,130.9267,36.505,500,,1800.0,34.0584,0.6952,5.7928,,,,,
103-10,2020-08-29 01:01:00,130.9267,36.505,0,,1800.0,31.8617,27.988,5.1788,,,,,
103-10,2020-08-29 01:01:00,130.9267,36.505,10,,1800.0,31.9479,27.2936,5.8266,,,,,
103-10,2020-08-29 01:01:00,130.9267,36.505,20,,1800.0,32.9908,21.2075,7.0271,,,,,
103-10,2020-08-29 01:01:00,130.9267,36.505,30,,1800.0,33.7115,19.1381,7.4775,,,,,
103-10,2020-08-29 01:01:00,130.9267,36.505,50,,1800.0,34.2276,17.0598,8.3727,,,,,
103-10,2020-08-29 01:01:00,130.9267,36.505,75,,1800.0,34.3452,15.7428,9.1812,,,,,
103-10,2020-08-29 01:01:00,130.9267,36.505,100,,1800.0,34.3451,14.0118,10.2722,,,,,
103-10,2020-08-29 01:01:00,130.9267,36.505,125,,1800.0,34.2745,12.2291,11.7506,,,,,
103-10,2020-08-29 01:01:00,130.9267,36.505,150,,1800.0,34.2402,11.4827,11.4746,,,,,
103-10,2020-08-29 01:01:00,130.9267,36.505,200,,1800.0,34.1432,8.8308,12.4641,,,,,
103-10,2020-08-29 01:01:00,130.9267,36.505,250,,1800.0,34.0481,4.3618,11.5659,,,,,
103-10,2020-08-29 01:01:00,130.9267,36.505,300,,1800.0,34.0178,2.0075,12.6026,,,,,
103-10,2020-08-29 01:01:00,130.9267,36.505,400,,1800.0,34.0232,0.9273,12.3715,,,,,
103-10,2020-08-29 01:01:00,130.9267,36.505,500,,1800.0,34.0383,0.7728,11.9585,,,,,
103-10,2020-10-28 01:37:00,130.9267,36.505,0,,1800.0,32.5707,19.6117,5.3396,,,,,
103-10,2020-10-28 01:37:00,130.9267,36.505,10,,1800.0,32.7698,19.333,5.3254,,,,,
103-10,2020-10-28 01:37:00,130.9267,36.505,20,,1800.0,32.8661,18.8153,5.2457,,,,,
103-10,2020-10-28 01:37:00,130.9267,36.505,30,,1800.0,33.2854,17.3784,4.6444,,,,,
103-10,2020-10-28 01:37:00,130.9267,36.505,50,,1800.0,34.1465,14.0103,3.7837,,,,,
103-10,2020-10-28 01:37:00,130.9267,36.505,75,,1800.0,34.2077,7.6283,4.69,,,,,
103-10,2020-10-28 01:37:00,130.9267,36.505,100,,1800.0,34.0905,4.0317,5.1685,,,,,
103-10,2020-10-28 01:37:00,130.9267,36.505,125,,1800.0,34.0597,2.3309,5.3524,,,,,
103-10,2020-10-28 01:37:00,130.9267,36.505,150,,1800.0,34.0409,1.5573,5.3943,,,,,
103-10,2020-10-28 01:37:00,130.9267,36.505,200,,1800.0,34.0481,1.0038,5.2594,,,,,
103-10,2020-10-28 01:37:00,130.9267,36.505,250,,1800.0,34.0565,0.8602,4.9774,,,,,
103-10,2020-10-28 01:37:00,130.9267,36.505,300,,1800.0,34.062,0.7771,4.8459,,,,,
103-10,2020-10-28 01:37:00,130.9267,36.505,400,,1800.0,34.0702,0.6554,4.6144,,,,,
103-10,2020-10-28 01:37:00,130.9267,36.505,500,,1800.0,34.0745,0.5616,4.4914,,,,,
103-10,2020-12-10 00:38:00,130.9267,36.505,0,,1800.0,33.8119,18.4768,4.802,,,,,
103-10,2020-12-10 00:38:00,130.9267,36.505,10,,1800.0,33.8118,18.4849,4.8123,,,,,
103-10,2020-12-10 00:38:00,130.9267,36.505,20,,1800.0,33.8117,18.4857,4.8191,,,,,
103-10,2020-12-10 00:38:00,130.9267,36.505,30,,1800.0,33.8118,18.4864,4.8053,,,,,
103-10,2020-12-10 00:38:00,130.9267,36.505,50,,1800.0,33.8163,18.4936,4.811,,,,,
103-10,2020-12-10 00:38:00,130.9267,36.505,75,,1800.0,33.8674,18.5564,4.805,,,,,
103-10,2020-12-10 00:38:00,130.9267,36.505,100,,1800.0,33.9513,18.4955,4.6767,,,,,
103-10,2020-12-10 00:38:00,130.9267,36.505,125,,1800.0,34.3783,16.8562,3.1601,,,,,
103-10,2020-12-10 00:38:00,130.9267,36.505,150,,1800.0,34.2527,11.1352,3.8428,,,,,
103-10,2020-12-10 00:38:00,130.9267,36.505,200,,1800.0,34.0583,3.0669,5.2281,,,,,
103-10,2020-12-10 00:38:00,130.9267,36.505,250,,1800.0,34.0378,1.541,5.4251,,,,,
103-10,2020-12-10 00:38:00,130.9267,36.505,300,,1800.0,34.0357,1.0624,5.3744,,,,,
103-10,2020-12-10 00:38:00,130.9267,36.505,400,,1800.0,34.0537,0.7688,4.8394,,,,,
103-10,2020-12-10 00:38:00,130.9267,36.505,500,,1800.0,34.0631,0.6473,4.4989,,,,,
103-11,2020-01-05 23:19:00,131.233,36.505,0,,2100.0,33.9409,13.2205,5.24,6.93227,0.729849,0.334914,4.50748,
103-11,2020-01-05 23:19:00,131.233,36.505,10,,2100.0,33.9565,13.2264,,,,,,
103-11,2020-01-05 23:19:00,131.233,36.505,20,,2100.0,33.9584,13.2271,5.21,6.89571,0.704578,0.352526,4.57139,
103-11,2020-01-05 23:19:00,131.233,36.505,30,,2100.0,33.9592,13.2295,,,,,,
103-11,2020-01-05 23:19:00,131.233,36.505,50,,2100.0,34.0113,13.0891,4.76,6.42948,0.668008,0.322911,4.26999,
103-11,2020-01-05 23:19:00,131.233,36.505,75,,2100.0,34.0047,11.8914,,,,,,
103-11,2020-01-05 23:19:00,131.233,36.505,100,,2100.0,34.2509,8.6607,4.75,16.4433,0.033838,0.757962,11.979,
103-11,2020-01-05 23:19:00,131.233,36.505,125,,2100.0,34.1224,5.4139,,,,,,
103-11,2020-01-05 23:19:00,131.233,36.505,150,,2100.0,34.0681,3.4704,,,,,,
103-11,2020-01-05 23:19:00,131.233,36.505,200,,2100.0,34.0229,1.3808,,,,,,
103-11,2020-01-05 23:19:00,131.233,36.505,250,,2100.0,34.0298,1.051,,,,,,
103-11,2020-01-05 23:19:00,131.233,36.505,300,,2100.0,34.0457,0.9454,,,,,,
103-11,2020-01-05 23:19:00,131.233,36.505,400,,2100.0,34.0582,0.725,,,,,,
103-11,2020-01-05 23:19:00,131.233,36.505,500,,2100.0,34.0633,0.6211,,,,,,
103-11,2020-02-21 02:59:00,131.233,36.505,0,,2100.0,34.2581,12.3395,6.992,7.07877,0.172505,0.236495,4.60829,
103-11,2020-02-21 02:59:00,131.233,36.505,10,,2100.0,34.2598,12.3507,7.0026,6.99356,0.155827,0.219273,4.56017,
103-11,2020-02-21 02:59:00,131.233,36.505,20,,2100.0,34.2583,12.3415,6.9761,7.15738,0.217149,0.223151,4.49977,
103-11,2020-02-21 02:59:00,131.233,36.505,30,,2100.0,34.2427,12.1122,6.8694,7.68586,0.27387,0.27133,5.8984,
103-11,2020-02-21 02:59:00,131.233,36.505,50,,2100.0,34.2137,11.6852,6.8442,7.88957,0.256092,0.271608,6.08887,
103-11,2020-02-21 02:59:00,131.233,36.505,75,,2100.0,34.1865,11.0902,7.1863,8.00761,0.219114,0.299986,5.90593,
103-11,2020-02-21 02:59:00,131.233,36.505,100,,2100.0,34.142,9.7605,7.1733,10.4565,0.078252,0.506719,9.13868,
103-11,2020-02-21 02:59:00,131.233,36.505,125,,2100.0,34.0893,7.3534,7.2781,,,,,
103-11,2020-02-21 02:59:00,131.233,36.505,150,,2100.0,34.1271,5.6238,7.3722,,,,,
103-11,2020-02-21 02:59:00,131.233,36.505,200,,2100.0,34.0492,2.4859,7.9747,22.715,0.032822,1.23634,18.7782,
103-11,2020-02-21 02:59:00,131.233,36.505,250,,2100.0,34.0332,1.4074,8.1242,,,,,
103-11,2020-02-21 02:59:00,131.233,36.505,300,,2100.0,34.0347,0.9796,8.0058,,,,,
103-11,2020-02-21 02:59:00,131.233,36.505,400,,2100.0,34.0527,0.7984,6.4017,,,,,
103-11,2020-02-21 02:59:00,131.233,36.505,500,,2100.0,34.0615,0.6467,5.5745,48.3487,0.025143,1.90622,26.0573,
103-11,2020-04-19 17:52:00,131.233,36.505,0,,2100.0,34.534,14.6994,6.678,3.5332,0.385841,0.117073,1.67577,
103-11,2020-04-19 17:52:00,131.233,36.505,10,,2100.0,34.5431,14.6983,6.6789,3.53528,0.364803,0.115204,1.38647,
103-11,2020-04-19 17:52:00,131.233,36.505,20,,2100.0,34.543,14.706,6.6825,3.51094,0.371765,0.111748,1.44187,
103-11,2020-04-19 17:52:00,131.233,36.505,30,,2100.0,34.5426,14.7014,6.6624,3.519,0.370727,0.107497,1.64082,
103-11,2020-04-19 17:52:00,131.233,36.505,50,,2100.0,34.5398,14.6483,6.6266,3.73398,0.435989,0.132702,1.91915,
103-11,2020-04-19 17:52:00,131.233,36.505,75,,2100.0,34.4239,13.0906,6.3799,4.74139,0.376551,0.191241,3.04797,
103-11,2020-04-19 17:52:00,131.233,36.505,100,,2100.0,34.267,10.9521,7.1516,5.82597,0.381214,0.316757,5.61525,
103-11,2020-04-19 17:52:00,131.233,36.505,125,,2100.0,34.1805,8.9981,7.1966,,,,,
103-11,2020-04-19 17:52:00,131.233,36.505,150,,2100.0,34.0933,6.0178,7.6865,,,,,
103-11,2020-04-19 17:52:00,131.233,36.505,200,,2100.0,34.0381,2.2635,8.3294,21.6056,0.008024,1.24674,17.9074,
103-11,2020-04-19 17:52:00,131.233,36.505,250,,2100.0,34.0269,1.3656,8.4411,,,,,
103-11,2020-04-19 17:52:00,131.233,36.505,300,,2100.0,34.034,0.9964,7.9789,,,,,
103-11,2020-04-19 17:52:00,131.233,36.505,400,,2100.0,34.0498,0.7903,6.6722,,,,,
103-11,2020-04-19 17:52:00,131.233,36.505,500,,2100.0,34.0584,0.6884,5.7243,44.4034,0.002376,1.8885,25.4292,
103-11,2020-06-17 22:39:00,131.233,36.505,0,,2100.0,34.2389,20.9907,6.1467,3.14127,0.001538,0.035256,0.408387,
103-11,2020-06-17 22:39:00,131.233,36.505,10,,2100.0,34.2391,20.9772,6.1645,,,,,
103-11,2020-06-17 22:39:00,131.233,36.505,20,,2100.0,34.4273,17.6185,6.7879,3.03866,0.002196,0.046011,0.062688,
103-11,2020-06-17 22:39:00,131.233,36.505,30,,2100.0,34.3601,15.1865,8.016,,,,,
103-11,2020-06-17 22:39:00,131.233,36.505,50,,2100.0,34.2183,12.4623,7.778,3.50772,0.215162,0.190539,1.58958,
103-11,2020-06-17 22:39:00,131.233,36.505,75,,2100.0,34.2445,11.3348,7.6604,,,,,
103-11,2020-06-17 22:39:00,131.233,36.505,100,,2100.0,34.2288,10.8506,7.8454,6.43706,0.001481,0.415873,6.38872,
103-11,2020-06-17 22:39:00,131.233,36.505,125,,2100.0,34.1977,9.4056,7.7991,,,,,
103-11,2020-06-17 22:39:00,131.233,36.505,150,,2100.0,34.1288,7.5164,8.1876,,,,,
103-11,2020-06-17 22:39:00,131.233,36.505,200,,2100.0,34.0703,3.3478,8.5206,,,,,
103-11,2020-06-17 22:39:00,131.233,36.505,250,,2100.0,34.0312,1.5062,8.9434,,,,,
103-11,2020-06-17 22:39:00,131.233,36.505,300,,2100.0,34.0329,1.073,8.429,,,,,
103-11,2020-06-17 22:39:00,131.233,36.505,400,,2100.0,34.052,0.7882,6.7176,,,,,
103-11,2020-06-17 22:39:00,131.233,36.505,500,,2100.0,34.06,0.672,5.6825,,,,,
103-11,2020-08-29 02:47:00,131.233,36.505,0,,2100.0,31.94,27.7024,4.9579,5.11408,0.00209,0.002494,1.61826,
103-11,2020-08-29 02:47:00,131.233,36.505,10,,2100.0,31.9392,27.6954,4.9831,5.56982,0.019761,0.001731,1.72272,
103-11,2020-08-29 02:47:00,131.233,36.505,20,,2100.0,32.058,27.129,5.1433,4.80907,0.001723,0.001889,1.14612,
103-11,2020-08-29 02:47:00,131.233,36.505,30,,2100.0,34.0333,22.7835,6.1071,4.57765,0.134097,0.053434,2.04157,
103-11,2020-08-29 02:47:00,131.233,36.505,50,,2100.0,34.2608,18.1894,7.5005,10.8783,0.096626,0.513658,8.9374,
103-11,2020-08-29 02:47:00,131.233,36.505,75,,2100.0,34.3431,16.5922,8.2361,14.4098,0.017755,0.687182,10.974,
103-11,2020-08-29 02:47:00,131.233,36.505,100,,2100.0,34.4905,16.3231,8.8946,15.913,0.010684,0.717405,11.872,
103-11,2020-08-29 02:47:00,131.233,36.505,125,,2100.0,34.3027,13.2728,11.3089,,,,,
103-11,2020-08-29 02:47:00,131.233,36.505,150,,2100.0,34.2251,11.0519,11.6806,,,,,
103-11,2020-08-29 02:47:00,131.233,36.505,200,,2100.0,34.1141,7.3292,12.4735,15.1241,0.017113,0.788629,13.5782,
103-11,2020-08-29 02:47:00,131.233,36.505,250,,2100.0,34.0365,3.2577,12.7663,,,,,
103-11,2020-08-29 02:47:00,131.233,36.505,300,,2100.0,34.0133,1.5724,12.4628,,,,,
103-11,2020-08-29 02:47:00,131.233,36.505,400,,2100.0,34.0236,0.8977,12.1421,,,,,
103-11,2020-08-29 02:47:00,131.233,36.505,500,,2100.0,34.0409,0.7367,13.3679,40.25,0.002346,1.50565,25.5695,
103-11,2020-10-28 03:08:00,131.233,36.505,0,,2100.0,32.6815,20.3602,5.1342,4.90653,0.098767,0.002967,1.81585,
103-11,2020-10-28 03:08:00,131.233,36.505,10,,2100.0,32.6973,20.343,5.0889,5.07492,0.150233,0.01384,2.49284,
103-11,2020-10-28 03:08:00,131.233,36.505,20,,2100.0,32.8563,19.0219,5.0967,4.39196,0.0678,0.013714,1.68743,
103-11,2020-10-28 03:08:00,131.233,36.505,30,,2100.0,32.917,18.811,5.156,4.02969,0.047467,0.015388,1.69833,
103-11,2020-10-28 03:08:00,131.233,36.505,50,,2100.0,33.725,16.4312,3.8457,16.1431,0.061633,0.758962,11.0303,
103-11,2020-10-28 03:08:00,131.233,36.505,75,,2100.0,34.3952,13.9859,3.4233,20.7566,0.0553,0.995436,14.0026,
103-11,2020-10-28 03:08:00,131.233,36.505,100,,2100.0,34.1298,8.4826,4.7565,16.8106,0.034167,0.95811,12.7105,
103-11,2020-10-28 03:08:00,131.233,36.505,125,,2100.0,34.0826,4.7444,5.4613,,,,,
103-11,2020-10-28 03:08:00,131.233,36.505,150,,2100.0,34.0602,3.2203,5.3696,,,,,
103-11,2020-10-28 03:08:00,131.233,36.505,200,,2100.0,34.0429,1.515,5.4991,25.4964,0.004533,1.45398,19.6529,
103-11,2020-10-28 03:08:00,131.233,36.505,250,,2100.0,34.0434,1.1337,5.5381,,,,,
103-11,2020-10-28 03:08:00,131.233,36.505,300,,2100.0,34.0521,0.9161,5.1429,,,,,
103-11,2020-10-28 03:08:00,131.233,36.505,400,,2100.0,34.0656,0.7459,4.7519,,,,,
103-11,2020-10-28 03:08:00,131.233,36.505,500,,2100.0,34.0729,0.6174,4.5434,48.6134,0.00198,1.97976,24.9051,
103-11,2020-12-10 02:10:00,131.233,36.505,0,,2100.0,33.8974,18.4163,4.8154,,,,,
103-11,2020-12-10 02:10:00,131.233,36.505,10,,2100.0,33.8975,18.4264,4.8069,,,,,
103-11,2020-12-10 02:10:00,131.233,36.505,20,,2100.0,33.9038,18.4372,4.8162,,,,,
103-11,2020-12-10 02:10:00,131.233,36.505,30,,2100.0,33.9077,18.4408,4.804,,,,,
103-11,2020-12-10 02:10:00,131.233,36.505,50,,2100.0,33.9948,18.4794,4.759,,,,,
103-11,2020-12-10 02:10:00,131.233,36.505,75,,2100.0,34.0607,18.4418,4.7614,,,,,
103-11,2020-12-10 02:10:00,131.233,36.505,100,,2100.0,34.0635,18.4422,4.7487,,,,,
103-11,2020-12-10 02:10:00,131.233,36.505,125,,2100.0,34.1213,17.3698,4.0714,,,,,
103-11,2020-12-10 02:10:00,131.233,36.505,150,,2100.0,34.333,13.7136,3.5229,,,,,
103-11,2020-12-10 02:10:00,131.233,36.505,200,,2100.0,34.0966,3.981,5.029,,,,,
103-11,2020-12-10 02:10:00,131.233,36.505,250,,2100.0,34.0403,1.6843,5.4085,,,,,
103-11,2020-12-10 02:10:00,131.233,36.505,300,,2100.0,34.036,1.0434,5.4215,,,,,
103-11,2020-12-10 02:10:00,131.233,36.505,400,,2100.0,34.0511,0.7925,5.1016,,,,,
103-11,2020-12-10 02:10:00,131.233,36.505,500,,2100.0,34.061,0.6661,4.645,,,,,
104-00,2020-01-02 20:43:00,129.46,37.0567,0,,105.0,34.3104,14.2218,,,,,,
104-00,2020-01-02 20:43:00,129.46,37.0567,10,,105.0,34.3148,14.2211,,,,,,
104-00,2020-01-02 20:43:00,129.46,37.0567,20,,105.0,34.3154,14.2263,,,,,,
104-00,2020-01-02 20:43:00,129.46,37.0567,30,,105.0,34.3155,14.2295,,,,,,
104-00,2020-01-02 20:43:00,129.46,37.0567,50,,105.0,34.2875,12.8407,,,,,,
104-00,2020-01-02 20:43:00,129.46,37.0567,75,,105.0,34.1296,4.9429,,,,,,
