project_name,station,yyyy-mm-dd hh:mm:ss,유효시간,Longitude [degrees_east],Latitude [degrees_north],수심(m),수심(text),전체수심(m),염분[psu],sal_qc,수온[℃],wtrtmp_qc,용존산소[ml/L],disoxy_qc,규산염[μM],reasil_qc,아질산성질소[μM],nitnit_qc,인산염인[μM],po4p_qc,질산성질소[μM],natnit_qc,투명도[m],tr_qc
정선해양관측,107-05,2020-10-21 18:03,Minute,129.3717,38.21,10,,1080,33.0614,1,16.8779,1,5.4984,1,3.15595,1,0.002331,2,0.005986,1,0.872548,1,,
정선해양관측,107-05,2020-10-21 18:03,Minute,129.3717,38.21,20,,1080,33.178,1,16.7411,1,5.5137,1,3.35267,1,0.0426,2,0.0175,1,0.786287,1,,
정선해양관측,107-05,2020-10-21 18:03,Minute,129.3717,38.21,30,,1080,33.5734,1,14.5693,1,5.3941,1,7.34469,1,0.165869,2,0.308263,1,3.92059,1,,
정선해양관측,107-05,2020-10-21 18:03,Minute,129.3717,38.21,50,,1080,33.7991,1,7.5472,1,6.1388,1,8.96366,1,0.019538,2,0.546825,1,7.53689,1,,
정선해양관측,107-05,2020-10-21 18:03,Minute,129.3717,38.21,75,,1080,33.9936,1,4.8175,1,5.8885,1,12.9261,1,0.015106,2,0.878688,1,12.4531,1,,
정선해양관측,107-05,2020-10-21 18:03,Minute,129.3717,38.21,100,,1080,34.0355,1,3.2418,1,5.669,1,17.371,1,0.011175,2,1.09515,1,15.7393,1,,
정선해양관측,107-05,2020-10-21 18:03,Minute,129.3717,38.21,125,,1080,34.0306,1,2.1565,1,5.7355,1,,,,,,,,,,
정선해양관측,107-05,2020-10-21 18:03,Minute,129.3717,38.21,150,,1080,34.0228,1,1.5891,1,5.9694,1,,,,,,,,,,
정선해양관측,107-05,2020-10-21 18:03,Minute,129.3717,38.21,200,,1080,34.0381,1,1.2251,1,5.6972,1,23.1314,1,0.004344,2,1.32231,1,18.5911,1,,
정선해양관측,107-05,2020-10-21 18:03,Minute,129.3717,38.21,250,,1080,34.0445,1,1.0132,1,5.6898,1,,,,,,,,,,
정선해양관측,107-05,2020-10-21 18:03,Minute,129.3717,38.21,300,,1080,34.0505,1,0.8939,1,5.5325,1,,,,,,,,,,
정선해양관측,107-05,2020-10-21 18:03,Minute,129.3717,38.21,400,,1080,34.0596,1,0.7809,1,5.2332,1,,,,,,,,,,
정선해양관측,107-05,2020-10-21 18:03,Minute,129.3717,38.21,500,,1080,34.0678,1,0.652,1,4.8673,1,38.0581,1,0.007213,2,1.66247,1,22.0334,1,,
정선해양관측,107-05,2020-12-02 19:11,Minute,129.3717,38.21,0,,1080,33.6796,1,13.9646,1,5.3441,1,,,,,,,,,,
정선해양관측,107-05,2020-12-02 19:11,Minute,129.3717,38.21,10,,1080,33.6785,1,13.9572,1,5.3576,1,,,,,,,,,,
정선해양관측,107-05,2020-12-02 19:11,Minute,129.3717,38.21,20,,1080,33.6988,1,14.0135,1,5.2557,1,,,,,,,,,,
정선해양관측,107-05,2020-12-02 19:11,Minute,129.3717,38.21,30,,1080,34.1793,1,13.7385,1,4.2077,1,,,,,,,,,,
정선해양관측,107-05,2020-12-02 19:11,Minute,129.3717,38.21,50,,1080,34.155,1,9.4232,1,4.2389,1,,,,,,,,,,
정선해양관측,107-05,2020-12-02 19:11,Minute,129.3717,38.21,75,,1080,34.098,1,5.623,1,5.2234,1,,,,,,,,,,
정선해양관측,107-05,2020-12-02 19:11,Minute,129.3717,38.21,100,,1080,34.0364,1,3.3751,1,5.3147,1,,,,,,,,,,
정선해양관측,107-05,2020-12-02 19:11,Minute,129.3717,38.21,125,,1080,34.011,1,1.8873,1,5.8033,1,,,,,,,,,,
정선해양관측,107-05,2020-12-02 19:11,Minute,129.3717,38.21,150,,1080,34.0198,1,1.4653,1,5.8402,1,,,,,,,,,,
정선해양관측,107-05,2020-12-02 19:11,Minute,129.3717,38.21,200,,1080,34.031,1,1.1706,1,5.8294,1,,,,,,,,,,
정선해양관측,107-05,2020-12-02 19:11,Minute,129.3717,38.21,250,,1080,34.0367,1,1.0274,1,5.812,1,,,,,,,,,,
정선해양관측,107-05,2020-12-02 19:11,Minute,129.3717,38.21,300,,1080,34.0421,1,0.9339,1,5.6904,1,,,,,,,,,,
정선해양관측,107-05,2020-12-02 19:11,Minute,129.3717,38.21,400,,1080,34.0537,1,0.7428,1,5.1704,1,,,,,,,,,,
정선해양관측,107-05,2020-12-02 19:11,Minute,129.3717,38.21,500,,1080,34.0639,1,0.5552,1,4.5417,1,,,,,,,,,,
정선해양관측,107-06,2020-02-11 17:32,Minute,129.685,38.21,0,,882,34.1827,1,11.9597,1,7.4181,1,,,,,,,,,15,2
정선해양관측,107-06,2020-02-11 17:32,Minute,129.685,38.21,10,,882,34.1827,1,11.9723,1,7.3766,1,,,,,,,,,15,2
정선해양관측,107-06,2020-02-11 17:32,Minute,129.685,38.21,20,,882,34.183,1,11.9705,1,7.4145,1,,,,,,,,,15,2
정선해양관측,107-06,2020-02-11 17:32,Minute,129.685,38.21,30,,882,34.1825,1,11.9342,1,7.3951,1,,,,,,,,,15,2
정선해양관측,107-06,2020-02-11 17:32,Minute,129.685,38.21,50,,882,34.1754,1,11.6134,1,7.3692,1,,,,,,,,,15,2
정선해양관측,107-06,2020-02-11 17:32,Minute,129.685,38.21,75,,882,34.175,1,11.585,1,7.3427,1,,,,,,,,,15,2
정선해양관측,107-06,2020-02-11 17:32,Minute,129.685,38.21,100,,882,34.1745,1,11.5657,1,7.2862,1,,,,,,,,,15,2
정선해양관측,107-06,2020-02-11 17:32,Minute,129.685,38.21,125,,882,34.174,1,11.5549,1,7.2147,1,,,,,,,,,15,2
정선해양관측,107-06,2020-02-11 17:32,Minute,129.685,38.21,150,,882,34.1732,1,11.533,1,7.1735,1,,,,,,,,,15,2
정선해양관측,107-06,2020-02-11 17:32,Minute,129.685,38.21,200,,882,34.1986,1,7.9887,1,7.2019,1,,,,,,,,,15,2
정선해양관측,107-06,2020-02-11 17:32,Minute,129.685,38.21,250,,882,34.0719,1,2.9621,1,8.0726,1,,,,,,,,,15,2
정선해양관측,107-06,2020-02-11 17:32,Minute,129.685,38.21,300,,882,34.0329,1,1.3802,1,8.614,1,,,,,,,,,15,2
정선해양관측,107-06,2020-02-11 17:32,Minute,129.685,38.21,400,,882,34.0388,1,0.8706,1,8.1643,1,,,,,,,,,15,2
정선해양관측,107-06,2020-02-11 17:32,Minute,129.685,38.21,500,,882,34.051,1,0.7455,1,6.8393,1,,,,,,,,,15,2
정선해양관측,107-06,2020-04-09 3:04,Minute,129.685,38.21,0,,882,34.2295,1,10.9371,1,8.0619,1,,,,,,,,,,
정선해양관측,107-06,2020-04-09 3:04,Minute,129.685,38.21,10,,882,34.2226,1,10.9396,1,8.0927,1,,,,,,,,,,
정선해양관측,107-06,2020-04-09 3:04,Minute,129.685,38.21,20,,882,34.2226,1,10.9468,1,8.1302,1,,,,,,,,,,
정선해양관측,107-06,2020-04-09 3:04,Minute,129.685,38.21,30,,882,34.2229,1,10.9435,1,8.1323,1,,,,,,,,,,
정선해양관측,107-06,2020-04-09 3:04,Minute,129.685,38.21,50,,882,34.2227,1,10.8958,1,8.0927,1,,,,,,,,,,
정선해양관측,107-06,2020-04-09 3:04,Minute,129.685,38.21,75,,882,34.2189,1,10.8253,1,7.9158,1,,,,,,,,,,
정선해양관측,107-06,2020-04-09 3:04,Minute,129.685,38.21,100,,882,34.2228,1,10.5839,1,7.8022,1,,,,,,,,,,
정선해양관측,107-06,2020-04-09 3:04,Minute,129.685,38.21,125,,882,34.2332,1,10.3898,1,7.8664,1,,,,,,,,,,
정선해양관측,107-06,2020-04-09 3:04,Minute,129.685,38.21,150,,882,34.157,1,8.8918,1,7.7812,1,,,,,,,,,,
정선해양관측,107-06,2020-04-09 3:04,Minute,129.685,38.21,200,,882,34.0573,1,5.1142,1,8.5528,1,,,,,,,,,,
정선해양관측,107-06,2020-04-09 3:04,Minute,129.685,38.21,250,,882,34.0397,1,1.9306,1,10.1652,1,,,,,,,,,,
정선해양관측,107-06,2020-04-09 3:04,Minute,129.685,38.21,300,,882,34.0274,1,1.2865,1,9.7795,1,,,,,,,,,,
정선해양관측,107-06,2020-04-09 3:04,Minute,129.685,38.21,400,,882,34.0384,1,0.8577,1,8.0124,1,,,,,,,,,,
정선해양관측,107-06,2020-04-09 3:04,Minute,129.685,38.21,500,,882,34.0523,1,0.7197,1,7.1954,1,,,,,,,,,,
정선해양관측,107-06,2020-06-10 15:14,Minute,129.685,38.21,0,,882,34.2575,1,19.0585,1,6.2472,1,,,,,,,,,15,2
정선해양관측,107-06,2020-06-10 15:14,Minute,129.685,38.21,10,,882,34.2534,1,18.1662,1,7.1346,1,,,,,,,,,15,2
정선해양관측,107-06,2020-06-10 15:14,Minute,129.685,38.21,20,,882,34.2926,1,15.765,1,7.8453,1,,,,,,,,,15,2
정선해양관측,107-06,2020-06-10 15:14,Minute,129.685,38.21,30,,882,34.2494,1,10.3297,1,8.4091,1,,,,,,,,,15,2
정선해양관측,107-06,2020-06-10 15:14,Minute,129.685,38.21,50,,882,34.1313,1,5.9487,1,13.7474,1,,,,,,,,,15,2
정선해양관측,107-06,2020-06-10 15:14,Minute,129.685,38.21,75,,882,34.0812,1,3.6209,1,15.5114,4,,,,,,,,,15,2
정선해양관측,107-06,2020-06-10 15:14,Minute,129.685,38.21,100,,882,34.0462,1,2.0439,1,14.056,4,,,,,,,,,15,2
정선해양관측,107-06,2020-06-10 15:14,Minute,129.685,38.21,125,,882,34.0324,1,1.4483,1,14.6763,4,,,,,,,,,15,2
정선해양관측,107-06,2020-06-10 15:14,Minute,129.685,38.21,150,,882,34.03,1,1.181,1,13.8759,1,,,,,,,,,15,2
정선해양관측,107-06,2020-06-10 15:14,Minute,129.685,38.21,200,,882,34.0355,1,0.9997,1,9.8944,1,,,,,,,,,15,2
정선해양관측,107-06,2020-06-10 15:14,Minute,129.685,38.21,250,,882,34.0421,1,0.9058,1,7.9929,1,,,,,,,,,15,2
정선해양관측,107-06,2020-06-10 15:14,Minute,129.685,38.21,300,,882,34.0463,1,0.8118,1,7.7436,1,,,,,,,,,15,2
정선해양관측,107-06,2020-06-10 15:14,Minute,129.685,38.21,400,,882,34.0556,1,0.7057,1,6.4293,1,,,,,,,,,15,2
정선해양관측,107-06,2020-06-10 15:14,Minute,129.685,38.21,500,,882,34.0611,1,0.5965,1,5.5849,1,,,,,,,,,15,2
정선해양관측,107-06,2020-08-20 22:00,Minute,129.685,38.21,0,,882,33.3746,1,23.1573,1,5.4702,1,,,,,,,,,,
정선해양관측,107-06,2020-08-20 22:00,Minute,129.685,38.21,10,,882,33.4657,1,16.177,1,5.8104,1,,,,,,,,,,
정선해양관측,107-06,2020-08-20 22:00,Minute,129.685,38.21,20,,882,34.2602,1,15.5613,1,5.7305,1,,,,,,,,,,
정선해양관측,107-06,2020-08-20 22:00,Minute,129.685,38.21,30,,882,34.3251,1,14.7381,1,6.3213,1,,,,,,,,,,
정선해양관측,107-06,2020-08-20 22:00,Minute,129.685,38.21,50,,882,34.2315,1,11.5223,1,6.9378,1,,,,,,,,,,
정선해양관측,107-06,2020-08-20 22:00,Minute,129.685,38.21,75,,882,34.1977,1,10.7195,1,7.166,1,,,,,,,,,,
정선해양관측,107-06,2020-08-20 22:00,Minute,129.685,38.21,100,,882,34.0857,1,8.4338,1,6.6985,1,,,,,,,,,,
정선해양관측,107-06,2020-08-20 22:00,Minute,129.685,38.21,125,,882,33.871,1,4.2707,1,6.3525,1,,,,,,,,,,
정선해양관측,107-06,2020-08-20 22:00,Minute,129.685,38.21,150,,882,33.9064,1,2.6951,1,6.178,1,,,,,,,,,,
정선해양관측,107-06,2020-08-20 22:00,Minute,129.685,38.21,200,,882,34.016,1,2.0024,1,6.1576,1,,,,,,,,,,
정선해양관측,107-06,2020-08-20 22:00,Minute,129.685,38.21,250,,882,34.016,1,1.1262,1,6.2715,1,,,,,,,,,,
정선해양관측,107-06,2020-08-20 22:00,Minute,129.685,38.21,300,,882,34.0242,1,0.9027,1,6.4404,1,,,,,,,,,,
정선해양관측,107-06,2020-08-20 22:00,Minute,129.685,38.21,400,,882,34.0388,1,0.7712,1,6.5835,1,,,,,,,,,,
정선해양관측,107-06,2020-08-20 22:00,Minute,129.685,38.21,500,,882,34.0445,1,0.6828,1,6.9749,1,,,,,,,,,,
정선해양관측,107-06,2020-10-21 20:34,Minute,129.685,38.21,0,,882,32.862,1,17.6149,1,5.386,1,,,,,,,,,,
정선해양관측,107-06,2020-10-21 20:34,Minute,129.685,38.21,10,,882,32.8853,1,17.5449,1,5.3757,1,,,,,,,,,,
정선해양관측,107-06,2020-10-21 20:34,Minute,129.685,38.21,20,,882,33.0551,1,16.7781,1,5.4473,1,,,,,,,,,,
정선해양관측,107-06,2020-10-21 20:34,Minute,129.685,38.21,30,,882,33.3884,1,14.4554,1,5.3046,1,,,,,,,,,,
정선해양관측,107-06,2020-10-21 20:34,Minute,129.685,38.21,50,,882,33.9857,1,6.6711,1,5.7438,1,,,,,,,,,,
정선해양관측,107-06,2020-10-21 20:34,Minute,129.685,38.21,75,,882,34.0827,1,5.0519,1,5.3588,1,,,,,,,,,,
정선해양관측,107-06,2020-10-21 20:34,Minute,129.685,38.21,100,,882,34.0198,1,3.1451,1,5.7524,1,,,,,,,,,,
정선해양관측,107-06,2020-10-21 20:34,Minute,129.685,38.21,125,,882,34.025,1,2.2206,1,5.7327,1,,,,,,,,,,
정선해양관측,107-06,2020-10-21 20:34,Minute,129.685,38.21,150,,882,34.0393,1,1.9443,1,5.7361,1,,,,,,,,,,
정선해양관측,107-06,2020-10-21 20:34,Minute,129.685,38.21,200,,882,34.0381,1,1.2264,1,5.6169,1,,,,,,,,,,
정선해양관측,107-06,2020-10-21 20:34,Minute,129.685,38.21,250,,882,34.0444,1,1.0113,1,5.5799,1,,,,,,,,,,
정선해양관측,107-06,2020-10-21 20:34,Minute,129.685,38.21,300,,882,34.0498,1,0.9104,1,5.4488,1,,,,,,,,,,
정선해양관측,107-06,2020-10-21 20:34,Minute,129.685,38.21,400,,882,34.0613,1,0.7558,1,5.0819,1,,,,,,,,,,
정선해양관측,107-06,2020-10-21 20:34,Minute,129.685,38.21,500,,882,34.0674,1,0.6758,1,4.7692,1,,,,,,,,,,
정선해양관측,107-06,2020-12-02 21:15,Minute,129.685,38.21,0,,882,33.6766,1,15.2888,1,5.2436,1,,,,,,,,,,
정선해양관측,107-06,2020-12-02 21:15,Minute,129.685,38.21,10,,882,33.5645,1,14.5731,1,5.317,1,,,,,,,,,,
정선해양관측,107-06,2020-12-02 21:15,Minute,129.685,38.21,20,,882,33.4089,1,13.6057,1,5.5129,1,,,,,,,,,,
정선해양관측,107-06,2020-12-02 21:15,Minute,129.685,38.21,30,,882,33.4236,1,13.6532,1,5.4629,1,,,,,,,,,,
정선해양관측,107-06,2020-12-02 21:15,Minute,129.685,38.21,50,,882,33.3657,1,13.2752,1,5.5047,1,,,,,,,,,,
정선해양관측,107-06,2020-12-02 21:15,Minute,129.685,38.21,75,,882,34.2587,1,12.4745,1,3.7093,1,,,,,,,,,,
정선해양관측,107-06,2020-12-02 21:15,Minute,129.685,38.21,100,,882,34.1347,1,7.4089,1,5.2454,1,,,,,,,,,,
정선해양관측,107-06,2020-12-02 21:15,Minute,129.685,38.21,125,,882,34.1011,1,4.8152,1,5.0177,1,,,,,,,,,,
정선해양관측,107-06,2020-12-02 21:15,Minute,129.685,38.21,150,,882,34.052,1,3.3271,1,5.3819,1,,,,,,,,,,
정선해양관측,107-06,2020-12-02 21:15,Minute,129.685,38.21,200,,882,34.0245,1,1.4384,1,5.7635,1,,,,,,,,,,
정선해양관측,107-06,2020-12-02 21:15,Minute,129.685,38.21,250,,882,34.0341,1,1.1579,1,5.5573,1,,,,,,,,,,
정선해양관측,107-06,2020-12-02 21:15,Minute,129.685,38.21,300,,882,34.0381,1,0.9904,1,5.423,1,,,,,,,,,,
정선해양관측,107-06,2020-12-02 21:15,Minute,129.685,38.21,400,,882,34.0505,1,0.8045,1,5.1765,1,,,,,,,,,,
정선해양관측,107-06,2020-12-02 21:15,Minute,129.685,38.21,500,,882,34.0581,1,0.6987,1,4.8652,1,,,,,,,,,,
정선해양관측,107-07,2020-02-11 19:20,Minute,130,38.21,0,,846,34.1407,1,11.6787,1,7.3681,1,8.19353,1,0.142721,2,0.405543,1,6.69771,1,,
정선해양관측,107-07,2020-02-11 19:20,Minute,130,38.21,10,,846,34.1384,1,11.6731,1,7.3769,1,8.20592,1,0.146757,2,0.374814,1,6.66455,1,,
정선해양관측,107-07,2020-02-11 19:20,Minute,130,38.21,20,,846,34.1383,1,11.6776,1,7.3795,1,8.2121,1,0.142793,2,0.367686,1,6.53964,1,,
정선해양관측,107-07,2020-02-11 19:20,Minute,130,38.21,30,,846,34.1384,1,11.6773,1,7.3603,1,8.20155,1,0.136229,2,0.367257,1,6.41436,1,,
정선해양관측,107-07,2020-02-11 19:20,Minute,130,38.21,50,,846,34.1383,1,11.679,1,7.326,1,8.20143,1,0.147464,2,0.366229,1,7.27696,1,,
정선해양관측,107-07,2020-02-11 19:20,Minute,130,38.21,75,,846,34.1383,1,11.6788,1,7.2404,1,8.27396,1,0.144113,2,0.413333,1,6.94481,1,,
정선해양관측,107-07,2020-02-11 19:20,Minute,130,38.21,100,,846,34.1389,1,11.6357,1,7.172,1,8.50402,1,0.11477,2,0.3952,1,6.89234,1,,
정선해양관측,107-07,2020-02-11 19:20,Minute,130,38.21,125,,846,34.1387,1,11.6024,1,7.1079,1,,,,,,,,,,
정선해양관측,107-07,2020-02-11 19:20,Minute,130,38.21,150,,846,34.1229,1,11.3696,1,7.0374,1,,,,,,,,,,
정선해양관측,107-07,2020-02-11 19:20,Minute,130,38.21,200,,846,34.0087,1,8.6016,1,7.4207,1,9.73914,1,0.012827,2,0.491267,1,8.49923,1,,
정선해양관측,107-07,2020-02-11 19:20,Minute,130,38.21,250,,846,34.108,1,5.5324,1,7.86,1,,,,,,,,,,
정선해양관측,107-07,2020-02-11 19:20,Minute,130,38.21,300,,846,34.0289,1,2.1607,1,9.0969,1,,,,,,,,,,
정선해양관측,107-07,2020-02-11 19:20,Minute,130,38.21,400,,846,34.0311,1,0.9867,1,8.3167,1,,,,,,,,,,
정선해양관측,107-07,2020-02-11 19:20,Minute,130,38.21,500,,846,34.0476,1,0.7794,1,6.9389,1,36.2232,1,0.002717,2,1.70193,1,23.8316,1,,
정선해양관측,107-07,2020-04-09 4:36,Minute,130,38.21,0,,846,34.2434,1,10.8167,1,8.1634,1,5.14442,1,0.152234,2,0.290908,1,2.60894,1,,
정선해양관측,107-07,2020-04-09 4:36,Minute,130,38.21,10,,846,34.2406,1,10.8185,1,8.2005,1,4.70749,1,0.133175,2,0.247587,1,2.46944,1,,
정선해양관측,107-07,2020-04-09 4:36,Minute,130,38.21,20,,846,34.241,1,10.8193,1,8.2398,1,4.86171,1,0.141716,2,0.252344,1,2.50956,1,,
정선해양관측,107-07,2020-04-09 4:36,Minute,130,38.21,30,,846,34.2414,1,10.8261,1,8.2494,1,4.82725,1,0.143656,2,0.252044,1,2.67307,1,,
정선해양관측,107-07,2020-04-09 4:36,Minute,130,38.21,50,,846,34.2388,1,10.7454,1,8.1869,1,5.73078,1,0.271997,2,0.294631,1,3.00113,1,,
정선해양관측,107-07,2020-04-09 4:36,Minute,130,38.21,75,,846,34.2205,1,10.3664,1,7.761,1,8.4294,1,0.058738,2,0.52273,1,6.64126,1,,
정선해양관측,107-07,2020-04-09 4:36,Minute,130,38.21,100,,846,34.1987,1,9.9623,1,7.701,1,9.18474,1,0.006878,2,0.573138,1,7.46621,1,,
정선해양관측,107-07,2020-04-09 4:36,Minute,130,38.21,125,,846,34.1605,1,9.2175,1,7.7122,1,,,,,,,,,,
정선해양관측,107-07,2020-04-09 4:36,Minute,130,38.21,150,,846,34.1237,1,8.2252,1,7.7884,1,,,,,,,,,,
정선해양관측,107-07,2020-04-09 4:36,Minute,130,38.21,200,,846,34.089,1,4.858,1,8.0277,1,16.8899,1,0.002188,2,1.14457,1,14.5228,1,,
정선해양관측,107-07,2020-04-09 4:36,Minute,130,38.21,250,,846,34.0457,1,2.4374,1,8.7397,1,,,,,,,,,,
정선해양관측,107-07,2020-04-09 4:36,Minute,130,38.21,300,,846,34.0259,1,1.2464,1,9.0497,1,,,,,,,,,,
정선해양관측,107-07,2020-04-09 4:36,Minute,130,38.21,400,,846,34.037,1,0.8666,1,8.1817,1,,,,,,,,,,
정선해양관측,107-07,2020-04-09 4:36,Minute,130,38.21,500,,846,34.0541,1,0.6994,1,7.0003,1,40.9479,1,0.001294,2,1.95787,1,24.4487,1,,
정선해양관측,107-07,2020-06-10 16:47,Minute,130,38.21,0,,846,34.0326,1,17.0849,1,7.5916,1,6.01308,1,0.010433,2,0.058563,1,0.829419,1,8,2
정선해양관측,107-07,2020-06-10 16:47,Minute,130,38.21,10,,846,34.0444,1,16.9948,1,7.602,1,,,,,,,,,8,2
정선해양관측,107-07,2020-06-10 16:47,Minute,130,38.21,20,,846,34.2427,1,16.5001,1,7.3525,1,7.16246,1,0.058133,2,0.218158,1,1.98893,1,8,2
정선해양관측,107-07,2020-06-10 16:47,Minute,130,38.21,30,,846,34.3044,1,15.5202,1,6.7433,1,,,,,,,,,8,2
정선해양관측,107-07,2020-06-10 16:47,Minute,130,38.21,50,,846,34.3915,1,15.1704,1,5.3444,1,16.5618,1,0.0191,2,0.685931,1,10.1496,1,8,2
정선해양관측,107-07,2020-06-10 16:47,Minute,130,38.21,75,,846,34.3823,1,13.4745,1,5.5661,1,,,,,,,,,8,2
정선해양관측,107-07,2020-06-10 16:47,Minute,130,38.21,100,,846,34.2884,1,10.0592,1,6.6799,1,17.5937,1,0.007167,2,0.859643,1,11.9922,1,8,2
정선해양관측,107-07,2020-06-10 16:47,Minute,130,38.21,125,,846,34.1435,1,6.8934,1,7.6125,1,,,,,,,,,8,2
정선해양관측,107-07,2020-06-10 16:47,Minute,130,38.21,150,,846,34.0974,1,4.5964,1,7.6115,1,,,,,,,,,8,2
정선해양관측,107-07,2020-06-10 16:47,Minute,130,38.21,200,,846,34.0382,1,2.282,1,8.4822,1,,,,,,,,,8,2
정선해양관측,107-07,2020-06-10 16:47,Minute,130,38.21,250,,846,34.0289,1,1.1986,1,8.2869,1,,,,,,,,,8,2
정선해양관측,107-07,2020-06-10 16:47,Minute,130,38.21,300,,846,34.0334,1,0.9879,1,7.8237,1,,,,,,,,,8,2
정선해양관측,107-07,2020-06-10 16:47,Minute,130,38.21,400,,846,34.043,1,0.8482,1,6.643,1,,,,,,,,,8,2
정선해양관측,107-07,2020-06-10 16:47,Minute,130,38.21,500,,846,34.054,1,0.7239,1,5.9257,1,,,,,,,,,8,2
정선해양관측,107-07,2020-08-20 23:44,Minute,130,38.21,0,,846,33.0142,1,24.2057,1,5.2441,1,3.31455,1,0.002303,2,0.144588,1,0.767712,1,,
정선해양관측,107-07,2020-08-20 23:44,Minute,130,38.21,10,,846,32.992,1,23.6734,1,4.5822,1,3.30423,1,0.002111,2,0.135,1,0.764896,1,,
정선해양관측,107-07,2020-08-20 23:44,Minute,130,38.21,20,,846,33.3859,1,18.2998,1,4.6321,1,4.15524,1,0.001978,2,0.144713,1,1.46907,1,,
정선해양관측,107-07,2020-08-20 23:44,Minute,130,38.21,30,,846,34.196,1,14.4088,1,5.1815,1,7.60374,1,0.014381,2,0.186425,1,2.01728,1,,
정선해양관측,107-07,2020-08-20 23:44,Minute,130,38.21,50,,846,34.2611,1,12.1087,1,5.2324,1,4.91558,1,0.094784,2,0.329038,1,2.47612,1,,
정선해양관측,107-07,2020-08-20 23:44,Minute,130,38.21,75,,846,34.234,1,11.2506,1,4.7839,1,5.70412,1,0.032188,2,0.40555,1,7.51655,1,,
정선해양관측,107-07,2020-08-20 23:44,Minute,130,38.21,100,,846,34.1958,1,10.4188,1,4.8738,1,7.38763,1,0.021091,2,0.461463,1,7.70714,1,,
정선해양관측,107-07,2020-08-20 23:44,Minute,130,38.21,125,,846,34.0892,1,7.757,1,5.0249,1,,,,,,,,,,
정선해양관측,107-07,2020-08-20 23:44,Minute,130,38.21,150,,846,34.0527,1,5.6998,1,4.9714,1,,,,,,,,,,
정선해양관측,107-07,2020-08-20 23:44,Minute,130,38.21,200,,846,34.0216,1,2.5552,1,5.1276,1,21.2119,1,0.018994,2,1.12067,1,19.043,1,,
정선해양관측,107-07,2020-08-20 23:44,Minute,130,38.21,250,,846,34.0161,1,1.4211,1,5.5236,1,,,,,,,,,,
정선해양관측,107-07,2020-08-20 23:44,Minute,130,38.21,300,,846,34.0209,1,1.1269,1,5.9943,1,,,,,,,,,,
정선해양관측,107-07,2020-08-20 23:44,Minute,130,38.21,400,,846,34.0307,1,0.8547,1,6.7603,1,,,,,,,,,,
정선해양관측,107-07,2020-08-20 23:44,Minute,130,38.21,500,,846,34.0411,1,0.731,1,7.3107,1,37.5525,1,0.00269,2,1.55729,1,24.776,1,,
정선해양관측,107-07,2020-10-21 22:13,Minute,130,38.21,0,,846,32.9057,1,19.1177,1,5.2459,1,2.34999,1,0.003481,2,0.002084,1,0.354894,1,,
정선해양관측,107-07,2020-10-21 22:13,Minute,130,38.21,10,,846,32.9082,1,19.1181,1,5.2185,1,2.37494,1,0.00135,2,0.0022,1,0.584555,1,,
정선해양관측,107-07,2020-10-21 22:13,Minute,130,38.21,20,,846,32.898,1,19.0554,1,5.229,1,3.25587,1,0.001419,2,0.004638,1,0.692023,1,,
정선해양관측,107-07,2020-10-21 22:13,Minute,130,38.21,30,,846,33.1462,1,16.9233,1,5.4926,1,3.56322,1,0.059188,2,0.024325,1,0.630283,1,,
정선해양관측,107-07,2020-10-21 22:13,Minute,130,38.21,50,,846,33.797,1,9.1698,1,6.0206,1,7.35935,1,0.140356,2,0.451187,1,5.51785,1,,
정선해양관측,107-07,2020-10-21 22:13,Minute,130,38.21,75,,846,33.976,1,4.9674,1,5.9389,1,17.8673,1,0.011725,2,1.08465,1,15.1638,1,,
정선해양관측,107-07,2020-10-21 22:13,Minute,130,38.21,100,,846,34.0356,1,3.8253,1,5.6817,1,17.8779,1,0.002938,2,1.12371,1,16.1598,1,,
정선해양관측,107-07,2020-10-21 22:13,Minute,130,38.21,125,,846,34.024,1,2.5179,1,5.6347,1,,,,,,,,,,
정선해양관측,107-07,2020-10-21 22:13,Minute,130,38.21,150,,846,34.0378,1,1.8987,1,5.7052,1,,,,,,,,,,
정선해양관측,107-07,2020-10-21 22:13,Minute,130,38.21,200,,846,34.0392,1,1.223,1,5.6238,1,27.913,1,0.005963,2,1.58588,1,22.569,1,,
정선해양관측,107-07,2020-10-21 22:13,Minute,130,38.21,250,,846,34.0439,1,0.9933,1,5.5235,1,,,,,,,,,,
정선해양관측,107-07,2020-10-21 22:13,Minute,130,38.21,300,,846,34.0513,1,0.8813,1,5.4596,1,,,,,,,,,,
정선해양관측,107-07,2020-10-21 22:13,Minute,130,38.21,400,,846,34.0604,1,0.7566,1,5.1181,1,,,,,,,,,,
정선해양관측,107-07,2020-10-21 22:13,Minute,130,38.21,500,,846,34.0676,1,0.6677,1,4.8522,1,46.1734,1,0.003631,2,2.00824,1,27.0613,1,,
정선해양관측,107-07,2020-12-02 22:48,Minute,130,38.21,0,,846,33.4864,1,16.3926,1,5.109,1,,,,,,,,,,
정선해양관측,107-07,2020-12-02 22:48,Minute,130,38.21,10,,846,33.4854,1,16.3843,1,5.1032,1,,,,,,,,,,
정선해양관측,107-07,2020-12-02 22:48,Minute,130,38.21,20,,846,33.486,1,16.3966,1,5.1041,1,,,,,,,,,,
