project_name,station,일시,longitude,latitude,bot.depth[m],수심(m),수심(text),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],year,month,quarter,year_quarter
해양환경측정망,섬진강하구6_하구역,2016-11-01,127.7625,34.97222,0,8.0,저층,386.2,31.06,17.37,0.6,28.9,7.22,8.24,597.9,51.9,25.9,111.9,,248.4,1.14,84.6,67.1,2016,11,4,20164
해양환경측정망,섬진강하구7_하구역,2016-02-01,127.75056,34.95778,0,0.0,표층,389.0,29.94,6.84,2.82,7.5,12.49,8.41,328.0,4.0,9.5,174.5,1.2,190.7,1.76,12.3,19.7,2016,2,1,20161
해양환경측정망,섬진강하구7_하구역,2016-02-01,127.75056,34.95778,0,4.0,저층,419.3,29.95,6.81,3.06,9.6,11.91,8.41,330.3,4.2,8.5,167.9,,183.5,1.71,11.4,20.9,2016,2,1,20161
해양환경측정망,섬진강하구7_하구역,2016-05-01,127.75056,34.95778,0,0.0,표층,892.7,,19.08,1.3,20.3,7.68,8.18,1258.1,8.8,24.2,617.0,3.5,734.5,1.63,108.7,29.2,2016,5,2,20162
해양환경측정망,섬진강하구7_하구역,2016-05-01,127.75056,34.95778,0,5.0,저층,382.5,27.0,18.7,2.61,17.1,7.17,8.05,910.2,6.4,20.0,224.2,,367.5,1.33,136.9,25.6,2016,5,2,20162
해양환경측정망,섬진강하구7_하구역,2016-08-01,127.75056,34.95778,0,0.0,표층,574.0,,28.67,7.27,2.6,6.84,7.78,1347.7,9.0,26.1,283.5,1.7,304.4,2.41,11.9,51.9,2016,8,3,20163
해양환경측정망,섬진강하구7_하구역,2016-08-01,127.75056,34.95778,0,6.4,저층,312.9,28.65,27.85,8.23,7.6,5.71,7.86,941.1,8.8,24.7,60.0,,152.5,2.01,83.7,51.4,2016,8,3,20163
해양환경측정망,섬진강하구7_하구역,2016-11-01,127.75056,34.95778,0,0.0,표층,375.5,31.07,17.46,0.68,26.8,7.23,8.24,608.2,50.6,25.9,121.3,1.0,228.3,0.94,56.4,46.6,2016,11,4,20164
해양환경측정망,섬진강하구7_하구역,2016-11-01,127.75056,34.95778,0,8.0,저층,351.3,31.14,17.5,0.59,29.0,7.17,8.24,574.5,52.2,25.1,107.2,,180.9,0.9,21.5,50.3,2016,11,4,20164
해양환경측정망,섬진강하구8_하구역,2016-02-01,127.77222,34.95278,0,0.0,표층,364.4,30.36,6.93,3.18,9.2,11.81,8.41,309.5,3.8,9.5,146.3,1.0,163.0,1.78,12.9,20.1,2016,2,1,20161
해양환경측정망,섬진강하구8_하구역,2016-02-01,127.77222,34.95278,0,4.0,저층,355.3,30.38,6.9,3.18,12.0,11.85,8.4,308.4,3.9,9.1,142.1,,157.5,1.95,11.4,19.9,2016,2,1,20161
해양환경측정망,섬진강하구8_하구역,2016-05-01,127.77222,34.95278,0,0.0,표층,675.1,,18.91,1.7,4.2,7.3,8.18,1888.3,8.6,23.1,564.1,2.1,656.5,1.74,83.9,25.0,2016,5,2,20162
해양환경측정망,섬진강하구8_하구역,2016-05-01,127.77222,34.95278,0,5.5,저층,366.8,28.45,18.67,2.26,17.0,7.16,8.07,838.2,6.5,17.2,207.5,,352.9,1.07,138.8,17.5,2016,5,2,20162
해양환경측정망,섬진강하구8_하구역,2016-08-01,127.77222,34.95278,0,0.0,표층,424.8,27.02,27.9,12.6,4.7,7.23,7.95,664.7,7.7,24.9,33.2,1.8,53.0,2.5,12.2,49.5,2016,8,3,20163
해양환경측정망,섬진강하구8_하구역,2016-08-01,127.77222,34.95278,0,5.3,저층,283.0,30.85,27.2,5.7,6.4,5.35,7.87,654.8,7.3,24.6,31.1,,156.0,1.56,117.6,50.7,2016,8,3,20163
해양환경측정망,섬진강하구8_하구역,2016-11-01,127.77222,34.95278,0,0.0,표층,382.7,31.14,17.5,0.62,14.7,7.25,8.24,642.7,49.2,26.4,133.0,1.2,233.7,0.9,51.5,41.0,2016,11,4,20164
해양환경측정망,섬진강하구8_하구역,2016-11-01,127.77222,34.95278,0,7.0,저층,344.4,31.28,17.58,0.41,37.5,7.22,8.25,560.7,52.9,24.7,102.5,,170.4,0.97,15.0,46.9,2016,11,4,20164
해양환경측정망,섬진강하구9_하구역,2016-02-01,127.77111,34.94083,0,0.0,표층,274.4,30.19,6.87,3.02,8.9,11.49,8.42,318.6,4.0,9.5,159.7,1.0,170.5,1.95,6.9,22.2,2016,2,1,20161
해양환경측정망,섬진강하구9_하구역,2016-02-01,127.77111,34.94083,0,3.0,저층,274.0,30.22,6.87,2.9,10.2,11.74,8.42,318.1,4.1,8.9,153.2,,164.9,2.19,7.5,23.2,2016,2,1,20161
해양환경측정망,섬진강하구9_하구역,2016-05-01,127.77111,34.94083,0,0.0,표층,698.6,27.81,18.77,1.26,4.4,7.61,8.18,1861.5,8.7,23.6,559.9,1.7,621.5,1.62,52.9,25.6,2016,5,2,20162
해양환경측정망,섬진강하구9_하구역,2016-05-01,127.77111,34.94083,0,5.0,저층,418.4,28.21,18.79,2.14,9.1,7.38,8.13,785.0,5.9,16.9,185.8,,288.7,1.26,97.0,30.3,2016,5,2,20162
해양환경측정망,섬진강하구9_하구역,2016-08-01,127.77111,34.94083,0,0.0,표층,465.1,31.77,27.07,13.1,3.4,7.11,7.72,1729.6,5.4,13.7,146.3,1.8,162.9,2.47,11.1,47.8,2016,8,3,20163
해양환경측정망,섬진강하구9_하구역,2016-08-01,127.77111,34.94083,0,4.0,저층,271.5,30.85,27.72,11.37,6.3,6.7,7.9,447.3,3.3,9.7,15.8,,42.1,2.12,22.9,47.4,2016,8,3,20163
해양환경측정망,섬진강하구9_하구역,2016-11-01,127.77111,34.94083,0,0.0,표층,408.4,31.33,17.62,0.36,17.7,6.71,8.23,708.6,46.4,27.5,156.2,0.9,213.6,0.9,11.0,39.7,2016,11,4,20164
해양환경측정망,섬진강하구9_하구역,2016-11-01,127.77111,34.94083,0,6.0,저층,334.8,31.34,17.61,0.41,13.8,7.44,8.25,572.4,52.2,25.1,105.1,,166.5,0.84,9.2,43.3,2016,11,4,20164
해양환경측정망,성산연안1_연안,2016-02-01,126.9386111,33.48,0,0.0,표층,214.9,34.44,14.26,0.22,4.0,8.76,8.29,257.9,2.7,9.2,74.9,7.5,82.6,0.81,5.1,9.4,2016,2,1,20161
해양환경측정망,성산연안1_연안,2016-02-01,126.9386111,33.48,0,14.0,저층,269.4,34.44,14.25,0.2,2.1,8.7,8.27,247.0,2.6,9.3,71.7,,85.2,0.9,10.9,9.8,2016,2,1,20161
해양환경측정망,성산연안1_연안,2016-05-01,126.9386111,33.48,0,0.0,표층,154.5,34.02,16.37,2.04,11.4,9.99,8.17,245.6,1.7,2.5,27.4,6.5,48.0,0.87,19.0,14.2,2016,5,2,20162
해양환경측정망,성산연안1_연안,2016-05-01,126.9386111,33.48,0,15.0,저층,104.6,34.23,16.2,1.9,4.6,9.48,8.18,220.8,1.9,1.0,13.0,,46.5,0.7,31.6,11.5,2016,5,2,20162
해양환경측정망,성산연안1_연안,2016-08-01,126.9386111,33.48,0,0.0,표층,168.6,29.25,27.72,0.89,6.0,7.47,8.37,195.6,1.2,2.8,18.7,5.5,31.4,1.02,11.5,12.0,2016,8,3,20163
해양환경측정망,성산연안1_연안,2016-08-01,126.9386111,33.48,0,19.0,저층,213.4,31.73,21.23,0.73,6.3,6.96,8.23,259.1,2.0,5.7,60.3,,75.2,1.0,12.9,17.5,2016,8,3,20163
해양환경측정망,성산연안1_연안,2016-11-01,126.9386111,33.48,0,0.0,표층,138.4,34.23,22.14,2.06,2.4,7.3,8.22,124.8,1.8,3.7,18.8,15.0,28.8,0.58,8.2,12.0,2016,11,4,20164
해양환경측정망,성산연안1_연안,2016-11-01,126.9386111,33.48,0,15.0,저층,150.8,34.1,20.4,1.33,2.6,7.3,8.23,165.0,2.6,5.0,36.8,,46.9,0.69,7.5,12.1,2016,11,4,20164
해양환경측정망,성산연안2_연안,2016-02-01,126.9386111,33.41138889,0,0.0,표층,221.8,34.5,14.64,0.23,3.3,8.42,8.27,221.3,2.7,8.5,63.4,10.5,69.7,0.83,3.5,26.3,2016,2,1,20161
해양환경측정망,성산연안2_연안,2016-02-01,126.9386111,33.41138889,0,44.0,저층,224.0,34.5,14.66,0.23,1.3,8.41,8.26,221.6,2.7,9.2,62.8,,69.5,0.95,4.0,10.9,2016,2,1,20161
해양환경측정망,성산연안2_연안,2016-05-01,126.9386111,33.41138889,0,0.0,표층,126.9,34.3,16.11,1.24,10.0,9.61,8.18,201.0,1.8,2.1,10.2,7.5,39.6,0.63,27.6,11.5,2016,5,2,20162
해양환경측정망,성산연안2_연안,2016-05-01,126.9386111,33.41138889,0,46.0,저층,112.3,34.31,15.95,1.22,3.8,9.23,8.22,202.8,3.2,1.5,23.4,,49.8,0.68,23.2,13.6,2016,5,2,20162
해양환경측정망,성산연안2_연안,2016-08-01,126.9386111,33.41138889,0,0.0,표층,153.8,28.4,29.81,0.85,3.2,7.4,8.18,198.0,0.6,3.3,21.5,7.0,32.2,1.39,10.1,10.3,2016,8,3,20163
해양환경측정망,성산연안2_연안,2016-08-01,126.9386111,33.41138889,0,47.0,저층,218.4,33.87,16.39,0.19,5.3,6.5,8.13,293.4,3.0,13.1,92.8,,104.9,0.55,9.1,16.9,2016,8,3,20163
해양환경측정망,성산연안2_연안,2016-11-01,126.9386111,33.41138889,0,0.0,표층,139.7,34.23,22.06,2.36,1.9,7.31,8.22,127.1,1.7,3.7,19.1,17.0,28.1,0.71,7.3,12.4,2016,11,4,20164
해양환경측정망,성산연안2_연안,2016-11-01,126.9386111,33.41138889,0,46.0,저층,166.8,34.12,17.73,1.48,2.2,7.02,8.21,207.4,3.0,7.1,53.3,,61.3,0.66,5.0,13.3,2016,11,4,20164
해양환경측정망,성산연안H1_항만,2016-02-01,126.9275,33.47083333,0,0.0,표층,397.0,34.01,11.07,0.18,5.3,9.48,8.44,685.6,3.8,9.1,162.5,3.0,186.4,0.87,20.1,15.8,2016,2,1,20161
해양환경측정망,성산연안H1_항만,2016-02-01,126.9275,33.47083333,0,3.0,저층,319.6,33.74,11.66,0.3,4.9,9.3,8.37,464.0,2.8,11.5,112.4,,129.3,1.06,14.1,14.3,2016,2,1,20161
해양환경측정망,성산연안H1_항만,2016-08-01,126.9275,33.47083333,0,0.0,표층,295.5,28.2,28.47,8.34,6.2,9.84,8.41,662.5,3.4,3.3,7.3,2.0,30.6,2.74,19.9,30.6,2016,8,3,20163
해양환경측정망,성산연안H1_항만,2016-08-01,126.9275,33.47083333,0,3.0,저층,242.7,28.6,27.78,6.04,8.1,7.92,8.36,258.8,1.8,4.3,13.1,,55.0,2.15,40.1,28.4,2016,8,3,20163
해양환경측정망,속초연안1_연안,2016-02-01,128.605,38.19972222,0,0.0,표층,291.8,33.77,4.67,1.51,18.3,11.24,8.23,193.3,2.9,8.2,56.1,8.5,73.7,0.97,14.7,47.9,2016,2,1,20161
해양환경측정망,속초연안1_연안,2016-02-01,128.605,38.19972222,0,14.0,저층,242.8,33.78,4.71,1.5,15.5,11.08,8.21,175.2,2.1,6.0,53.2,,65.0,1.17,9.8,16.3,2016,2,1,20161
해양환경측정망,속초연안1_연안,2016-05-01,128.605,38.19972222,0,0.0,표층,165.0,33.83,12.77,1.21,11.8,8.79,7.95,39.3,1.7,3.4,6.5,7.0,11.9,1.46,3.7,12.9,2016,5,2,20162
해양환경측정망,속초연안1_연안,2016-05-01,128.605,38.19972222,0,12.0,저층,142.0,33.95,10.83,1.0,3.8,9.4,7.94,59.9,1.7,3.7,2.3,,9.0,0.89,5.0,13.5,2016,5,2,20162
해양환경측정망,속초연안1_연안,2016-08-01,128.605,38.19972222,0,0.0,표층,141.3,32.92,17.9,2.2,5.6,8.4,8.03,43.6,0.7,1.6,19.4,9.0,34.2,1.35,14.1,16.0,2016,8,3,20163
해양환경측정망,속초연안1_연안,2016-08-01,128.605,38.19972222,0,16.0,저층,123.2,33.11,14.65,2.38,5.1,8.91,8.0,77.5,0.2,0.4,17.3,,32.7,1.01,15.2,12.1,2016,8,3,20163
해양환경측정망,속초연안1_연안,2016-11-01,128.605,38.19972222,0,0.0,표층,180.5,33.25,12.01,3.28,6.2,8.67,8.26,26.5,1.4,3.5,13.9,6.5,22.8,0.91,7.6,13.5,2016,11,4,20164
해양환경측정망,속초연안1_연안,2016-11-01,128.605,38.19972222,0,31.0,저층,176.9,33.53,12.71,3.4,13.7,8.84,8.26,26.3,1.4,3.9,11.0,,19.6,0.99,7.2,13.0,2016,11,4,20164
해양환경측정망,속초연안2_연안,2016-02-01,128.6116667,38.21361111,0,0.0,표층,199.4,33.75,4.75,1.28,13.7,11.47,8.23,177.7,2.4,7.3,48.7,8.0,62.2,0.76,11.0,13.5,2016,2,1,20161
해양환경측정망,속초연안2_연안,2016-02-01,128.6116667,38.21361111,0,19.0,저층,213.1,33.8,4.75,1.02,9.8,11.28,8.25,174.0,1.8,5.9,55.0,,65.4,0.88,8.6,16.2,2016,2,1,20161
해양환경측정망,속초연안2_연안,2016-05-01,128.6116667,38.21361111,0,0.0,표층,135.9,33.84,13.09,0.42,4.3,8.4,7.98,38.8,1.3,3.3,1.6,10.1,5.1,0.67,2.1,12.2,2016,5,2,20162
해양환경측정망,속초연안2_연안,2016-05-01,128.6116667,38.21361111,0,21.0,저층,154.3,33.94,11.47,0.85,3.8,9.88,7.96,66.6,1.6,3.0,1.8,,5.2,0.84,1.9,13.6,2016,5,2,20162
해양환경측정망,속초연안2_연안,2016-08-01,128.6116667,38.21361111,0,0.0,표층,119.9,31.4,18.09,0.81,21.5,8.38,7.98,52.0,1.5,0.8,5.6,10.8,27.1,1.03,20.0,12.8,2016,8,3,20163
해양환경측정망,속초연안2_연안,2016-08-01,128.6116667,38.21361111,0,20.0,저층,119.2,33.22,12.82,0.85,4.5,9.28,7.97,60.3,0.9,1.5,2.6,,19.0,0.78,15.5,11.0,2016,8,3,20163
해양환경측정망,속초연안2_연안,2016-11-01,128.6116667,38.21361111,0,0.0,표층,182.0,33.1,11.74,2.88,3.8,8.72,8.26,26.0,1.0,3.3,6.2,6.5,12.7,0.88,5.5,12.2,2016,11,4,20164
해양환경측정망,속초연안2_연안,2016-11-01,128.6116667,38.21361111,0,23.0,저층,165.6,33.1,11.75,2.46,9.7,8.69,8.28,25.5,1.0,3.6,5.5,,12.6,0.94,6.0,13.1,2016,11,4,20164
해양환경측정망,속초연안3_연안,2016-02-01,128.6136111,38.22083333,0,0.0,표층,183.8,33.81,4.81,1.09,19.3,11.13,8.22,208.4,2.9,8.3,58.0,10.0,69.9,1.16,9.0,12.3,2016,2,1,20161
해양환경측정망,속초연안3_연안,2016-02-01,128.6136111,38.22083333,0,22.0,저층,212.0,33.83,4.86,1.14,3.7,11.21,8.23,179.6,2.1,6.3,57.8,,65.9,1.24,6.1,16.5,2016,2,1,20161
해양환경측정망,속초연안3_연안,2016-05-01,128.6136111,38.22083333,0,0.0,표층,137.9,33.88,13.35,0.26,5.1,8.45,7.96,28.5,1.2,3.3,1.0,12.4,3.5,0.78,1.3,11.7,2016,5,2,20162
해양환경측정망,속초연안3_연안,2016-05-01,128.6136111,38.22083333,0,28.0,저층,193.6,33.97,7.92,1.08,6.2,9.37,7.92,135.4,2.3,4.7,32.6,,39.8,0.66,4.8,20.7,2016,5,2,20162
해양환경측정망,속초연안3_연안,2016-08-01,128.6136111,38.22083333,0,0.0,표층,124.5,32.73,18.71,1.11,9.5,8.17,7.98,75.2,1.3,0.5,2.4,8.1,27.4,1.1,23.7,11.6,2016,8,3,20163
해양환경측정망,속초연안3_연안,2016-08-01,128.6136111,38.22083333,0,24.0,저층,123.4,33.29,11.55,0.69,2.9,9.18,7.97,93.4,1.0,1.5,1.8,,15.8,0.65,13.0,9.0,2016,8,3,20163
해양환경측정망,속초연안3_연안,2016-11-01,128.6136111,38.22083333,0,0.0,표층,165.2,33.13,11.87,1.64,7.4,8.69,8.28,45.4,1.0,3.4,7.2,9.0,14.6,0.8,6.3,10.2,2016,11,4,20164
해양환경측정망,속초연안3_연안,2016-11-01,128.6136111,38.22083333,0,28.0,저층,160.4,33.15,11.94,1.59,9.4,8.61,8.28,55.0,1.0,3.6,7.3,,15.7,0.74,7.4,11.0,2016,11,4,20164
해양환경측정망,속초연안4_연안,2016-02-01,128.6655556,38.1175,0,0.0,표층,190.3,33.82,5.07,0.84,14.9,10.96,8.22,227.0,3.3,8.9,69.8,11.0,80.1,1.07,7.0,12.0,2016,2,1,20161
해양환경측정망,속초연안4_연안,2016-02-01,128.6655556,38.1175,0,39.0,저층,215.5,33.88,5.28,0.87,16.5,10.99,8.25,182.3,2.4,6.7,53.5,,62.4,0.87,6.5,13.2,2016,2,1,20161
해양환경측정망,속초연안4_연안,2016-05-01,128.6655556,38.1175,0,0.0,표층,150.7,33.89,13.48,0.23,13.5,8.51,7.98,38.1,1.3,3.3,0.8,13.2,3.8,0.56,1.7,9.2,2016,5,2,20162
해양환경측정망,속초연안4_연안,2016-05-01,128.6655556,38.1175,0,38.0,저층,270.1,33.95,5.16,0.25,16.6,8.19,7.81,241.0,3.0,13.7,97.0,,114.0,0.52,14.1,29.6,2016,5,2,20162
해양환경측정망,속초연안4_연안,2016-08-01,128.6655556,38.1175,0,0.0,표층,110.5,32.37,22.35,0.22,14.4,7.56,7.99,52.3,0.8,0.3,1.0,19.8,18.6,1.0,16.8,8.3,2016,8,3,20163
해양환경측정망,속초연안4_연안,2016-08-01,128.6655556,38.1175,0,39.0,저층,128.7,33.79,10.08,1.34,3.4,9.13,8.03,159.8,0.9,2.8,1.7,,18.6,0.73,15.9,15.7,2016,8,3,20163
해양환경측정망,속초연안4_연안,2016-11-01,128.6655556,38.1175,0,0.0,표층,164.4,33.18,12.48,0.4,3.1,8.46,8.28,99.8,1.1,3.7,7.8,13.0,15.6,0.72,6.7,9.0,2016,11,4,20164
해양환경측정망,속초연안4_연안,2016-11-01,128.6655556,38.1175,0,36.0,저층,153.5,33.19,12.46,0.3,3.2,8.48,8.28,107.5,1.2,4.7,9.7,,21.3,0.65,10.4,10.1,2016,11,4,20164
해양환경측정망,속초연안H1_항만,2016-02-01,128.5977778,38.20888889,0,0.0,표층,223.2,33.71,4.83,3.56,9.1,11.08,8.23,165.4,2.0,6.3,44.9,2.5,58.0,0.87,11.1,19.5,2016,2,1,20161
해양환경측정망,속초연안H1_항만,2016-02-01,128.5977778,38.20888889,0,6.0,저층,216.2,33.77,4.78,4.3,3.7,11.24,8.19,158.9,2.0,5.0,49.2,,62.9,0.9,11.7,15.4,2016,2,1,20161
해양환경측정망,속초연안H1_항만,2016-08-01,128.5977778,38.20888889,0,0.0,표층,220.5,31.59,23.84,4.78,7.7,8.62,8.07,57.3,0.1,1.1,6.0,3.8,29.1,2.29,23.0,19.4,2016,8,3,20163
해양환경측정망,속초연안H1_항만,2016-08-01,128.5977778,38.20888889,0,10.0,저층,137.3,33.05,16.36,2.62,3.8,8.46,7.99,93.5,0.5,1.4,0.7,,16.1,1.04,14.9,9.5,2016,8,3,20163
해양환경측정망,속초연안H2_항만,2016-02-01,128.5883333,38.19722222,0,0.0,표층,214.0,33.62,4.57,6.9,25.4,11.33,8.39,177.8,2.2,6.9,57.0,2.5,76.7,1.14,17.4,15.1,2016,2,1,20161
해양환경측정망,속초연안H2_항만,2016-02-01,128.5883333,38.19722222,0,5.0,저층,234.0,33.65,4.69,16.72,28.2,11.14,8.26,208.8,2.0,3.2,36.4,,53.4,1.0,15.0,13.6,2016,2,1,20161
해양환경측정망,속초연안H2_항만,2016-08-01,128.5883333,38.19722222,0,0.0,표층,234.7,32.91,18.14,1.55,6.4,7.88,7.99,280.6,4.2,5.5,29.1,3.8,109.8,2.07,76.6,19.8,2016,8,3,20163
해양환경측정망,속초연안H2_항만,2016-08-01,128.5883333,38.19722222,0,5.0,저층,178.6,32.99,17.71,1.46,9.9,7.69,7.93,349.0,2.1,3.9,13.2,,48.4,1.29,33.1,12.8,2016,8,3,20163
해양환경측정망,시화호1_환경관리,2016-02-01,126.71194,37.29694,0,0.0,표층,782.7,30.61,2.68,0.74,5.0,12.39,8.35,425.9,13.7,23.4,320.6,1.8,427.3,1.21,93.1,34.9,2016,2,1,20161
해양환경측정망,시화호1_환경관리,2016-02-01,126.71194,37.29694,0,2.0,저층,672.1,30.61,2.68,0.51,5.9,12.25,8.44,433.8,13.9,24.1,295.6,,395.0,1.02,85.6,29.0,2016,2,1,20161
해양환경측정망,시화호1_환경관리,2016-05-01,126.71194,37.29694,0,0.0,표층,401.6,30.83,15.1,0.25,9.4,9.44,8.09,213.6,8.0,7.7,166.0,1.8,219.8,1.17,45.7,28.8,2016,5,2,20162
해양환경측정망,시화호1_환경관리,2016-05-01,126.71194,37.29694,0,6.1,저층,418.9,30.89,14.56,0.17,10.2,9.37,8.09,174.8,8.7,5.9,189.1,,239.6,1.28,41.8,28.7,2016,5,2,20162
해양환경측정망,시화호1_환경관리,2016-08-01,126.71194,37.29694,0,0.0,표층,399.2,29.48,29.31,13.64,15.4,9.44,8.12,14.6,0.0,6.4,2.6,1.0,19.1,3.43,16.5,78.5,2016,8,3,20163
해양환경측정망,시화호1_환경관리,2016-08-01,126.71194,37.29694,0,6.0,저층,433.8,30.12,27.29,11.52,25.4,7.66,8.09,204.6,7.4,7.2,43.6,,103.3,1.87,52.3,62.5,2016,8,3,20163
해양환경측정망,시화호1_환경관리,2016-11-01,126.71194,37.29694,0,0.0,표층,574.4,30.8,11.5,2.86,6.2,8.71,7.99,246.2,5.7,41.5,97.6,1.6,152.0,1.94,48.7,66.0,2016,11,4,20164
해양환경측정망,시화호1_환경관리,2016-11-01,126.71194,37.29694,0,3.8,저층,582.3,31.13,11.57,2.79,10.2,8.61,7.98,644.9,15.3,41.5,272.0,,325.2,1.66,38.0,63.7,2016,11,4,20164
해양환경측정망,시화호10_환경관리,2016-02-01,126.61528,37.30833,0,0.0,표층,658.7,31.41,3.06,0.64,17.8,12.03,8.38,602.1,8.0,31.7,307.6,0.5,421.4,1.09,105.7,36.9,2016,2,1,20161
해양환경측정망,시화호10_환경관리,2016-02-01,126.61528,37.30833,0,14.0,저층,642.3,31.43,2.96,0.56,19.1,11.72,8.37,602.8,7.7,31.4,284.0,,384.4,1.0,92.7,41.9,2016,2,1,20161
해양환경측정망,시화호10_환경관리,2016-05-01,126.61528,37.30833,0,0.0,표층,454.8,30.67,15.41,0.25,8.2,9.01,8.09,272.5,11.3,4.9,181.0,2.0,255.6,1.42,63.3,29.3,2016,5,2,20162
해양환경측정망,시화호10_환경관리,2016-05-01,126.61528,37.30833,0,13.5,저층,471.7,31.0,13.77,0.29,10.2,9.12,8.08,145.3,6.9,4.7,169.2,,233.0,1.23,56.9,39.2,2016,5,2,20162
해양환경측정망,시화호10_환경관리,2016-08-01,126.61528,37.30833,0,0.0,표층,354.4,30.17,27.2,17.48,12.8,8.45,8.16,12.3,4.3,6.1,9.3,1.2,20.8,1.79,7.2,59.6,2016,8,3,20163
해양환경측정망,시화호10_환경관리,2016-08-01,126.61528,37.30833,0,14.6,저층,421.8,30.34,26.27,4.28,26.4,7.25,8.12,125.9,11.3,16.3,61.4,,157.3,0.98,84.6,54.1,2016,8,3,20163
해양환경측정망,시화호10_환경관리,2016-11-01,126.61528,37.30833,0,0.0,표층,475.5,31.53,13.72,1.28,5.6,8.42,8.05,539.2,15.5,42.6,277.4,1.8,343.9,0.97,51.0,55.3,2016,11,4,20164
해양환경측정망,시화호10_환경관리,2016-11-01,126.61528,37.30833,0,11.4,저층,493.2,31.53,13.4,1.06,7.2,8.21,8.04,410.6,11.4,34.4,206.2,,269.0,0.85,51.4,51.6,2016,11,4,20164
해양환경측정망,시화호2_환경관리,2016-02-01,126.66722,37.30083,0,0.0,표층,709.7,30.94,2.81,0.86,3.9,12.36,8.42,465.9,10.8,24.6,309.4,2.0,392.2,1.16,71.9,32.3,2016,2,1,20161
해양환경측정망,시화호2_환경관리,2016-02-01,126.66722,37.30083,0,8.0,저층,634.9,31.21,2.75,0.67,7.0,12.13,8.41,516.5,9.4,26.5,282.6,,357.2,1.1,65.3,35.9,2016,2,1,20161
해양환경측정망,시화호2_환경관리,2016-05-01,126.66722,37.30083,0,0.0,표층,231.5,31.01,14.4,0.33,8.0,9.31,8.07,208.3,7.6,8.0,175.7,1.5,226.4,1.34,43.1,20.7,2016,5,2,20162
해양환경측정망,시화호2_환경관리,2016-05-01,126.66722,37.30083,0,10.5,저층,419.8,31.06,14.03,0.63,9.2,9.38,8.09,171.0,7.8,7.1,202.8,,229.9,1.2,19.3,31.1,2016,5,2,20162
해양환경측정망,시화호2_환경관리,2016-08-01,126.66722,37.30083,0,0.0,표층,359.8,30.28,26.9,9.28,15.4,8.15,7.98,86.6,18.5,10.6,88.2,1.6,134.3,1.7,27.6,51.2,2016,8,3,20163
해양환경측정망,시화호2_환경관리,2016-08-01,126.66722,37.30083,0,6.5,저층,441.7,30.28,26.53,6.04,18.2,7.08,7.98,123.8,25.1,22.8,144.8,,229.4,1.5,59.5,54.8,2016,8,3,20163
해양환경측정망,시화호2_환경관리,2016-11-01,126.66722,37.30083,0,0.0,표층,494.6,31.52,13.07,0.89,4.4,8.3,7.96,417.7,12.6,40.3,210.6,2.2,274.4,1.0,51.2,51.1,2016,11,4,20164
해양환경측정망,시화호2_환경관리,2016-11-01,126.66722,37.30083,0,7.3,저층,507.4,31.51,13.07,0.92,7.4,8.5,7.97,533.9,16.3,40.3,277.3,,302.8,1.16,9.2,47.8,2016,11,4,20164
해양환경측정망,시화호3_환경관리,2016-02-01,126.60306,37.29139,0,0.0,표층,687.2,31.46,3.09,1.07,14.9,11.92,8.35,603.2,7.2,31.8,303.6,0.8,408.2,0.99,97.4,38.7,2016,2,1,20161
해양환경측정망,시화호3_환경관리,2016-02-01,126.60306,37.29139,0,3.0,저층,620.7,31.46,3.05,0.58,16.9,11.71,8.37,600.3,7.5,32.0,281.9,,368.4,0.99,79.0,37.9,2016,2,1,20161
해양환경측정망,시화호3_환경관리,2016-05-01,126.60306,37.29139,0,0.0,표층,235.7,30.94,15.02,0.35,12.2,9.43,8.08,224.1,7.7,7.8,161.9,1.5,223.9,1.54,54.3,29.8,2016,5,2,20162
해양환경측정망,시화호3_환경관리,2016-05-01,126.60306,37.29139,0,7.7,저층,386.0,31.08,14.03,0.18,19.6,9.21,8.09,145.6,6.0,5.9,144.0,,191.2,1.28,41.2,25.0,2016,5,2,20162
해양환경측정망,시화호3_환경관리,2016-08-01,126.60306,37.29139,0,0.0,표층,368.7,30.31,26.75,10.2,14.0,8.29,7.87,33.2,10.0,4.1,39.6,1.6,84.0,1.92,34.4,51.2,2016,8,3,20163
해양환경측정망,시화호3_환경관리,2016-08-01,126.60306,37.29139,0,8.0,저층,430.1,30.33,26.52,7.64,19.2,7.58,7.95,119.2,20.6,17.1,132.5,,208.7,1.39,55.7,56.9,2016,8,3,20163
해양환경측정망,시화호3_환경관리,2016-11-01,126.60306,37.29139,0,0.0,표층,488.6,31.56,13.53,1.22,11.0,8.36,7.7,519.0,14.0,40.1,263.4,1.2,324.2,1.27,46.8,54.8,2016,11,4,20164
해양환경측정망,시화호3_환경관리,2016-11-01,126.60306,37.29139,0,6.5,저층,495.7,31.56,13.51,0.9,13.6,8.38,7.86,539.3,14.0,40.1,271.2,,348.0,1.13,62.8,48.5,2016,11,4,20164
