"project_name","station","yyyy-mm-dd hh:mm:ss","Longitude [degrees_east]","Latitude [degrees_north]","bot.depth[m]","수심(m)","dep_flag","총질소[μg/L]","tn_qc","염분[psu]","sal_qc","수온[℃]","wtrtmp_qc","클로로필-a[μg/L]","chla_qc","부유물질 농도[mg/L]","sussed_qc","용존산소[mg/L]","disoxy_qc","수소이온농도[무단위]","hydioncon_qc","규산염[μg/L]","reasil_qc","아질산성질소[μg/L]","nitnit_qc","인산염인[μg/L]","po4p_qc","질산성질소[μg/L]","natnit_qc","투명도[m]","tr_qc","용존무기질소[μg/L]","disinon_qc","화학적산소요구량[mg/L]","cheoxydem_qc","암모니아성 질소[μg/L]","amn_qc","총인[μg/L]","totp_qc"
"해양환경측정망","여자만1_연안","2017-05-22 10:26:00","127.4877778","34.80416667","0","5.5","0","182.7","2","33.26","1","21.71","1","7.53","1","21","2","7.49","1","8.1","2","1521.2","4","1.9","2","1.2","1","4.4","1","","","6.9","2","1.94","2","0.6","2","25.3","2"
"해양환경측정망","여자만1_연안","2017-08-19 00:00:00","127.4877778","34.80416667","0","0","0","221","2","31.04","1","29.73","1","9.24","1","8.5","2","9.63","1","8.23","2","130.8","4","3.6","2","17.3","4","3.1","1","1.5","2","7.4","2","1.35","2","0.7","2","35.4","2"
"해양환경측정망","여자만1_연안","2017-08-19 00:00:00","127.4877778","34.80416667","0","5.5","0","199","2","31.26","1","29.3","1","8.68","1","6.6","2","9.15","1","8.22","2","134.2","4","7.6","2","16.2","4","10.6","1","","","18.7","2","2.94","2","0.5","2","32.1","2"
"해양환경측정망","여자만1_연안","2017-11-18 13:32:00","127.4877778","34.80416667","0","0","0","229.5","2","31.95","1","12.27","1","1.69","1","53.8","2","5.84","1","8.08","2","810.5","4","2.8","2","26.4","4","32.8","1","0.8","2","65.6","2","1.21","2","30","2","34.8","2"
"해양환경측정망","여자만1_연안","2017-11-18 13:32:00","127.4877778","34.80416667","0","6","0","128.1","2","31.95","1","12.27","1","1.72","1","54.7","2","5.89","1","8.1","2","697.7","4","4.8","2","23.5","4","29.9","1","","","73.9","2","2.14","2","39.2","2","24.3","2"
"해양환경측정망","여자만2_연안","2017-02-14 11:02:00","127.4444444","34.76805556","0","0","0","166.9","2","33.11","1","4.56","1","1.15","1","62.8","2","10.89","1","8.21","2","89.7","1","1.3","2","7.6","4","10.5","1","0.6","2","18","2","1.43","2","6.2","2","32","2"
"해양환경측정망","여자만2_연안","2017-02-14 11:02:00","127.4444444","34.76805556","0","5","0","125.7","2","33.1","1","4.54","1","0.97","1","55","2","10.87","1","8.23","2","77.4","1","0.9","2","3.3","1","5.2","1","","","12.2","2","1.34","2","6.1","2","18.8","2"
"해양환경측정망","여자만2_연안","2017-05-22 10:00:00","127.4444444","34.76805556","0","0","0","185.4","2","33.7","1","21.67","1","5.9","1","31.8","2","7.36","1","8.08","2","1066.9","4","0.5","2","1.9","1","1.2","1","0.7","2","2.4","2","1.64","2","0.7","2","25.9","2"
"해양환경측정망","여자만2_연안","2017-05-22 10:00:00","127.4444444","34.76805556","0","3.5","0","137.2","2","33.69","1","21.65","1","6.1","1","45.2","2","6.96","1","8.05","2","1064.5","4","2","2","6.2","4","5.7","1","","","8.4","2","1.62","2","0.7","2","23.7","2"
"해양환경측정망","여자만2_연안","2017-08-19 00:00:00","127.4444444","34.76805556","0","0","0","221.2","2","32.03","1","28.88","1","7.54","1","10.4","2","9.63","1","8.31","2","93.4","1","1.8","2","16.8","4","1.1","1","2.4","2","3.7","2","2.22","2","0.9","2","34.3","2"
"해양환경측정망","여자만2_연안","2017-08-19 00:00:00","127.4444444","34.76805556","0","3.4","0","190.8","2","32.04","1","28.87","1","6.96","1","7","2","9.69","1","8.33","2","102.6","1","5.1","2","16.2","4","3.9","1","","","9.5","2","4.12","2","0.4","2","34","2"
"해양환경측정망","여자만2_연안","2017-11-18 13:10:00","127.4444444","34.76805556","0","0","0","218.5","2","32.13","1","12","1","1.46","1","20.6","2","8.71","1","8.09","2","716.8","4","2.5","2","25.8","4","30.2","1","1.2","2","69.5","2","1.03","2","36.8","2","33.4","2"
"해양환경측정망","여자만2_연안","2017-11-18 13:10:00","127.4444444","34.76805556","0","3.5","0","168.9","2","32.13","1","12.01","1","1.47","1","20.4","2","8.87","1","8.11","2","635.1","4","4.4","2","22","4","28.4","1","","","59.7","2","1.72","2","26.9","2","27","2"
"해양환경측정망","여자만3_연안","2017-02-14 10:25:00","127.5222222","34.6775","0","0","0","147.5","2","33.31","1","5.87","1","4.86","1","25.8","2","10.39","1","8.2","2","46.1","1","0.8","2","6.7","4","2.9","1","0.9","2","9.6","2","1.39","2","5.9","2","22.2","2"
"해양환경측정망","여자만3_연안","2017-02-14 10:25:00","127.5222222","34.6775","0","12","0","147.1","2","33.32","1","5.88","1","3.87","1","22.5","2","10.33","1","8.22","2","34.5","1","0.5","2","2","1","1.5","1","","","8.5","2","1.39","2","6.5","2","22.2","2"
"해양환경측정망","여자만3_연안","2017-05-22 09:20:00","127.5222222","34.6775","0","0","0","117","2","33.57","1","19.46","1","3.85","1","12.7","2","8.67","1","8.15","2","730","4","2.5","2","4.9","4","7","1","1","2","10.3","2","1.78","2","0.8","2","15.5","2"
"해양환경측정망","여자만3_연안","2017-05-22 09:20:00","127.5222222","34.6775","0","11","0","135.7","2","33.81","1","17.46","1","4.96","1","23.1","2","7.91","1","8.09","2","483","4","6.7","2","2.9","1","31","1","","","38.7","2","1.61","2","1","2","18.5","2"
"해양환경측정망","여자만3_연안","2017-08-19 00:00:00","127.5222222","34.6775","0","0","0","157.4","2","32.61","1","28.36","1","5.42","1","6.9","2","9.66","1","8.34","2","64.7","1","2","2","17.2","4","1.6","1","3.9","2","4.4","2","1.83","2","0.8","2","26.5","2"
"해양환경측정망","여자만3_연안","2017-08-19 00:00:00","127.5222222","34.6775","0","10","0","130.8","2","32.58","1","28.21","1","5.46","1","11.7","2","9.69","1","8.34","2","73.7","1","4.2","2","16.2","4","3.9","1","","","8.7","2","3.33","2","0.6","2","24.8","2"
"해양환경측정망","여자만3_연안","2017-11-18 14:17:00","127.5222222","34.6775","0","0","0","210.4","2","32.16","1","13.61","1","1.42","1","38.5","2","5.39","1","8.12","2","507.3","4","2.3","2","22.3","4","24.6","1","0.8","2","55.5","2","1.31","2","28.6","2","29.1","2"
"해양환경측정망","여자만3_연안","2017-11-18 14:17:00","127.5222222","34.6775","0","9.5","0","116","2","32.16","1","13.61","1","1.56","1","32.3","2","5.44","1","8.13","2","487.8","4","4.5","2","21.9","4","25.7","1","","","72.5","2","1.77","2","42.2","2","22.9","2"
"해양환경측정망","영일만1_연안","2017-02-26 07:38:00","129.3925","36.04138889","0","0","0","166.4","2","34.34","1","10.56","1","0.75","1","6.4","2","9.16","1","8.32","2","162.2","4","2.5","2","7.7","4","37.3","1","3.5","2","52","2","1.07","2","12.1","2","23.6","2"
"해양환경측정망","영일만1_연안","2017-02-26 07:38:00","129.3925","36.04138889","0","8","0","196.7","2","34.36","1","10.86","1","0.78","1","7.1","2","9.11","1","8.33","2","158.7","4","2.5","2","7.6","4","39.2","1","","","51.5","2","0.78","2","9.7","2","20.6","2"
"해양환경측정망","영일만1_연안","2017-05-17 07:40:00","129.3925","36.04138889","0","0","0","189","2","34.19","1","14.48","1","4.54","1","4.5","2","9.27","1","8.15","2","314.3","4","4.3","2","6.5","4","42.6","1","4","2","47.8","2","1.4","2","0.9","2","22.4","2"
"해양환경측정망","영일만1_연안","2017-05-17 07:40:00","129.3925","36.04138889","0","7","0","199.6","2","34.23","1","14.34","1","5.86","1","6.7","2","9.45","1","8.19","2","240.2","4","1.7","2","3.3","4","15.7","1","","","17.8","2","2.5","2","0.4","2","13.9","2"
"해양환경측정망","영일만1_연안","2017-08-05 00:00:00","129.3925","36.04138889","0","0","0","225.8","2","31.88","1","26.12","1","7.2","1","6.3","2","8.4","1","8.22","2","105.1","1","4.9","2","3","4","21.7","1","2","2","27.5","2","1.33","2","0.9","2","22.8","2"
"해양환경측정망","영일만1_연안","2017-08-05 00:00:00","129.3925","36.04138889","0","9","0","206.2","2","32.8","1","24.42","1","4.32","1","9.8","2","6.96","1","8.08","2","414.5","4","3.5","2","7.1","4","10.5","1","","","17.7","2","1.36","2","3.7","2","28.1","2"
"해양환경측정망","영일만1_연안","2017-11-26 08:05:00","129.3925","36.04138889","0","0","0","190.2","2","33.63","1","12.67","1","3.08","1","2.8","2","8.83","1","8.26","2","253.7","4","7.4","2","18.8","4","80.4","4","6","2","100.1","2","0.9","2","12.3","2","21.9","2"
"해양환경측정망","영일만1_연안","2017-11-26 08:05:00","129.3925","36.04138889","0","6","0","183.8","2","33.68","1","12.75","1","3","1","3.7","2","8.79","1","8.26","2","123.7","1","4.8","2","15.3","4","35.4","1","","","53.5","2","1.01","2","13.2","2","23","2"
"해양환경측정망","영일만10_연안","2017-02-26 11:20:00","129.48","36.07694444","0","0","0","155.6","2","34.21","1","11.85","1","0.23","1","3.1","2","8.89","1","8.29","2","217.8","4","2.2","2","7.5","4","31.1","1","9","2","37.5","2","1.75","2","4.2","2","18.3","2"
"해양환경측정망","영일만10_연안","2017-02-26 11:20:00","129.48","36.07694444","0","25","0","152.3","2","34.5","1","11.24","1","0.46","1","12.6","2","8.81","1","8.3","2","245.7","4","2.2","2","7.7","4","29.6","1","","","40.3","2","1.81","2","8.5","2","17.7","2"
"해양환경측정망","영일만10_연안","2017-05-16 13:55:00","129.48","36.07694444","0","0","0","119.5","2","34.29","1","15.14","1","2.46","1","9.1","2","9.62","1","8.27","2","40.5","1","1.2","2","2.2","1","3.1","1","5.5","2","4.5","2","2.04","2","0.2","2","16.8","2"
"해양환경측정망","영일만10_연안","2017-05-16 13:55:00","129.48","36.07694444","0","25","0","194.3","2","34.24","1","8.31","1","1.27","1","7.6","2","7.36","1","8.04","2","619","4","4.5","2","29.6","4","185.3","4","","","190.5","2","2.29","2","0.7","2","30.9","2"
"해양환경측정망","영일만10_연안","2017-08-05 00:00:00","129.48","36.07694444","0","0","0","124.1","2","32.66","1","25.36","1","1.04","1","20.4","2","8.72","1","8.25","2","74.8","1","0.7","2","1","1","6.7","1","7.2","2","8.4","2","1.58","2","1","2","8.2","2"
"해양환경측정망","영일만10_연안","2017-08-05 00:00:00","129.48","36.07694444","0","25","0","143.7","2","34.3","1","12.61","1","0.53","1","5.3","2","6.96","1","8.03","2","492.6","4","6.7","2","17.7","4","40.8","1","","","52","2","1.68","2","4.6","2","25.2","2"
"해양환경측정망","영일만10_연안","2017-11-26 11:00:00","129.48","36.07694444","0","0","0","169.5","2","33.82","1","14.44","1","2.21","1","5.5","2","8.2","1","8.23","2","311.3","4","7.9","2","18.9","4","70.2","4","7.5","2","83.7","2","1.3","2","5.7","2","22.3","2"
"해양환경측정망","영일만10_연안","2017-11-26 11:00:00","129.48","36.07694444","0","24","0","196.2","2","33.74","1","13.12","1","1.95","1","3.9","2","8.49","1","8.25","2","265","4","7.9","2","18.8","4","53.5","4","","","71.7","2","1.77","2","10.2","2","26.5","2"
"해양환경측정망","영일만11_연안","2017-02-26 11:42:00","129.5127778","36.06555556","0","0","0","166.1","2","34.45","1","11.69","1","0.41","1","6.1","2","9.04","1","8.29","2","332.1","4","2.4","2","7.8","4","42.8","1","7","2","46.8","2","1.65","2","1.6","2","19.7","2"
"해양환경측정망","영일만11_연안","2017-02-26 11:42:00","129.5127778","36.06555556","0","27","0","146.2","2","34.39","1","10.69","1","0.75","1","4.1","2","9.43","1","8.34","2","177","4","2.2","2","7.4","4","23.9","1","","","32.7","2","2.45","2","6.6","2","18.5","2"
"해양환경측정망","영일만11_연안","2017-05-16 15:35:00","129.5127778","36.06555556","0","0","0","104.9","2","34.29","1","14.74","1","1.74","1","3.8","2","9.28","1","8.24","2","43.7","1","0.6","2","1.9","1","1.6","1","5","2","2.5","2","2.05","2","0.3","2","15.4","2"
"해양환경측정망","영일만11_연안","2017-05-16 15:35:00","129.5127778","36.06555556","0","27","0","201.4","2","34.23","1","7.88","1","1.04","1","4.7","2","7.62","1","8.03","2","616.6","4","4","2","30.3","4","195.4","4","","","200.1","2","2.27","2","0.6","2","32.1","2"
"해양환경측정망","영일만11_연안","2017-08-05 00:00:00","129.5127778","36.06555556","0","0","0","102.5","2","32.75","1","25.49","1","0.69","1","9.1","2","8.49","1","8.25","2","80.6","1","0.5","2","1.1","1","1.8","1","8","2","3.3","2","1.56","2","1.1","2","8","2"
"해양환경측정망","영일만11_연안","2017-08-05 00:00:00","129.5127778","36.06555556","0","28","0","221.3","2","34.3","1","12.15","1","0.47","1","6.4","2","5.11","1","7.91","2","747.1","4","14.4","2","29.1","4","51.4","4","","","70.9","2","0.92","2","5.1","2","39.4","2"
"해양환경측정망","영일만11_연안","2017-11-26 12:30:00","129.5127778","36.06555556","0","0","0","164","2","33.82","1","14.48","1","2.58","1","2.3","2","8.36","1","8.24","2","298.5","4","6.9","2","18.5","4","67.3","4","7.5","2","80.6","2","1.27","2","6.4","2","21.1","2"
"해양환경측정망","영일만11_연안","2017-11-26 12:30:00","129.5127778","36.06555556","0","26","0","183","2","33.68","1","12.41","1","2.16","1","4.9","2","8.55","1","8.25","2","235.8","4","9.1","2","16.5","4","59.1","4","","","84","2","1.74","2","15.9","2","21.9","2"
"해양환경측정망","영일만12_연안","2017-02-26 12:28:00","129.4833333","36.13444444","0","0","0","169.4","2","34.43","1","12.83","1","0.03","1","3.1","2","8.67","1","8.28","2","192.9","4","3.6","2","8.2","4","52.6","4","9.5","2","60.5","2","1.27","2","4.3","2","21.6","2"
"해양환경측정망","영일만12_연안","2017-02-26 12:28:00","129.4833333","36.13444444","0","31","0","154.4","2","34.5","1","11.72","1","0.03","1","3.5","2","8.56","1","8.29","2","170.8","4","3.1","2","8","4","40.9","1","","","51.6","2","1.17","2","7.6","2","18.9","2"
"해양환경측정망","영일만12_연안","2017-05-16 15:03:00","129.4833333","36.13444444","0","0","0","84.4","2","34.36","1","15.79","1","2.46","1","5","2","9.72","1","8.29","2","107.2","1","0.2","2","2.4","1","14.4","1","5","2","14.8","2","1.28","2","0.2","2","14.4","2"
"해양환경측정망","영일만12_연안","2017-05-16 15:03:00","129.4833333","36.13444444","0","32","0","228.2","2","34.2","1","7.25","1","0.68","1","4.5","2","7.3","1","7.98","2","689.9","4","3.2","2","33.3","4","195.9","4","","","200.3","2","1.34","2","1.2","2","39.4","2"
"해양환경측정망","영일만12_연안","2017-08-05 00:00:00","129.4833333","36.13444444","0","0","0","105.3","2","32.78","1","26.44","1","0.33","1","7.1","2","8.13","1","8.23","2","16.2","1","0.2","2","0.5","1","1.1","1","9.2","2","1.7","2","0.74","2","0.4","2","6.7","2"
"해양환경측정망","영일만12_연안","2017-08-05 00:00:00","129.4833333","36.13444444","0","32","0","173","2","34.3","1","11.62","1","0.39","1","6.5","2","7.14","1","8.02","2","247.4","4","5.5","2","16","4","53.2","4","","","60","2","1.63","2","1.3","2","26.7","2"
"해양환경측정망","영일만12_연안","2017-11-25 16:25:00","129.4833333","36.13444444","0","0","0","130.9","2","33.83","1","14.91","1","2.06","1","2.6","2","8.01","1","8.25","2","300.6","4","6.2","2","18.6","4","65.6","4","7.5","2","78.8","2","1.39","2","7","2","19.6","2"
"해양환경측정망","영일만12_연안","2017-11-25 16:25:00","129.4833333","36.13444444","0","31","0","164.6","2","33.86","1","14.41","1","0.56","1","7","2","7.37","1","8.21","2","273.6","4","7","2","14.7","4","59","4","","","76.9","2","1.3","2","10.9","2","24.4","2"
"해양환경측정망","영일만2_연안","2017-02-26 08:30:00","129.43","36.0125","0","0","0","148.9","2","34.31","1","10.51","1","0.7","1","13.9","2","9.45","1","8.34","2","133.4","1","2.4","2","7.4","4","37.8","1","5.5","2","54.5","2","0.94","2","14.3","2","17.6","2"
"해양환경측정망","영일만2_연안","2017-02-26 08:30:00","129.43","36.0125","0","10","0","174.6","2","34.32","1","10.45","1","0.83","1","7.2","2","9.45","1","8.34","2","119.5","1","2.3","2","7.3","4","28.7","1","","","40.2","2","0.96","2","9.1","2","17.4","2"
"해양환경측정망","영일만2_연안","2017-05-17 08:05:00","129.43","36.0125","0","0","0","149.8","2","34.25","1","14.29","1","4.28","1","6.1","2","8.66","1","8.14","2","104.7","1","1.8","2","3","4","6.4","1","3","2","9.4","2","1.56","2","1.3","2","16.1","2"
"해양환경측정망","영일만2_연안","2017-05-17 08:05:00","129.43","36.0125","0","10","0","197.3","2","34.3","1","13.48","1","5.56","1","5.7","2","7.84","1","8.13","2","283.2","4","2.6","2","6.7","4","26.3","1","","","29.7","2","2.47","2","0.7","2","13.1","2"
"해양환경측정망","영일만2_연안","2017-08-05 00:00:00","129.43","36.0125","0","0","0","250.7","2","32.6","1","25.42","1","6.6","1","6.1","2","9.37","1","8.34","2","43.2","1","9.4","2","1.7","1","23.7","1","3.9","2","33.8","2","1.15","2","0.8","2","17.1","2"
"해양환경측정망","영일만2_연안","2017-08-05 00:00:00","129.43","36.0125","0","11","0","134.1","2","32.95","1","24.18","1","2.19","1","6.8","2","8.23","1","8.26","2","68.2","1","0.3","2","0.6","1","2.3","1","","","3.8","2","1.66","2","1.1","2","11.2","2"
"해양환경측정망","영일만2_연안","2017-11-26 08:35:00","129.43","36.0125","0","0","0","214.1","2","33.59","1","12.57","1","2.87","1","3.9","2","8.3","1","8.24","2","289.3","4","8.8","2","20.1","4","101.5","4","6.8","2","148.3","2","0.78","2","37.9","2","23.7","2"
"해양환경측정망","영일만2_연안","2017-11-26 08:35:00","129.43","36.0125","0","9","0","206.2","2","33.67","1","12.61","1","0.71","1","3.3","2","8.3","1","8.24","2","249.3","4","9.3","2","20.2","4","67.7","4","","","116.2","2","1.28","2","39.3","2","24.4","2"
"해양환경측정망","영일만3_연안","2017-02-26 08:58:00","129.4383333","36.00777778","0","0","0","168.1","2","34.31","1","10.62","1","0.69","1","6.6","2","9.37","1","8.33","2","140.8","1","2.4","2","7.4","4","34.8","1","5.5","2","44.6","2","1.05","2","7.4","2","21.1","2"
"해양환경측정망","영일만3_연안","2017-02-26 08:58:00","129.4383333","36.00777778","0","9","0","174.6","2","34.31","1","10.61","1","0.71","1","5.7","2","9.37","1","8.34","2","169.4","4","2.5","2","7.5","4","40.6","1","","","53.6","2","0.45","2","10.5","2","17.2","2"
"해양환경측정망","영일만3_연안","2017-05-17 08:15:00","129.4383333","36.00777778","0","0","0","123","2","34.29","1","13.61","1","2.74","1","8.1","2","9.35","1","8.22","2","73.1","1","0.8","2","3.2","4","3.8","1","4","2","4.7","2","1.66","2","0.1","2","15.3","2"
"해양환경측정망","영일만3_연안","2017-05-17 08:15:00","129.4383333","36.00777778","0","9","0","148.3","2","34.32","1","12.58","1","5.24","1","6","2","7.97","1","8.12","2","378.9","4","5","2","11.1","4","55.3","4","","","61.4","2","2.15","2","1.1","2","20.9","2"
"해양환경측정망","영일만3_연안","2017-08-05 00:00:00","129.4383333","36.00777778","0","0","0","188","2","32.28","1","25.26","1","4.44","1","6.1","2","8.45","1","8.35","2","40.3","1","1.4","2","1.3","1","6.1","1","4.2","2","8.2","2","1.24","2","0.7","2","13.2","2"
"해양환경측정망","영일만3_연안","2017-08-05 00:00:00","129.4383333","36.00777778","0","11","0","161.8","2","33.18","1","23.66","1","3.72","1","8.7","2","7.21","1","8.21","2","232","4","1.2","2","0.4","1","10.1","1","","","12.3","2","1.83","2","1","2","15.3","2"
"해양환경측정망","영일만3_연안","2017-11-26 08:45:00","129.4383333","36.00777778","0","0","0","208","2","33.62","1","12.3","1","2.99","1","3","2","8.34","1","8.23","2","271.2","4","7.9","2","19.9","4","82.6","4","7.1","2","125.6","2","0.88","2","35.1","2","25.3","2"
"해양환경측정망","영일만3_연안","2017-11-26 08:45:00","129.4383333","36.00777778","0","8","0","214.8","2","33.61","1","12.33","1","1.04","1","3.7","2","8.22","1","8.23","2","261.6","4","11.2","2","20.1","4","76.8","4","","","124.9","2","1.32","2","36.9","2","24.2","2"
"해양환경측정망","영일만4_연안","2017-02-26 09:13:00","129.4466667","36.00666667","0","0","0","137.5","2","34.28","1","10.65","1","0.7","1","6.1","2","9.32","1","8.32","2","156.9","4","2.5","2","7.4","4","39.7","1","5","2","48.8","2","1.02","2","6.7","2","15.4","2"
"해양환경측정망","영일만4_연안","2017-02-26 09:13:00","129.4466667","36.00666667","0","11","0","165.3","2","34.29","1","10.62","1","0.74","1","13.9","2","9.32","1","8.33","2","145","1","2.4","2","7.4","4","34.8","1","","","44.1","2","0.15","2","6.8","2","16","2"
"해양환경측정망","영일만4_연안","2017-05-17 08:25:00","129.4466667","36.00666667","0","0","0","151.1","2","34.28","1","13.96","1","3.98","1","11","2","9.52","1","8.23","2","67.6","1","1.2","2","3.2","4","2.8","1","4","2","4.3","2","1.58","2","0.3","2","20.4","2"
"해양환경측정망","영일만4_연안","2017-05-17 08:25:00","129.4466667","36.00666667","0","12","0","112.4","2","34.32","1","12.25","1","4.16","1","3.6","2","7.58","1","8.11","2","441.6","4","4.2","2","14.2","4","69.7","4","","","74.9","2","2.62","2","1","2","16.2","2"
"해양환경측정망","영일만4_연안","2017-08-05 00:00:00","129.4466667","36.00666667","0","0","0","169.2","2","32.64","1","25.32","1","3.48","1","5.2","2","9.28","1","8.35","2","33.5","1","0.2","2","2.5","1","2.3","1","4.9","2","3.1","2","1.44","2","0.7","2","12","2"
"해양환경측정망","영일만4_연안","2017-08-05 00:00:00","129.4466667","36.00666667","0","12","0","128.2","2","33.13","1","23.46","1","2.46","1","8.6","2","8.55","1","8.27","2","80.5","1","0.2","2","1.2","1","2.6","1","","","3.8","2","2.02","2","0.9","2","12.1","2"
"해양환경측정망","영일만4_연안","2017-11-26 08:55:00","129.4466667","36.00666667","0","0","0","221","2","33.61","1","12.27","1","2.18","1","3.2","2","8.39","1","8.23","2","276.7","4","8.7","2","19.8","4","84.6","4","6.8","2","126.3","2","1.08","2","33.1","2","25","2"
"해양환경측정망","영일만4_연안","2017-11-26 08:55:00","129.4466667","36.00666667","0","10","0","227.3","2","33.61","1","12.02","1","1.26","1","3.7","2","8.36","1","8.22","2","286.2","4","10.2","2","19.5","4","77.7","4","","","122","2","1.59","2","34.1","2","25.7","2"
"해양환경측정망","영일만5_연안","2017-02-26 09:32:00","129.4697222","36.02944444","0","0","0","135.5","2","34.47","1","11.24","1","0.56","1","4.4","2","9.07","1","8.31","2","230.2","4","2.3","2","7.6","4","30.9","1","6.5","2","35.6","2","1.42","2","2.4","2","19.5","2"
"해양환경측정망","영일만5_연안","2017-02-26 09:32:00","129.4697222","36.02944444","0","17","0","157.6","2","34.45","1","10.92","1","0.8","1","9.5","2","9.25","1","8.32","2","241.2","4","2.4","2","7.6","4","32.8","1","","","38.2","2","1.71","2","2.9","2","20.1","2"
"해양환경측정망","영일만5_연안","2017-05-17 08:40:00","129.4697222","36.02944444","0","0","0","111.4","2","34.28","1","15.06","1","2.66","1","9.3","2","9.71","1","8.25","2","17.4","1","0.7","2","2.9","4","1.3","1","5","2","2.5","2","1.59","2","0.5","2","13.3","2"
"해양환경측정망","영일만5_연안","2017-05-17 08:40:00","129.4697222","36.02944444","0","17","0","108.3","2","34.31","1","11.3","1","7.98","1","3","2","7.92","1","8.12","2","433.2","4","4.9","2","16.1","4","84","4","","","90","2","2.17","2","1.1","2","17.5","2"
"해양환경측정망","영일만5_연안","2017-08-05 00:00:00","129.4697222","36.02944444","0","0","0","151.3","2","32.69","1","25.12","1","2.71","1","10.7","2","8.79","1","8.27","2","35.3","1","0.6","2","2.9","4","2.3","1","7","2","4.6","2","1.64","2","1.7","2","9.5","2"
"해양환경측정망","영일만5_연안","2017-08-05 00:00:00","129.4697222","36.02944444","0","16","0","185.1","2","34.31","1","14.95","1","1.93","1","2.3","2","8.65","1","8.22","2","352.3","4","3.6","2","8.9","4","16.3","1","","","26","2","1.44","2","6.1","2","17.5","2"
"해양환경측정망","영일만5_연안","2017-11-26 09:17:00","129.4697222","36.02944444","0","0","0","178","2","33.69","1","12.62","1","2.5","1","1.6","2","8.84","1","8.27","2","211.7","4","6.1","2","17.5","4","55.1","4","7.4","2","79.3","2","1.08","2","18.1","2","21.7","2"
"해양환경측정망","영일만5_연안","2017-11-26 09:17:00","129.4697222","36.02944444","0","16","0","177.7","2","33.71","1","12.65","1","1.45","1","2.8","2","8.79","1","8.27","2","211.9","4","7.6","2","17.2","4","49.9","4","","","72.7","2","1.69","2","15.2","2","20.9","2"
"해양환경측정망","영일만6_연안","2017-02-26 09:49:00","129.4511111","36.04055556","0","0","0","284.3","2","34.47","1","11.41","1","0.72","1","5.5","2","9.16","1","8.31","2","223.5","4","2.3","2","7.6","4","31.1","1","6","2","39.1","2","1.76","2","5.6","2","21.1","2"
"해양환경측정망","영일만6_연안","2017-02-26 09:49:00","129.4511111","36.04055556","0","19","0","163","2","34.39","1","10.72","1","0.82","1","7.6","2","9.07","1","8.33","2","196.1","4","2.4","2","7.5","4","31","1","","","40.7","2","1.46","2","7.4","2","16.4","2"
"해양환경측정망","영일만6_연안","2017-05-17 08:55:00","129.4511111","36.04055556","0","0","0","150.7","2","34.24","1","14.51","1","5.46","1","5","2","10.19","1","8.25","2","90.2","1","1.2","2","2.6","1","3.1","1","4","2","4.6","2","1.33","2","0.3","2","20.3","2"
"해양환경측정망","영일만6_연안","2017-05-17 08:55:00","129.4511111","36.04055556","0","20","0","212.5","2","34.31","1","10.76","1","1.46","1","6.2","2","7.47","1","8.03","2","672.6","4","5.9","2","29","4","136.2","4","","","144.5","2","1.54","2","2.4","2","30.8","2"
"해양환경측정망","영일만6_연안","2017-08-05 00:00:00","129.4511111","36.04055556","0","0","0","112","2","32.69","1","25.37","1","1.14","1","7","2","8.95","1","8.26","2","23.9","1","0.4","2","0.8","1","1.4","1","7","2","2.5","2","1.37","2","0.7","2","9.3","2"
"해양환경측정망","영일만6_연안","2017-08-05 00:00:00","129.4511111","36.04055556","0","21","0","163.7","2","34.32","1","13.79","1","1","1","7.7","2","8.57","1","8.14","2","502.7","4","5.7","2","18.8","4","26.5","1","","","35.1","2","0.95","2","2.9","2","28.4","2"
"해양환경측정망","영일만6_연안","2017-11-26 09:35:00","129.4511111","36.04055556","0","0","0","154.1","2","33.73","1","12.94","1","2.7","1","2.1","2","8.77","1","8.27","2","247","4","6.9","2","19.1","4","56","4","7.6","2","69.8","2","1.3","2","7","2","20.2","2"
"해양환경측정망","영일만6_연안","2017-11-26 09:35:00","129.4511111","36.04055556","0","18","0","163.3","2","33.73","1","12.87","1","2.74","1","3.8","2","8.77","1","8.27","2","241.9","4","7.4","2","18.5","4","50.9","4","","","64.1","2","1.11","2","5.8","2","20.9","2"
"해양환경측정망","영일만7_연안","2017-02-26 10:11:00","129.4319444","36.05333333","0","0","0","184.7","2","34.33","1","11.01","1","0.68","1","8.4","2","9.04","1","8.31","2","221.1","4","2.5","2","7.5","4","41.2","1","7","2","50.6","2","1.63","2","6.9","2","22.5","2"
"해양환경측정망","영일만7_연안","2017-02-26 10:11:00","129.4319444","36.05333333","0","19","0","154.4","2","34.43","1","11.02","1","0.88","1","9.3","2","9.29","1","8.33","2","277.7","4","2.4","2","7.7","4","34.7","1","","","47.8","2","1.81","2","10.8","2","19.9","2"
"해양환경측정망","영일만7_연안","2017-05-17 09:10:00","129.4319444","36.05333333","0","0","0","146.2","2","34.28","1","14.14","1","4.02","1","9.5","2","10.26","1","8.2","2","124.1","1","0.7","2","2.3","1","1.4","1","4.5","2","2.4","2","1.79","2","0.2","2","21.8","2"
"해양환경측정망","영일만7_연안","2017-05-17 09:10:00","129.4319444","36.05333333","0","18","0","293.7","2","34.31","1","10.92","1","1.4","1","6.1","2","7.21","1","8.08","2","366.7","4","5","2","13.8","4","81.6","4","","","88","2","1.79","2","1.5","2","14.2","2"
